,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Trae Tha Truth,The Streets Of The South Vol. 1,2008-05-13,Hood Nigga Rmx (feat. Gorilla Zoe),2DZlQfifDyngoCq6aHIN8J,2,Oarfin Distribution,0.836,0.509,1,-8.612,1,0.436,0,0.381,0.0711,87.145,198307,4,False,4.0,1.0,14.0,0TyvgC5DW9SfufKxQ1aw7k,album
1,Kirko Bangz,Drank In My Cup,2011-09-16,Drank in My Cup,3m8CQnnfJJp4eQMWWl3zay,56,Warner Records,0.451,0.632,8,-7.98,0,0.297,0,0.198,0.234,132.89,232160,4,True,63.0,1.0,1.0,7tivRA9WDD0rWVazWm2pFS,single
2,Do Or Die,Picture This,1996,Po Pimp,66AMCAjrOk7c957i3ej06f,50,Rap-A-Lot Records,0.81,0.428,0,-14.248,1,0.272,0,0.116,0.649,142.075,234827,4,True,54.0,1.0,3.0,4Rjhr6Jg80XQ94uDA8UZkG,album
3,Trae Tha Truth,Tha Truth Show,2007-01-23,Swang Remix,6DcgHZ6FGJ98beqsS9UMw7,25,Guerilla Maab (BCD Music Group),0.561,0.661,10,-5.791,0,0.158,0.00014,0.144,0.354,76.937,342813,4,True,27.0,1.0,9.0,09wc0l2cX8uQ1Kdei1oq6r,album
4,D12,Devils Night,2001-01-01,Purple Pills,5IweeQZdY5XEzStLzUJG5t,67,Shady Records,0.78,0.634,1,-5.941,1,0.16,2.98e-05,0.29,0.754,125.25,304507,4,True,68.0,1.0,10.0,22CVoj4sxsAGO02OONbkQA,album
5,Do Or Die,Pimpin Ain't Dead,2013-08-15,Do U?,3GUZHOhbl6hQEqsHCkUDDd,51,Rap-A-Lot Records,0.617,0.882,1,-2.701,0,0.101,0,0.12,0.267,145.933,251960,4,True,56.0,1.0,2.0,6Rz6uYL1D2XlMYM1g90vm6,album
6,2Pac,Greatest Hits,1998-01-01,Hail Mary - Album Version (Edited),1GNssEfSNI7KJAzyZTyV36,56,2Pac Greatest Hits,0.803,0.636,10,-6.482,0,0.213,1.57e-05,0.339,0.386,82.058,313560,4,False,43.0,1.0,5.0,3PO9OtQdvCDJN8zDLtZiYd,compilation
7,Master P,Ghetto D,1997,Pass Me Da Green,4U3JMDnjnUKggATEp7NryT,56,Priority Records,0.646,0.458,1,-8.064,1,0.165,0,0.108,0.21,145.942,185467,4,True,52.0,1.0,17.0,699xAzNxlXxgmkycTEqktC,album
8,Eazy-E,Gangsta Memorial,2007-01-01,Real Muthaphuckkin' G's,53BZ6XygAoubR5DU5w38Vq,63,Priority Records,0.724,0.853,11,-3.895,0,0.283,0,0.65,0.775,170.51,332733,4,True,69.0,1.0,15.0,63e4jpPrJzjGsTxM4QOOFb,compilation
9,Do Or Die,Picture This,1996,Playa Like Me and You,5SUVwHKmmWDOJ3hdaXFTbD,50,Rap-A-Lot Records,0.692,0.377,6,-14.498,1,0.096,0,0.155,0.459,135.768,285200,4,True,45.0,1.0,6.0,4Rjhr6Jg80XQ94uDA8UZkG,album
10,2Pac,Greatest Hits,1998-01-01,How Do U Want It,1ZB2zIoc8AjSuyqKRcJgbO,72,2Pac Greatest Hits,0.828,0.81,8,-2.151,1,0.101,3.02e-06,0.0495,0.838,92.46,287760,4,True,62.0,1.0,7.0,1WBZyULtlANBKed7Zf9cDP,compilation
11,Spice 1,Hits II,2001-11-13,I Got Five On It Remix,5ZY9x3X2CujeJc59pJ9EUV,46,Thugworld Ent,0.539,0.584,10,-10.616,0,0.335,0,0.198,0.674,86.441,254560,4,True,52.0,1.0,12.0,7gmZpkLxeMfp38nu0ApQbP,album
12,Bone Thugs-N-Harmony,E. 1999 Eternal,1995-07-25,Mo'murda,3u9pftbhkHKNti0U58q5j3,67,Ruthless Records,0.746,0.727,11,-8.787,1,0.147,0,0.585,0.517,152.084,344933,4,True,54.0,1.0,16.0,3r25XjxAmLMOhOWoV6X8N9,album
13,Celly Cel,The Best Of Celly Cel,1999-05-06,It's Goin' Down,4QYvuCdl2N7cXIxZeN1FHL,47,Jive,0.829,0.482,6,-8.569,0,0.256,0,0.0507,0.805,75.2,325000,4,False,53.0,1.0,14.0,7nN7qILYinnZZC7BG2n2JI,compilation
14,N.W.A.,Straight Outta Compton,1988-08-08,Straight Outta Compton,6KIKRz9eSTXdNsGUnomdtW,71,Priority Records,0.834,0.878,8,-9.484,1,0.15,0,0.334,0.418,102.848,258688,4,True,71.0,1.0,1.0,0Y7qkJVZ06tS2GUCDptzyW,album
