,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Pouya,2000 Rounds,2017-08-25,2000 Rounds,5zjdL4aLh3D3wOKeRkZSL6,49,Pouya,0.577,0.692,11,-5.96,1,0.64,0.0596,0.0989,0.0658,144.702,122483,4,True,56.0,1.0,1.0,3Py3PX0OLCIIEJnWJ98zWa,single
1,Various Artists,Death by Dishonor,2017-02-17,Death by Dishonor,5VphpldmtVyZH6S8RpHWLT,59,Pouya,0.81,0.735,8,-4.522,1,0.171,0.0828,0.115,0.134,119.994,192000,4,True,66.0,1.0,1.0,5qRYOrYeEri6gV2PRFfn3H,single
2,Ghostemane,Plagues,2016-11-14,Andromeda,2ggqfj97qyiORmXoVFzP5j,61,GHOSTEMANE,0.893,0.907,11,-10.406,1,0.367,0.0311,0.558,0.302,99.971,121979,4,True,63.0,1.0,6.0,0LioZXqkOOQV0JZLY1jyoZ,album
3,Ghostemane,Kali Yuga,2017-06-12,Kali Yuga,7vNYfMAh3bvHGmRxve1YAg,45,Ghostemane,0.777,0.812,8,-5.146,1,0.0447,0.264,0.185,0.452,139.961,140613,3,True,52.0,1.0,1.0,0SDY2hPQVG5aNWBHDt08J7,single
4,Ghostemane,Plagues,2016-11-14,Until the Light Takes Us,73IDzojzHitmvwVovPG7V2,61,GHOSTEMANE,0.816,0.62,11,-7.804,1,0.51,1.09e-05,0.251,0.265,144.981,184733,3,True,51.0,1.0,3.0,0LioZXqkOOQV0JZLY1jyoZ,album
5,Ghostemane,Plagues,2016-11-14,Rapture,5twSsmNWVzQ5VNA6GzwtHn,61,GHOSTEMANE,0.814,0.758,0,-6.512,1,0.384,0.091,0.204,0.82,159.94,131590,4,True,51.0,1.0,8.0,0LioZXqkOOQV0JZLY1jyoZ,album
6,Ghostemane,Plagues,2016-11-14,Euronymous,2SZLtfY7dz7NLSxxnvDDis,61,GHOSTEMANE,0.777,0.711,0,-3.902,1,0.137,0.0,0.205,0.293,139.973,153685,4,True,51.0,1.0,11.0,0LioZXqkOOQV0JZLY1jyoZ,album
7,BONES,NoRedeemingQualities,2017-06-16,Oxygen,3MAfAtD9lKvugbWzaz21LS,0,TeamSesh,0.694,0.514,1,-11.063,0,0.0449,0.000164,0.115,0.136,120.011,142000,4,True,1.0,1.0,1.0,14UHDxQHc0vS7uSkByELdL,album
8,BONES,Rotten,2014-12-02,HDMI,2JUs4EVimq0ShpPeIgeokl,0,TeamSesh,0.708,0.298,7,-16.427,1,0.0578,0.772,0.304,0.118,124.863,139375,4,True,0.0,1.0,2.0,5ucSs1ck4VoqFRFBj34JCM,album
9,BONES,NoRedeemingQualities,2017-06-16,TheDeadMansTrunk,4SATw2Vd3doGZUAE3qwkSf,0,TeamSesh,0.826,0.409,2,-11.827,1,0.157,0.00271,0.105,0.341,148.022,116550,4,True,0.0,1.0,2.0,14UHDxQHc0vS7uSkByELdL,album
10,BONES,NoRedeemingQualities,2017-06-16,SeanPaulWasNeverThereToGimmeTheLight,6k9vfZwWDFLgjBZ7xnywRY,0,TeamSesh,0.787,0.491,11,-10.523,0,0.141,0.0354,0.199,0.044,104.987,260625,4,True,0.0,1.0,3.0,14UHDxQHc0vS7uSkByELdL,album
11,BONES,NoRedeemingQualities,2017-06-16,TimTheToolmanTaylor,0Bli03kqWMr7hk7bAGnZKo,0,TeamSesh,0.307,0.339,8,-10.281,1,0.0327,0.789,0.112,0.0378,129.942,148333,4,True,0.0,1.0,8.0,14UHDxQHc0vS7uSkByELdL,album
12,BONES,UNRENDERED,2017-04-21,TakingOutTheTrash,3uE1swbcRp5BrO64UNy6Ex,0,TeamSesh,0.814,0.575,11,-9.635,1,0.0635,0.000291,0.109,0.288,120.004,192833,4,True,0.0,1.0,10.0,05PxW6CHoPFemsxx5iNAgX,album
13,BONES,HermitOFEastGrandRiver,2015-11-29,WhatWasThat,02803el8p3mKqcJzJ3Agpp,0,TeamSesh,0.722,0.519,0,-12.871,1,0.0516,0.0114,0.189,0.128,99.987,143833,4,True,0.0,1.0,5.0,5Js5C9XkRD3oTbZcEDiRGi,album
14,BONES,HermitOFEastGrandRiver,2015-11-29,TheArtOfCremation,0QVG9r2otIXoWCHyh09SqU,0,TeamSesh,0.748,0.573,9,-9.907,1,0.0543,2.59e-06,0.0929,0.193,117.962,195875,4,True,0.0,1.0,2.0,5Js5C9XkRD3oTbZcEDiRGi,album
15,BONES,Frayed,2015-09-26,WhateverYouDoDontLookHimInTheEyes,72QERKtZissdOq8cBv8cEQ,0,TeamSesh,0.619,0.183,4,-15.65,0,0.0705,0.935,0.126,0.0901,153.941,154481,4,True,0.0,1.0,1.0,7K55ccCG19yqcWIFH70SB7,album
16,BONES,Frayed,2015-09-26,"Okay,ButThisIsTheLastTime",28xkYPSP0P5xu5vT6MQfCy,0,TeamSesh,0.755,0.298,1,-15.032,1,0.0915,0.329,0.101,0.0372,99.979,123054,4,True,0.0,1.0,6.0,7K55ccCG19yqcWIFH70SB7,album
17,Killstation,Homecoming,2016-04-01,Homecoming,164uPGiUKnYHwJOHcgfy1e,55,Killstation,0.403,0.696,10,-5.956,0,0.236,0.265,0.0722,0.0696,89.999,272562,4,True,62.0,1.0,1.0,0ANAL3MEPINEHJjnKT5u2B,single
18,$uicideBoy$,Kill Yourself Sagas: XI - XV,2017-05-26,You're Now Tuning in to 66.6 Fm with DJ Rapture,3IZxZgAxW3r1mZL6kWC4Xm,0,"G59 Publishing, LLC",0.68,0.766,6,-3.182,0,0.151,0.0,0.16,0.253,75.011,133903,4,True,0.0,1.0,3.0,1ZyS7XsNxQ0xD1F3kdg0k0,album
19,$uicideBoy$,Kill Yourself Sagas: XI - XV,2017-05-26,Venom (feat. Shakewell),3Op9o0jrflfAJCnev534zI,0,"G59 Publishing, LLC",0.796,0.628,2,-7.646,1,0.293,0.0,0.168,0.654,148.002,123298,4,True,0.0,1.0,12.0,1ZyS7XsNxQ0xD1F3kdg0k0,album
20,Night Lovell,Red Teenage Melody,2016-06-14,Still Cold / Pathway Private,6oBL8TdQHEO7jeEdqECg37,67,Night Lovell,0.762,0.41,8,-11.979,1,0.0551,3.43e-05,0.157,0.0813,100.047,271404,4,True,69.0,1.0,11.0,4IoGoJXlXVTyY7X3trKeq6,album
21,Night Lovell,Concept Vague,2014-12-21,Dark Light,7Cye3UbCA6UNuDykdCf3AB,72,Night Lovell,0.625,0.45,9,-9.985,1,0.0311,0.000217,0.117,0.0362,92.974,206472,3,True,72.0,1.0,15.0,3Qu13eNn5FYNuFPwgBG6dO,album
22,Night Lovell,Red Teenage Melody,2016-06-14,Louis V,5O7aJIOY5BWvpCkQo23092,67,Night Lovell,0.725,0.554,1,-10.66,1,0.0858,4.03e-06,0.489,0.231,120.08,233932,4,True,48.0,1.0,8.0,4IoGoJXlXVTyY7X3trKeq6,album
23,RAMIREZ,Some Random Fye,2016-10-22,Sarcophagus III (feat. $Uicideboy$),1uDtlAvSiXgktRJjA8LpWC,0,RAMIREZ,0.756,0.74,1,-4.531,1,0.0563,0.171,0.646,0.308,123.049,171782,4,True,0.0,1.0,10.0,2tUQw6xpvvQzx59mjVJwLG,album
24,RAMIREZ,Some Random Fye,2016-10-22,Gorilla Warfare (feat. $Uicideboy$),6INQbbwLLBohepOERbAsxr,0,RAMIREZ,0.91,0.743,1,-9.692,0,0.122,0.000326,0.0877,0.433,143.045,161177,4,True,0.0,1.0,8.0,2tUQw6xpvvQzx59mjVJwLG,album
25,Ramirez,World War,2017-04-13,The Tears from Marys Eyes,34jmsnHSo20ognvKRPKkZn,54,G*59 Records,0.868,0.758,0,-8.3,1,0.0682,0.00256,0.252,0.265,130.038,98833,3,True,34.0,1.0,5.0,0KGBNrCUqnwUhUDaIer1lh,album
26,Ramirez,Judgment Day: Revelations,2017-03-04,Torture Chambers,301jK4Bv0mhT4lDxaDQ3ui,28,G59 Records,0.676,0.578,3,-8.379,0,0.0809,0.00125,0.0775,0.116,74.991,144067,4,True,22.0,1.0,5.0,3cM0mGW1mlgXRBpQGHOdhs,single
27,Shakewell,Sleeping Bag,2016-08-17,Sleeping Bag,2os38o5E7NoO4B2cx42h5V,51,Buffet Boys Records,0.674,0.646,0,-9.423,1,0.4,0.0,0.104,0.222,160.028,123000,4,True,57.0,1.0,1.0,4jJP2vhs9K63vuYMliQyDJ,single
28,OmenXIII,Grim,2017-04-26,I Think It's Time That I Emerge,4AxnwDsuPBrgXTBqenWTiB,54,_Blnk,0.875,0.332,1,-10.797,1,0.459,1.3e-06,0.0884,0.38,123.964,172173,4,True,58.0,1.0,2.0,6d4VSAlOuekwRBNENNHftb,album
29,Clams Casino,32 Levels (Deluxe),2016-07-15,All Nite (feat. Vince Staples),65ENznU4hwrR04whyJboxr,48,Columbia,0.803,0.66,1,-3.257,1,0.276,0.0,0.384,0.736,104.955,167760,4,True,47.0,1.0,3.0,7Amrg2WughWQXMEmUfjhl3,album
30,OmenXIII,Grim,2017-04-26,Shut the Fuck Up,1otcpLWDaprg3BOtE5MadV,54,_Blnk,0.956,0.5,1,-7.159,1,0.166,1.16e-06,0.125,0.3,129.006,104255,4,True,47.0,1.0,7.0,6d4VSAlOuekwRBNENNHftb,album
31,Ghostemane,Rituals,2016-02-01,StarterJacket,7dot2sETToSkhul84WRQRe,53,GHOSTEMANE,0.928,0.524,7,-5.44,1,0.11,0.0335,0.104,0.152,139.997,146045,4,True,48.0,1.0,5.0,2t8u6j6ytQjUrvHwPSGU9p,album
32,Ghostemane,Rituals,2016-02-01,Jumpshot (feat. Bexey & E Meta),2KPC1lIzhOpvoq4ybXs6i7,53,GHOSTEMANE,0.677,0.769,4,-4.977,0,0.332,0.00238,0.0812,0.463,160.112,134522,4,True,41.0,1.0,8.0,2t8u6j6ytQjUrvHwPSGU9p,album
33,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,2016-09-08,Paris,4kicAOmyaRrrnqOwIUKdmV,0,G59 Records,0.85,0.649,7,-6.188,1,0.0827,0.00519,0.0976,0.199,106.075,111021,4,True,0.0,1.0,40.0,1oO9CuqHipplb4P1KuXzHo,album
34,Ghostemane,Hades,2017-01-31,Hades,0KRKqIJPX6LT9v1ZQGbfn7,50,GHOSTEMANE,0.829,0.59,9,-7.818,0,0.263,0.0107,0.114,0.332,112.97,127128,4,False,57.0,1.0,1.0,4Nhr2OyZtTM7daWndEi8Lq,single
35,Ghostemane,John Dee,2016-12-27,John Dee,7BLFY8GsDyUkaARTv0uwKH,50,GHOSTEMANE,0.936,0.474,1,-9.694,1,0.393,0.0,0.111,0.168,129.999,166910,4,True,57.0,1.0,1.0,11Ru2GeXZmOgXAjwtAAtSk,single
36,gizmo,No Teeth,2017-07-07,No Teeth,0vUhboOWxdj97denl4T91p,0,Repost Network,0.705,0.648,4,-10.467,0,0.141,0.000595,0.373,0.398,130.037,155350,4,True,0.0,1.0,1.0,5QKp5xVI4UDr6Mwdo3u7CC,single
37,Lox Chatterbox,How to Sell Your Soul,2016-06-16,Confess,2nnl5nfbZwUYUmHK92cJwt,43,Illuminati Killers,0.491,0.771,9,-3.228,1,0.321,3.63e-06,0.153,0.225,88.377,229091,5,True,40.0,1.0,3.0,67Iw98H6dbfyRWwSue6e17,album
38,BONES,SCUMBAG,2013-08-08,Dirt,1LpFxoC3TDeUSjU2qp3Iu1,0,TeamSesh,0.852,0.721,3,-7.4,0,0.0751,0.000645,0.11,0.803,136.07,140187,4,True,0.0,1.0,8.0,3jWwhYg2WjAFXRGHpdR5SV,album
39,$uicideBoy$,KILL YOURSELF Part XII: The Dark Glacier Saga,2017-05-23,2nd Hand,4yORBk6ZyYsJpnJchyZevc,69,"G59 Records, LLC",0.935,0.429,1,-6.697,1,0.118,0.0,0.102,0.0769,139.987,123481,4,True,74.0,1.0,2.0,76f9HU4YP42WHFoyo9JWPa,single
40,Scarlxrd,Chaxsthexry,2017-04-01,Chain$Aw,3STThGLjuFSaoseZvWupmx,64,lxrd records,0.717,0.925,0,-4.246,1,0.311,0.0,0.287,0.412,137.989,212245,4,True,55.0,1.0,8.0,3KqA7GS5ruZN70yBP2jFMJ,album
41,Ghostemane,Hexada,2017-09-05,Squeeze,0wxwXyrJYHyGUKlBaCIhgp,72,GHOSTEMANE,0.787,0.727,1,-7.194,1,0.265,0.0017,0.376,0.21,141.52,140038,4,True,71.0,1.0,9.0,4pzCKSWYNM2yUWrNvycC6e,album
42,Night Lovell,Red Teenage Melody,2016-06-14,Contraband,6lt8N5nSY1EaiyeDRAIwcW,67,Night Lovell,0.801,0.679,4,-8.747,0,0.0527,8.85e-06,0.188,0.483,130.015,227115,4,True,59.0,1.0,2.0,4IoGoJXlXVTyY7X3trKeq6,album
43,$uicideBoy$,My Liver Will Handle What My Heart Can't,2015-09-21,FUCKTHEPOPULATION,6yK9kwo8cBoVRNOylq0yNc,75,"G59 Records, LLC",0.818,0.576,0,-7.588,0,0.162,0.0,0.105,0.285,96.189,150187,3,True,64.0,1.0,11.0,1gbgmfoERh4YxIVyyjS8Hp,album
44,Ghostemane,Kybalion,2017-03-18,Kybalion,2bmjoUqk5ELqted5imBtMd,42,GHOSTEMANE,0.765,0.62,10,-7.338,0,0.14,0.00019,0.16,0.218,109.904,131350,4,True,49.0,1.0,1.0,4VU1MCSRrjk8KcpwCfYxhc,single
45,Ramirez,World War,2017-04-13,Don't Test Me,7KFr7woecaqxaVvssFpGsr,54,G*59 Records,0.734,0.446,7,-8.329,0,0.0395,0.0,0.0762,0.065,119.973,132208,4,True,42.0,1.0,3.0,0KGBNrCUqnwUhUDaIer1lh,album
46,Night Lovell,Concept Vague,2014-12-21,Trees of the Valley,5ZSx8uBPD30XosprTCSHXs,72,Night Lovell,0.642,0.556,10,-9.31,0,0.0989,0.00438,0.0734,0.0671,157.476,188389,3,True,57.0,1.0,12.0,3Qu13eNn5FYNuFPwgBG6dO,album
47,Scarlxrd,Chaxsthexry,2017-04-01,Heart Attack,7Cq27Qc3WRyQ3ddwVslpVZ,64,lxrd records,0.585,0.895,11,-3.663,0,0.136,0.00423,0.32,0.181,119.904,193567,4,True,67.0,1.0,4.0,3KqA7GS5ruZN70yBP2jFMJ,album
48,Pouya,Underground Underdog,2016-04-29,Great Influence,4zoYSZrDb3EUPWlDi2OwAC,52,Pouya,0.734,0.724,11,-5.648,1,0.267,0.0,0.248,0.256,85.025,203294,4,True,48.0,1.0,1.0,67ve7wATbOTIUMJi4dZA0s,album
49,Pouya,Underground Underdog,2016-04-29,41,5rFva7ZNcT61icb9dXavS1,52,Pouya,0.774,0.744,1,-3.625,0,0.133,0.0,0.0741,0.0947,170.038,193412,4,True,45.0,1.0,14.0,67ve7wATbOTIUMJi4dZA0s,album
50,Terror Reid,Uppercuts,2017-04-07,Uppercuts,7EpACeh5ooHUb0AnQ3f3Xl,56,Shred Collective,0.544,0.812,1,-6.431,1,0.393,0.0,0.481,0.678,183.529,180000,4,True,63.0,1.0,1.0,4c3IqJDtpEvmXPUQ1uN8DU,single
51,6ix9ine,GUMMO,2017-11-10,GUMMO,2vjmyyAnDUzilFYxOlTdO1,46,Strainge Entertainment,0.66,0.775,2,-4.926,1,0.172,0.0,0.129,0.635,157.036,157643,4,True,53.0,1.0,1.0,0KXZqIrkIGTt07VU9MhMP7,single
52,$uicideBoy$,High Tide In The Snake's Nest,2015-06-15,Mount Sinai,4owRIrDAJPqNWGf2SGC3H8,71,"G59 Records, LLC",0.84,0.444,3,-10.58,0,0.211,0.000884,0.0623,0.376,131.999,145636,4,True,67.0,1.0,4.0,4c883HVf99qEtZNFzprNli,album
53,Eric North,DEATH OF ME,2017-06-06,GATES (FEAT. SYRINGE),5XLAOY9JrkxrYkw8nyTAyb,0,weirdCLVN,0.347,0.997,1,1.421,1,0.658,0.000224,0.841,0.172,140.087,192062,4,False,0.0,1.0,2.0,3wZexRiZeho2YFV2bnb59B,album
54,Getter,Dahlia I,2018-02-28,"Beware, the Sirens",1k31A67B0r2PDytoPR283x,4,Shred Collective / BLACKMAGE,0.721,0.899,10,-4.07,0,0.057,2.51e-05,0.126,0.0385,142.018,141972,4,True,2.0,1.0,3.0,4JY8A1IB1bPSJ4JBETKJBO,single
55,Getter,Dahlia I,2018-02-28,Hack Slash,1AADsJz09BwnKW4yYFQwXU,4,Shred Collective / BLACKMAGE,0.698,0.987,8,-0.734,0,0.167,0.000558,0.343,0.266,129.763,92308,4,True,5.0,1.0,1.0,4JY8A1IB1bPSJ4JBETKJBO,single
56,Ghostemane,Hexada,2017-09-05,Rake,4iKJyzLR23h9B4qXypuDe2,72,GHOSTEMANE,0.527,0.935,2,-3.81,0,0.471,0.00183,0.206,0.144,110.181,92716,4,True,53.0,1.0,3.0,4pzCKSWYNM2yUWrNvycC6e,album
57,Getter,Dahlia I,2018-02-28,Grain,0SbKWYPENsANEIIgnCK45e,4,Shred Collective / BLACKMAGE,0.68,0.707,2,-5.133,1,0.127,0.00638,0.097,0.228,159.941,149804,4,True,3.0,1.0,2.0,4JY8A1IB1bPSJ4JBETKJBO,single
58,$uicideBoy$,Radical $uicide,2016-07-22,Memoirs Of A Gorilla,3SCVHoGHV7GL0hmqcOIpqh,66,"G59 Records, LLC",0.854,0.98,1,-1.181,1,0.0569,0.00053,0.548,0.255,110.001,122000,4,True,64.0,1.0,5.0,2WI0MZ3Jb7WmcpF3CQiNJx,single
59,Shakewell,Virginia Tech,2016-12-03,Virginia Tech,2XT4tF5bnKqmxZi6rxN43d,41,All But 6 Records,0.727,0.846,8,-3.555,1,0.194,0.0,0.143,0.529,131.984,145568,4,True,48.0,1.0,1.0,6TiDPc9IBAqnlT8oO0Clf9,single
60,Night Lovell,RIP Trust,2017-10-04,RIP Trust,6oMCEAO4CYW1uVAXTY36X6,48,Night Lovell,0.793,0.625,9,-6.726,1,0.072,4.75e-05,0.218,0.181,130.047,165231,4,True,55.0,1.0,1.0,646ovd3MBD7TxZqJIhR4iO,single
61,Night Lovell,Red Teenage Melody,2016-06-14,Just Tryna,4URCBE0Z7uPxHQUC0ITfd5,67,Night Lovell,0.578,0.42,5,-12.558,1,0.19,1.66e-05,0.196,0.208,159.853,354064,4,True,55.0,1.0,12.0,4IoGoJXlXVTyY7X3trKeq6,album
62,BEXEY,Don't Judge a Corpse by It's Toe Tag,2016-12-31,Don't Judge a Corpse by It's Toe Tag,1WmgwwQA0TwNsuHPbZKF7W,27,Planet Switchaz,0.698,0.524,1,-12.905,1,0.323,0.000767,0.065,0.29,114.953,111518,4,False,33.0,1.0,1.0,1MZavjIX9AuQQF1ESOOtBX,single
63,Pouya,FIVE FIVE,2018-03-05,Handshakes,3S25L8Jxl0fbf1aD8kzYmT,65,Buffet Boys,0.773,0.607,9,-6.342,0,0.117,0.0,0.0928,0.398,158.049,129868,4,True,42.0,1.0,6.0,08WwBA0maVmt0ZaMXJwVzK,album
