,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Trina,Diamonds,2011-03-28,Black Bird,77eiwPQ3sDECxZLa0C0n2R,20,Rockstarr Music Group,0.709,0.538,10,-13.491,0,0.107,0,0.226,0.688,140.527,288640,4,True,3.0,1.0,2.0,23e6wkwEGSHWbJtOblOkm6,album
1,Trina,Diamonds,2011-03-28,Put Them Bottles Up,0aK8bhDrpQHBnN6W6C8JS1,20,Rockstarr Music Group,0.801,0.608,1,-10.732,1,0.234,0,0.0734,0.571,104.451,119547,4,True,2.0,1.0,3.0,23e6wkwEGSHWbJtOblOkm6,album
2,Trina,Diamonds,2011-03-28,Ghetto,13TnT0UD2HPVOlH1rxNHHo,20,Rockstarr Music Group,0.8,0.433,11,-12.729,1,0.32,0,0.122,0.82,79.226,267320,4,True,6.0,1.0,4.0,23e6wkwEGSHWbJtOblOkm6,album
3,Trina,Diamonds,2011-03-28,Hit It Right,6HsQfTQwkeBMkELM1mXqlU,20,Rockstarr Music Group,0.376,0.754,7,-9.201,1,0.0641,0.000125,0.319,0.343,74.995,157573,3,True,5.0,1.0,5.0,23e6wkwEGSHWbJtOblOkm6,album
4,Trina,Diamonds,2011-03-28,Convert Me,0TQXzymHJ2ImHgSioErEIJ,20,Rockstarr Music Group,0.833,0.539,6,-13.169,1,0.423,0,0.389,0.896,148.48,219933,4,True,4.0,1.0,6.0,23e6wkwEGSHWbJtOblOkm6,album
5,Trina,Diamonds,2011-03-28,iPhone,1U3nDHVu0qGb7lnoNCmyuz,20,Rockstarr Music Group,0.83,0.549,7,-14.631,1,0.393,0,0.194,0.728,102.282,164827,4,True,3.0,1.0,7.0,23e6wkwEGSHWbJtOblOkm6,album
6,Trina,Diamonds,2011-03-28,Red Bottoms,5yBO38KpGgClEISvbj32zk,20,Rockstarr Music Group,0.853,0.408,2,-11.246,1,0.424,0,0.121,0.832,65.214,221442,4,True,19.0,1.0,8.0,23e6wkwEGSHWbJtOblOkm6,album
7,Trina,Diamonds,2011-03-28,Can I,1aZHETYl9wK7Y56lRGTDOu,20,Rockstarr Music Group,0.692,0.44,8,-12.656,1,0.117,0,0.33,0.396,125.37,246280,4,True,15.0,1.0,9.0,23e6wkwEGSHWbJtOblOkm6,album
8,Trina,Diamonds,2011-03-28,Waist Skinny,0I8Pkjegmi31LfNICzbY7O,20,Rockstarr Music Group,0.757,0.809,6,-11.148,0,0.175,0,0.445,0.689,140.427,212960,4,True,6.0,1.0,10.0,23e6wkwEGSHWbJtOblOkm6,album
9,Trina,Diamonds,2011-03-28,Beautiful Body,5Cs1i2xeVUAzhfTZRcQ4qR,20,Rockstarr Music Group,0.742,0.524,4,-11.758,0,0.396,9.6e-05,0.267,0.239,170.62,253347,4,True,4.0,1.0,11.0,23e6wkwEGSHWbJtOblOkm6,album
10,Trina,Diamonds,2011-03-28,Rich B*tch,53TwZ0791sDHC0yx3FGAkX,20,Rockstarr Music Group,0.725,0.508,0,-10.447,0,0.108,0,0.118,0.377,90.462,187613,4,True,4.0,1.0,13.0,23e6wkwEGSHWbJtOblOkm6,album
11,Trina,Diamonds,2011-03-28,No More,5EUr8h6sLF3lGStCuTQubq,20,Rockstarr Music Group,0.702,0.505,8,-11.44,1,0.337,0,0.35,0.702,115.105,222493,4,True,13.0,1.0,14.0,23e6wkwEGSHWbJtOblOkm6,album
12,Trina,Diamonds,2011-03-28,Bad B*tch,1GiTfADakUscCMH9Ggt1MN,20,Rockstarr Music Group,0.779,0.424,8,-11.282,1,0.406,0,0.187,0.325,73.613,148293,4,True,6.0,1.0,15.0,23e6wkwEGSHWbJtOblOkm6,album
13,Trina,Diamonds,2011-03-28,I'm Known,7oP6uQbjqTqFL35sKXQ7Lj,20,Rockstarr Music Group,0.78,0.63,0,-11.067,1,0.28,0,0.193,0.852,151.463,190147,4,True,2.0,1.0,16.0,23e6wkwEGSHWbJtOblOkm6,album
14,Trina,Diamonds,2011-03-28,Ghettto (Remix),2umYnyayoGhBEfoJeqUCP6,20,Rockstarr Music Group,0.678,0.522,11,-10.792,1,0.306,0,0.0614,0.693,158.464,236427,4,True,4.0,1.0,17.0,23e6wkwEGSHWbJtOblOkm6,album
15,Trina,Rockstarr Royalty,2014-05-12,Intro,3Zf9tk3vIX9UQmXtP10G2n,12,Rockstarr Music Group,0.723,0.782,11,-2.27,0,0.565,0,0.099,0.626,62.322,36360,4,True,1.0,1.0,1.0,6ZtDoKrNfOFPhpOl1UoKWS,album
16,Trina,Rockstarr Royalty,2014-05-12,Talks,1BQYuDMFroaciJTvFt6Nkn,12,Rockstarr Music Group,0.662,0.727,6,-3.549,0,0.444,0,0.207,0.555,85.532,23534,4,True,0.0,1.0,2.0,6ZtDoKrNfOFPhpOl1UoKWS,album
