,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
12,XXXTENTACION,17,2017-08-25,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,89,Bad Vibes Forever / EMPIRE,0.797,0.533,0,-9.74,0,0.0412,0.000152,0.103,0.329,131.036,146520,4,True,84.0,1.0,8.0,5VdyJkLe3yvOs0l4xXbWp0,album
13,Lil Pump,Lil Pump,2017-10-06,D Rose,1fEl5TPKRJAsuP6TqZ23hB,70,Warner Records,0.781,0.553,0,-4.277,1,0.0735,0.000233,0.383,0.308,121.968,135497,4,True,60.0,1.0,6.0,2VVvm4zJlUQm9XmBCvGN6z,album
14,Rich The Kid,The World Is Yours,2018-03-30,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,72,Rich The Kid / (TDE/ISR PS),0.876,0.519,11,-6.531,1,0.143,0.0,0.108,0.158,94.981,175230,4,True,75.0,1.0,5.0,1Hno6CtKbaFNAEPjRHDrc6,album
15,Famous Dex,Dex Meets Dexter,2018-04-06,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,69,300 Entertainment,0.733,0.678,6,-7.771,1,0.438,0.0,0.344,0.841,175.985,142000,4,True,73.0,1.0,3.0,5wCuMMmsjXNZ9yU91sEjf7,album
16,Juice WRLD,Goodbye & Good Riddance,2018-05-23,Lucid Dreams,0s3nnoMeVWz3989MkNQiRf,3,Juice WRLD Mixtape / ISR P&D,0.511,0.566,6,-7.23,0,0.2,0.0,0.34,0.218,83.903,239836,4,True,5.0,1.0,3.0,2viWIVEItaDlFH2RXWKwS7,album
17,Drake,Scorpion,2018-06-29,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,87,Cash Money/Drake LP6,0.835,0.626,1,-5.833,1,0.125,6e-05,0.396,0.35,91.03,217925,4,True,79.0,2.0,9.0,1ATL5GLyefJaxhQzSPVrLX,album
18,Future,FUTURE,2017-06-30,Mask Off,0VgkVdmE4gld66l8iyGjgx,76,Epic/Freebandz/A1,0.833,0.434,2,-8.795,1,0.431,0.0219,0.165,0.281,150.062,204600,4,True,81.0,1.0,7.0,17FBoXK1NU2rvJBbzdzw0r,album
19,Kendrick Lamar,DAMN.,2017-04-14,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,Aftermath,0.908,0.621,1,-6.638,0,0.102,5.39e-05,0.0958,0.421,150.011,177000,4,True,82.0,1.0,8.0,4eLPsYPBmXABThSJ821sqY,album
20,Migos,Culture II,2018-01-26,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,79,"Quality Control Music, LLC",0.817,0.816,2,-5.402,1,0.269,0.0,0.159,0.508,181.982,190288,4,True,72.0,1.0,9.0,7fd7SEK25VS3gJAUgSwL6y,album
21,Aminé,Good For You,2017-07-28,Caroline,5hTpBe8h35rJ67eAWHQsJx,74,Universal Records,0.94,0.335,5,-10.179,0,0.505,0.0,0.262,0.707,120.04,209640,4,True,76.0,1.0,3.0,3lajefIuUk4SfzqVBSJy8p,album
22,Comethazine,Bands,2018-03-02,Bands,5ClmYd83GFMM8Unue3dqKJ,43,Alamo Records,0.834,0.457,10,-10.775,1,0.572,0.0,0.0641,0.533,158.008,98734,4,True,50.0,1.0,1.0,308sRn3E4BlQznWZBwwB4R,single
23,Yo Gotti,I Still Am,2017-10-27,Juice,1psC5iHzQxaTMZ5dWGfM6I,64,Epic/CMG,0.887,0.568,2,-5.853,1,0.323,1.11e-05,0.0812,0.754,162.038,149242,4,True,53.0,1.0,5.0,1tSsb3t0pqVVONvBJivoT9,album
24,Saweetie,ICY GRL (feat. Kehlani) [Bae Mix],2018-04-28,ICY GRL (feat. Kehlani) - Bae Mix,6MP5WAK2U7gKWldflqhPCr,50,ICY/Artistry Records/Warner Records,0.876,0.609,9,-7.234,0,0.223,1.38e-06,0.0712,0.673,103.214,148118,4,True,57.0,1.0,1.0,4HtIrtKtJQJhOA6oRqj89I,single
25,Ella Mai,READY,2017-02-22,Boo'd Up,0At2qAoaVjIwWNAqrscXli,70,10 Summers / Interscope PS,0.561,0.779,10,-5.107,0,0.0531,0.0,0.078,0.235,81.965,256064,4,False,72.0,1.0,1.0,3o09FMrUQ5TVBUYb6msCMi,single
26,SZA,Ctrl,2017-06-09,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,83,Top Dawg Entertainment/RCA Records,0.692,0.684,6,-7.364,1,0.155,0.0,0.156,0.406,112.912,231253,4,True,75.0,1.0,9.0,76290XdXVF9rPzGdNRWdCh,album
27,Yung Gravy,Snow Cougar,2018-05-04,Mr. Clean,5GxnROd93Y7NGt2ci0TwBw,69,Universal Records,0.758,0.701,9,-6.053,1,0.162,6.22e-06,0.114,0.626,106.74,211150,4,True,71.0,1.0,7.0,5JzxLWdYLLpZTE6kaBLooY,album
28,Dbangz,Thick Niggas and Anime Tiddies,2017-08-12,Thick Niggas and Anime Tiddies,33kB5gz4gzOEZVkuWKHylS,2,We Goin' Innn! Entertainment,0.897,0.449,1,-9.295,1,0.429,0.0,0.103,0.707,135.97,90122,4,True,5.0,1.0,1.0,6364r0e2rVw2fY23D1UnQy,single
29,Bazzi,Sober,2017-04-07,Sober,0q13YkzG2YkB0z1yU7HIkP,1,ZZZ Entertainment,0.534,0.366,7,-10.858,0,0.0488,0.0,0.21,0.324,123.503,224628,4,False,3.0,1.0,1.0,2trc0Kc6zII32zOSH1BWym,single
30,Bazzi,Alone,2016-11-11,Alone,1kFToCzZBG7clK0axbKVWH,52,ZZZ Entertainment,0.516,0.414,9,-6.335,0,0.0351,0.0,0.0851,0.358,110.126,196352,4,False,59.0,1.0,1.0,37VvmOrOA6b4TzbVSyoXsh,single
31,Russ,Ain't Nobody Takin My Baby,2016-12-23,Ain't Nobody Takin My Baby,6VnqGxiMNexOe0kRmIsBw4,63,Russ My Way Inc,0.696,0.57,0,-9.084,1,0.557,3.02e-06,0.098,0.329,76.976,189231,4,True,70.0,1.0,1.0,507vscnpu2fPaKmA5nC3pX,single
32,The Weeknd,"My Dear Melancholy,",2018-03-29,Call Out My Name,1gm616Plq4ScqNi7TVkZ5N,1,Universal Republic Records,0.489,0.598,1,-4.929,1,0.036,0.0,0.35,0.172,134.045,228373,3,False,2.0,1.0,1.0,3iVFKUpkS32p2YcLMA02u6,single
33,Ariana Grande,no tears left to cry,2018-04-20,no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,2,Universal Records,0.703,0.696,0,-5.482,1,0.0529,5.65e-06,0.274,0.366,121.969,205947,4,False,5.0,1.0,1.0,2AkKk7DFnT2IV1gPcq7RCQ,single
34,Ariana Grande,God is a woman,2018-07-13,God is a woman,7gkWXbAxIYuvtOpcN3p9GJ,0,Republic Records,0.604,0.673,1,-5.979,1,0.0545,3.32e-05,0.187,0.287,144.971,197573,4,True,1.0,1.0,1.0,3qowbCeEsKLpcHDgZiPMad,single
35,Tear Da Club Up Thugs,CrazyNDaLazDayz,1999-02-02,Slob on My Knob,60TbmViml7n1jUZksLR7Mq,0,Hypnotize Minds Productions,0.862,0.668,1,-5.181,0,0.198,0.0,0.156,0.532,84.809,120960,4,True,0.0,1.0,19.0,5ESWD1l5btKzAe9f7zGsJ2,album
36,Khia,Thug Misses,2002,"My Neck, My Back",04NMCxLqlXuyONlkdH4rY2,45,GenePool Distribution Ltd,0.859,0.687,9,-2.089,0,0.12,0.0,0.0542,0.73,102.068,222333,4,True,51.0,1.0,1.0,2YlBIBovRPmkzO2fHyT5JA,album
37,Sia,Genius,2018-05-03,Genius,73F87Sqh6jQWucOOvz1WFx,0,Records/Columbia,0.622,0.621,11,-4.924,0,0.129,9.8e-05,0.121,0.567,158.946,213040,4,False,1.0,1.0,1.0,584bDi8WFob5wKP5XLbJK4,single
38,Drake,Scorpion,2018-06-29,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,87,Cash Money/Drake LP6,0.585,0.909,8,-6.474,1,0.0707,9.7e-05,0.119,0.758,93.372,210747,4,True,78.0,2.0,4.0,1ATL5GLyefJaxhQzSPVrLX,album
39,Tyga,Taste (feat. Offset),2018-05-16,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,71,Last Kings Music / EMPIRE,0.884,0.559,0,-7.442,1,0.12,0.0,0.101,0.342,97.994,232959,4,True,78.0,1.0,1.0,0yd01cU78rnlFXq6vRxPSR,single
40,Saweetie,High Maintenance,2018-03-16,ICY GRL,1sl1cpix9GnwNwaVt04BIu,66,ICY/Artistry Records/Warner Records,0.927,0.563,7,-5.827,1,0.175,0.0,0.0736,0.842,103.312,109302,4,True,72.0,1.0,5.0,4Sz0PugCLKo0CEA7zgPplW,album
41,Cardi B,Invasion of Privacy,2018-04-06,Bartier Cardi (feat. 21 Savage),0dIoGTQXDh1wVnhIiSyYEa,82,Atlantic/KSR,0.908,0.524,1,-7.955,1,0.181,0.000678,0.383,0.109,138.015,224285,4,True,73.0,1.0,10.0,4KdtEKjY3Gi0mKiSdy96ML,album
42,Migos,Culture II,2018-01-26,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,79,"Quality Control Music, LLC",0.907,0.633,2,-5.145,1,0.184,2.6e-06,0.106,0.395,145.914,276147,4,True,76.0,1.0,6.0,7fd7SEK25VS3gJAUgSwL6y,album
43,6ix9ine,Day69: Graduation Day,2018-04-10,GUMMO,4HbiCvH1R7mVOJ7KY7JQBD,73,ScumGang Records / TenThousand Projects,0.66,0.775,2,-4.926,1,0.172,0.0,0.129,0.635,157.036,157643,4,True,66.0,1.0,2.0,1ubczeMvCrPHbSEjgfu4a7,album
44,YBN Nahmir,Bounce out With That,2018-05-18,Bounce Out With That,2iWEpiPiIPf5D4f2UGBlrZ,48,2018,0.865,0.624,8,-8.224,1,0.103,0.0,0.0984,0.396,94.94,97344,4,True,55.0,1.0,1.0,5LD66Gv8e9NnGsWjARxdzD,single
45,Smokepurpp,Deadstar,2017-09-29,Audi.,2INqEk4ko5AsGVLBsiKiQe,63,Alamo Records / Interscope,0.793,0.366,7,-10.051,1,0.136,0.0,0.0964,0.278,122.991,159522,4,True,67.0,1.0,3.0,2TWKabrKN6YOZ1jgqo97uz,album
46,Nebu Kiniza,Gassed Up,2016-08-26,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,67,OSHS Records,0.798,0.568,5,-9.072,0,0.135,0.0,0.0586,0.45,148.88,193911,3,True,74.0,1.0,1.0,6YCcGxz3l1shgr3F7XbNee,single
47,Ugly God,The Booty Tape,2017-08-04,Water,7EoSDrwBPUBeBEORrpvgko,58,Asylum,0.816,0.245,0,-15.617,0,0.414,0.000813,0.127,0.187,140.04,138936,4,True,60.0,1.0,10.0,0v4EQZn8clJmIKltNv5h0Y,album
48,N.E.R.D,NO ONE EVER REALLY DIES,2017-12-15,Lemon,4PpuH4mxL0rD35mOWaLoKS,60,Columbia,0.916,0.727,1,-6.556,1,0.0861,0.000145,0.118,0.201,94.997,219707,4,True,64.0,1.0,1.0,54OXaFd0PtGtAgauTmARkD,album
49,Bali Baby,Elastic,2017-10-10,Elastic,6UH0Du28spXonixVHzSL4u,0,Billmania Meida,0.757,0.853,7,-6.221,1,0.0994,0.000236,0.2,0.631,109.947,104098,4,True,0.0,1.0,1.0,644AkF3CRqERFU803c8WnO,single
50,YBN Nahmir,YBN: The Mixtape,2018-09-07,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,70,2018,0.864,0.664,8,-7.315,1,0.104,0.0,0.0863,0.381,94.932,99108,4,True,70.0,1.0,23.0,6l4itLa2SkBAVBASZ2WKFv,album
51,Tay-K,#SantanaWorld (+),2017-12-14,The Race,3wGXyJGsCf1myH5MooQIqE,73,88 Classic,0.766,0.606,9,-6.064,1,0.456,0.0,0.166,0.352,160.223,140000,4,True,72.0,1.0,1.0,1S7KWH0szrqutOvzsqxiBv,album
52,Comethazine,Bawskee,2018-08-24,Bands,0AphwbfFSlGgGDlXGeiEpu,69,Alamo Records,0.834,0.457,10,-10.775,1,0.572,0.0,0.0641,0.533,158.008,98734,4,True,64.0,1.0,3.0,2lxOYynQ4xHvUZzFVbc1iO,album
53,Lil Peep,Falling Down (Bonus Track),2018-09-19,Falling Down - Bonus Track,0Dn40gxVCMo5TkgS8Ik18Q,1,Columbia,0.669,0.574,4,-6.442,0,0.0286,0.00294,0.146,0.273,120.013,196400,4,True,2.0,1.0,1.0,3J0AWftMu0tsXw22obufYn,single
54,XXXTENTACION,?,2018-03-16,Moonlight,0JP9xo3adEtGSdUEISiszL,91,"Bad Vibes Forever, LLC",0.921,0.537,9,-5.723,0,0.0804,0.00404,0.102,0.711,128.009,135090,4,True,85.0,1.0,3.0,2Ti79nwTsont5ZHfdxIzAm,album
55,XXXTENTACION,?,2018-03-16,changes,7AFASza1mXqntmGtbxXprO,91,"Bad Vibes Forever, LLC",0.669,0.308,11,-10.068,1,0.029,0.0,0.0984,0.52,64.934,121887,4,False,85.0,1.0,15.0,2Ti79nwTsont5ZHfdxIzAm,album
56,XXXTENTACION,?,2018-03-16,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,91,"Bad Vibes Forever, LLC",0.699,0.304,1,-11.192,1,0.0993,0.000993,0.137,0.271,119.705,160184,4,True,84.0,1.0,5.0,2Ti79nwTsont5ZHfdxIzAm,album
57,XXXTENTACION,?,2018-03-16,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,91,"Bad Vibes Forever, LLC",0.61,0.258,0,-12.758,1,0.0331,0.0145,0.103,0.164,127.08,109986,4,False,67.0,1.0,2.0,2Ti79nwTsont5ZHfdxIzAm,album
58,XXXTENTACION,?,2018-03-16,Floor 555,6r7ULK6c5CLVvImjTIztl1,91,"Bad Vibes Forever, LLC",0.695,0.686,9,-8.147,0,0.0478,0.0023,0.365,0.354,105.219,93447,4,True,68.0,1.0,6.0,2Ti79nwTsont5ZHfdxIzAm,album
59,XXXTENTACION,?,2018-03-16,NUMB,01TnVDiet1DFTsyWKUKovl,91,"Bad Vibes Forever, LLC",0.414,0.416,11,-8.024,0,0.0251,0.179,0.131,0.196,159.91,186268,4,False,76.0,1.0,7.0,2Ti79nwTsont5ZHfdxIzAm,album
60,XXXTENTACION,?,2018-03-16,Pain = BESTFRIEND - feat. Travis Barker,4zI04ezdmrN0lT2pHykYrd,91,"Bad Vibes Forever, LLC",0.671,0.628,4,-5.117,1,0.0273,0.151,0.12,0.595,135.005,101517,4,False,62.0,1.0,10.0,2Ti79nwTsont5ZHfdxIzAm,album
61,XXXTENTACION,?,2018-03-16,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,91,"Bad Vibes Forever, LLC",0.562,0.579,10,-6.788,0,0.484,0.0,0.102,0.577,84.143,176591,4,True,71.0,1.0,8.0,2Ti79nwTsont5ZHfdxIzAm,album
62,XXXTENTACION,?,2018-03-16,$$$ - with Matt Ox,65u1dHQyQyE4y4aN2eDmMF,91,"Bad Vibes Forever, LLC",0.774,0.507,1,-6.952,0,0.065,0.0,0.138,0.508,140.067,130403,4,True,67.0,1.0,11.0,2Ti79nwTsont5ZHfdxIzAm,album
63,XXXTENTACION,?,2018-03-16,love yourself (interlude),1Znlc3UZAbSodFaMBjdpsX,91,"Bad Vibes Forever, LLC",0.746,0.338,11,-13.472,0,0.109,0.000375,0.529,0.469,120.053,48423,4,True,62.0,1.0,12.0,2Ti79nwTsont5ZHfdxIzAm,album
64,XXXTENTACION,?,2018-03-16,schizophrenia,5b6zjsBrZCqe6RFycLz2tc,91,"Bad Vibes Forever, LLC",0.606,0.349,2,-10.032,1,0.198,0.0711,0.1,0.239,180.055,80190,4,False,61.0,1.0,17.0,2Ti79nwTsont5ZHfdxIzAm,album
65,XXXTENTACION,?,2018-03-16,before I close my eyes,16x9bQHw8TBNaGDyULvwad,91,"Bad Vibes Forever, LLC",0.356,0.143,9,-15.148,1,0.0388,1.89e-05,0.111,0.334,75.522,99658,4,False,70.0,1.0,18.0,2Ti79nwTsont5ZHfdxIzAm,album
66,XXXTENTACION,17,2017-08-25,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,89,Bad Vibes Forever / EMPIRE,0.769,0.156,11,-10.7,0,0.035,0.015,0.102,0.527,105.95,144733,4,True,74.0,1.0,3.0,5VdyJkLe3yvOs0l4xXbWp0,album
67,XXXTENTACION,17,2017-08-25,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,89,Bad Vibes Forever / EMPIRE,0.746,0.251,11,-16.169,0,0.259,0.00203,0.106,0.18,139.999,120027,4,True,78.0,1.0,5.0,5VdyJkLe3yvOs0l4xXbWp0,album
68,XXXTENTACION,17,2017-08-25,Save Me,2UwbhMie1EAYuTZ0QXeMwl,89,Bad Vibes Forever / EMPIRE,0.731,0.204,9,-11.314,0,0.0369,0.0109,0.0989,0.191,142.141,163202,4,True,71.0,1.0,6.0,5VdyJkLe3yvOs0l4xXbWp0,album
69,XXXTENTACION,17,2017-08-25,Dead Inside (Interlude),2vQwlW8H1jFveGNXwZfJCV,89,Bad Vibes Forever / EMPIRE,0.461,0.0279,0,-21.992,1,0.0412,0.00226,0.169,0.354,88.388,86827,4,True,65.0,1.0,7.0,5VdyJkLe3yvOs0l4xXbWp0,album
70,XXXTENTACION,17,2017-08-25,Carry On,2yZax79pOrYuyIFVW2cZY2,89,Bad Vibes Forever / EMPIRE,0.735,0.197,3,-13.378,0,0.537,0.000276,0.296,0.383,147.899,129720,4,True,78.0,1.0,9.0,5VdyJkLe3yvOs0l4xXbWp0,album
71,XXXTENTACION,17,2017-08-25,Orlando,05bnEv2dpFzmGVLGdjD9UP,89,Bad Vibes Forever / EMPIRE,0.57,0.0279,1,-22.282,1,0.0588,0.0892,0.254,0.28,84.902,163840,4,True,68.0,1.0,10.0,5VdyJkLe3yvOs0l4xXbWp0,album
72,XXXTENTACION,17,2017-08-25,Ayala (Outro),5xbrhx2tMMcN68IT3cJbhS,89,Bad Vibes Forever / EMPIRE,0.57,0.285,9,-14.125,0,0.0381,0.0133,0.108,0.0973,83.485,99707,4,True,65.0,1.0,11.0,5VdyJkLe3yvOs0l4xXbWp0,album
73,XXXTENTACION,Revenge,2017-05-16,I Don't Wanna Do This Anymore,5de9Ho64dovuQI8Uhn5gPD,78,Bad Vibes Forever / EMPIRE,0.433,0.778,4,-7.681,1,0.041,0.0,0.139,0.764,114.208,87561,4,True,77.0,1.0,2.0,3vpXJ54S3MXLyzysw8qq7c,compilation
74,XXXTENTACION,Revenge,2017-05-16,Looking for a Star,1B3TX5FbmcVROMv2riOwyE,78,Bad Vibes Forever / EMPIRE,0.915,0.692,9,-7.544,1,0.0857,0.00012,0.0964,0.713,118.981,137174,4,True,66.0,1.0,3.0,3vpXJ54S3MXLyzysw8qq7c,compilation
75,XXXTENTACION,Revenge,2017-05-16,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,78,Bad Vibes Forever / EMPIRE,0.755,0.695,9,-5.963,1,0.26,0.0,0.107,0.493,128.063,101851,4,True,75.0,1.0,6.0,3vpXJ54S3MXLyzysw8qq7c,compilation
76,XXXTENTACION,Revenge,2017-05-16,RIP Roach,658I1uDnmLSiltFCf98AWE,78,Bad Vibes Forever / EMPIRE,0.727,0.62,8,-6.443,1,0.306,0.0,0.0926,0.555,105.003,169979,4,True,70.0,1.0,7.0,3vpXJ54S3MXLyzysw8qq7c,compilation
77,City Morgue,CITY MORGUE VOL 2: AS GOOD AS DEAD,2019-12-13,DRAINO (feat. Denzel Curry),5hOnCHMwQdXOd4qfAWEhKP,64,Republic Records,0.67,0.731,0,-5.474,1,0.0509,0.0,0.216,0.211,115.051,202613,4,True,62.0,1.0,3.0,6o5cXlhhYbFvewfsYpuyEM,album
78,$uicideBoy$,STOP STARING AT THE SHADOWS,2020-02-14,All Dogs Go To Heaven,4T2qYgSrpQe1nSzQo9tZFv,0,"G59 Records, LLC",0.884,0.903,6,-3.672,0,0.2,0.000372,0.302,0.839,75.022,153652,4,True,0.0,1.0,1.0,2yopGJJSiA6ZDpw9IsGXTA,album
79,Flatbush Zombies,Afterlife,2020-08-06,Afterlife,42dLRNmTqdwPZIiG0NRBWH,54,Flatbush Zombies,0.736,0.535,1,-8.564,1,0.0924,1.13e-06,0.107,0.376,110.014,194747,4,True,61.0,1.0,1.0,7ziMuGcC9aJh8HCHQltupF,single
80,Saba,Mrs. Whoever / Something in the Water,2020-09-17,Something in the Water,4exgimuT6EdLBN3R4Ww3xO,57,"Pivot Gang, LLC",0.892,0.508,1,-7.053,1,0.0787,0.000169,0.0961,0.26,139.992,198493,4,True,58.0,1.0,2.0,5NPPBBqbTIeV7yrD8gPH2w,single
81,BIA,COVER GIRL,2020-04-03,COVER GIRL,6Fr7f5U4n2Ip5QKNy6IJOf,51,Epic,0.751,0.604,1,-4.787,1,0.194,0.0,0.127,0.262,84.976,149498,4,True,58.0,1.0,1.0,1K4CdZHyJW2VjSw8vZCQEr,single
82,Night Lovell,I Heard You Were Looking For Me,2020-02-07,I Heard You Were Looking For Me,3dGrpNNzlT2iD89KK3cQT2,58,SCPP,0.545,0.638,1,-9.918,1,0.0534,0.0793,0.116,0.276,149.964,185700,4,True,65.0,1.0,1.0,5iUXbESwx9i2QgzClDCuBP,single
83,LUCKI,Days B4 III,2019-10-25,4 The Betta,7ibRB2S2WOfPKSvYkhcYtj,58,Lucki / EMPIRE,0.78,0.453,6,-9.926,1,0.337,1.98e-06,0.114,0.305,155.984,132115,4,True,60.0,1.0,2.0,0p1QXY0M8LRXybgy9TchHE,album
84,Ski Mask The Slump God,Carbonated Water,2019-10-31,Carbonated Water,4HPTladgOGcGzleMR3I0FK,59,Victor/Republic Records,0.938,0.559,10,-6.734,1,0.312,0.0,0.157,0.76,119.901,141040,4,True,66.0,1.0,1.0,5Pp2riAYLF6W6KnUR0ke3O,single
85,Sheff G,We Getting Money,2019-09-13,We Getting Money,3SCvCgItkNRTcpbvMvHQ1I,29,Winners Circle / EMPIRE,0.844,0.675,1,-5.499,1,0.251,0.0,0.301,0.782,121.0,181509,4,False,36.0,1.0,1.0,5XLQARFMCJ6seFkd2YVmiE,single
86,$uicideBoy$,Fuck Your Culture,2019-12-20,Fuck Your Culture,3ZhzLTjwAuKeMXVV9ifS37,45,GREYFIVENINE RECORDS,0.732,0.799,1,-1.091,1,0.228,0.0,0.679,0.612,79.994,102060,4,True,52.0,1.0,1.0,6WRX53xXUAbPwS45wuv9qj,single
87,Flatbush Zombies,Monica (feat. Tech N9ne),2019-12-05,Monica (feat. Tech N9ne),3UFyRXMeiU2NTiMlBe8RoV,51,Glorious Dead Recordings,0.726,0.568,10,-5.935,0,0.243,0.0,0.0727,0.323,158.062,258228,4,True,58.0,1.0,1.0,7GU53EMnNGAT0ukjJ0WDFX,single
88,Hopsin,Kumbaya,2020-06-09,Kumbaya,6DLlxJucyETo8X4YPVIAz7,59,Undercover Prodigy,0.826,0.863,11,-5.882,1,0.331,0.0,0.0696,0.621,112.037,244844,4,True,66.0,1.0,1.0,0RUMqfsJFQeWpck0iUIFxj,single
89,Black Thought,"Streams of Thought, Vol. 3: Cane & Able",2020-10-16,Steak Um (feat. ScHoolboy Q),2pSIjhJFBuWK8sNBO3F1jv,57,Republic Records,0.434,0.9,5,-5.733,0,0.463,0.00196,0.816,0.484,148.0,208211,4,True,49.0,1.0,9.0,2LEEg9PQsJqQuhBU0poSrd,album
90,Freddie Gibbs,Alfredo,2020-05-29,God Is Perfect,5V9lnDn1hePoudMfKfCTNl,69,ESGN / ALC / EMPIRE,0.543,0.551,1,-10.38,1,0.437,5.35e-05,0.583,0.638,75.932,239027,4,True,60.0,1.0,2.0,3znl1qe13kyjQv7KcR685N,album
