,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,50 Cent,Get Rich Or Die Tryin',2003-02-06,What Up Gangsta,59q0gDvWPoL2DQ1SAt5ZLY,80,Shady Records,0.67,0.788,11,-2.43,0,0.0445,0,0.11,0.292,82.498,179467,4,True,57.0,1.0,2.0,5G5rgQHzdQnw32SI0WjIo5,album
1,Eric B. & Rakim,Gold,2005-01-01,Don't Sweat The Technique,3YXlTtlYDXI2SyofNm1ccg,0,Universal Music Group,0.712,0.908,4,-6.898,1,0.146,0.0373,0.0938,0.777,105.893,261600,4,False,0.0,2.0,11.0,7cEhLD8Rovs1U2wSFx6agz,album
2,Rappin' 4-Tay,Don't Fight The Feelin',1994-09-10,Playaz Club,22QUY8b8OjEk2uBcyPUOjC,27,Forte Music,0.866,0.372,11,-12.75,0,0.176,0.00246,0.0779,0.646,99.956,266333,4,True,32.0,1.0,6.0,6kdWNveDmTFMuWgi07VGzg,album
3,Black Star,Mos Def & Talib Kweli Are Black Star,1998-09-29,Respiration,2gVmZntfwiGZTLKaH3e7Br,0,Universal Music Group,0.512,0.737,6,-5.471,0,0.438,0,0.164,0.533,179.112,365333,4,True,0.0,1.0,11.0,707If6cln3gNYJyYkSumGe,album
4,Run–D.M.C.,Discover Beyond,1984,Sucker M.C.'s (Krush-Groove 1),0pZidQVIsxakpJCqmYIdE7,0,Arista/Legacy,0.913,0.879,6,-14.303,1,0.0713,0.0112,0.237,0.891,102.899,189880,4,False,0.0,1.0,5.0,52zQSRGqLHtAqEZQgzoQ4D,album
5,Queen Latifah,Black Reign,1993-01-01,U.N.I.T.Y.,4OxXBAN51tjVBEjSwuWWbv,42,Motown,0.679,0.468,4,-11.768,0,0.386,1.46e-06,0.203,0.503,94.126,250840,4,False,45.0,1.0,12.0,7fSY44jcjgt6jGzSQdZZjJ,album
6,Jay Rock,Follow Me Home,2011-07-26,Hood Gone Love It (feat. Kendrick Lamar),6i6cWTCYBOKEdJnWjzm2yk,58,Top Dawg Entertainment,0.61,0.856,11,-3.974,1,0.325,0,0.289,0.67,91.77,245467,4,True,64.0,1.0,5.0,6bPbKuFNW6Vausf1PExvd9,album
7,Black Star,Mos Def & Talib Kweli Are Black Star,1998-09-29,Re:Definition,5s9aJvJRowCBUMBY5FwaDe,0,Universal Music Group,0.409,0.856,11,-2.938,1,0.327,0,0.741,0.642,180.285,182973,4,True,0.0,1.0,4.0,707If6cln3gNYJyYkSumGe,album
8,Cam’ron,Come Home With Me,2002-01-01,Oh Boy,3sgTiqsN5eNNGTBl1VsO44,0,Def Jam Recordings,0.762,0.776,11,-5.623,1,0.196,0,0.0959,0.796,83.02,204707,4,True,0.0,1.0,3.0,39944ACXhgHs7gjXa5HehY,album
9,The Roots,Things Fall Apart,1999-02-23,You Got Me,2xoPn7HkB4K4liMVojQQ3T,0,Universal Music Group,0.729,0.442,11,-8.106,0,0.285,0,0.189,0.757,81.029,259307,4,True,0.0,1.0,15.0,6c0G2PrhBQ5nkroM6xtawA,album
10,The Pharcyde,Bizarre Ride II The Pharcyde (Deluxe Edition),1992-11-24,Passin' Me By,47KYeoGA2M8w32rnk8yeoj,0,Universal Music Group,0.756,0.759,10,-8.148,0,0.274,1.18e-06,0.239,0.618,87.056,303493,4,True,0.0,1.0,12.0,2vgJ5TE9W64JNZhPiFzYRE,album
11,Xzibit,Man VS Machine,2002-10-01,Multiply (feat. Nate Dogg),3x9WAJIEhsY8Eg5lwu1Z4A,47,Columbia,0.915,0.719,11,-6.411,0,0.161,0,0.0444,0.799,97.614,248107,4,True,41.0,1.0,3.0,7nQbnHQXAoglUzA2fs1Rtc,album
12,Janelle Monáe,Dirty Computer,2018-04-27,Django Jane,56RfNBJGUgL1ZFCB1KEJrQ,66,Bad Boy Records,0.833,0.624,11,-6.306,1,0.325,0,0.117,0.26,101.96,190288,4,True,51.0,1.0,6.0,2PjlaxlMunGOUvcRzlTbtE,album
13,Boosie Badazz,My Favorite Mixtape,2017-12-22,Bad Azz Hurricane,4i6Bt8WSH15Dpp5ZpmRNec,0,"Music Access, Inc.",0.77,0.571,5,-7.791,0,0.345,1e-05,0.282,0.82,165.913,176875,4,True,0.0,1.0,2.0,6I0gJRaq4pTV6aXAts03EL,album
14,Nelly,Sweatsuit,2005-11-22,Grillz,3YQjgTpUVNWvpYeb2mtTF7,46,Motown,0.867,0.504,4,-7.737,0,0.241,0,0.307,0.84,82.996,271160,4,False,50.0,1.0,15.0,2HOe7ExqoZcdXPWfMlODR3,album
15,Lil Jon & The East Side Boyz,Crunkest Hits,2011-03-15,Get Low,0jrz4ZQKCsC6h2vzqgHiEp,61,The Orchard,0.771,0.621,1,-7.453,1,0.0376,0,0.124,0.154,101.007,334067,4,True,67.0,1.0,1.0,05jX3Kda6BmEpACV7unScz,album
16,Lil Scrappy,Bred 2 Die Born 2 Live (Explicit Version),2006,Money in the Bank (feat. Young Buck) - Remix,6YTp4sUEi3oWNToQvOjke6,48,Reprise,0.88,0.693,1,-5.201,1,0.332,0,0.248,0.767,75.603,233707,4,True,52.0,1.0,4.0,3pdW7R9HvpOwSAm9lAeIOZ,album
17,Nelly,Country Grammar,2000-06-27,Country Grammar (Hot Shit),3wMUvT6eIw2L5cZFG1yH9j,72,Motown,0.865,0.664,2,-6.822,1,0.108,0,0.142,0.565,162.831,287000,4,True,70.0,1.0,4.0,5v7Icroz1sQsK2sQyLrWzE,album
18,Tear Da Club Up Thugs,Crazyndalazdayz,2000-11-01,Slob On My Nob (feat. Project Pat),5dWoYueVmUl4Mu4Czub6iZ,0,Hypnotize Minds/Columbia/Legacy,0.864,0.672,1,-5.168,0,0.261,0,0.215,0.562,84.823,118933,4,True,0.0,1.0,19.0,60SxbZbpBErjywAP6c2Eip,album
19,Travis Porter,From Day 1,2012-05-28,Bring It Back,6VWUOFXGwH1OgyPrfRONrn,64,RCA Records Label,0.944,0.76,11,-4.355,0,0.0851,0,0.113,0.545,98.001,217907,4,True,61.0,1.0,11.0,7co2UrRxl2TBgj3BCXIvnC,album
20,Lil Jon & The East Side Boyz,Crunkest Hits,2011-03-15,Get Crunk,1EPDF97dZThUXjQb9ipJxS,61,The Orchard,0.782,0.97,1,-3.805,1,0.326,0,0.527,0.623,78.055,257853,4,True,34.0,1.0,7.0,05jX3Kda6BmEpACV7unScz,album
21,Lil Wil,"Dolla$, TX",2008-06-03,Bust It Open,7dJTX26gYEl9eYwSN44IbL,51,Unauthorized Entertainment,0.91,0.689,9,-6.032,1,0.105,0,0.0978,0.891,149.989,256533,4,True,57.0,1.0,11.0,0LcDDRhT5XwMl2nZro1Ks0,album
22,Trae Tha Truth,"Im From Texas (feat. Slim Thug, Z-Ro, Kirko Bangz, Bun B, & Paul Wall) - Single",2012-08-07,"Im From Texas (feat. Slim Thug, Bun B, Kirko Bangz, Z-Ro, Paul Wall)",2BU7UCFB3fwfuG149xnfam,30,Grand Hustle/Trae Tha Truth,0.531,0.691,1,-12.528,1,0.313,0,0.0802,0.711,135.066,284500,4,True,37.0,1.0,1.0,0HvMsM3Wcl8SCFsYO9HUnD,single
23,Slim Thug,Houston,2007-12-26,Houston,21mYalLD8up0CZD8SOZ6p8,28,B.H.O. - SoSouth,0.45,0.753,1,-5.825,1,0.262,0,0.249,0.126,129.889,233195,4,True,32.0,1.0,1.0,5Elk5OX3MUzn69kubZZVgn,album
24,Trae Tha Truth,Restless,2013-08-15,Cadillac,04AXtvkiBxQ9ZQAJ8sBZBF,44,Rap-A-Lot Records,0.883,0.65,1,-6.361,1,0.241,0,0.332,0.36,120.014,360067,4,True,34.0,1.0,12.0,2Hd1HfX0cfU2n8yigDGat8,album
25,Hurricane Chris,51/50 Ratchet,2007-10-16,A Bay Bay - MAIN,6oaRryJqMWpEHt99ViMX0c,41,J Records,0.615,0.696,1,-4.92,1,0.537,0,0.13,0.722,153.96,306893,4,False,31.0,1.0,2.0,5LcmD1KwDZV4TZXuPSH24t,album
26,DJ Screw & The Screwed Up Click,Fallen Soldiers,2008-02-12,It's Going Down,0OnSiySx2ncO3Y52SidYt8,23,Screwed Up Click,0.641,0.622,0,-7.317,1,0.138,0.00163,0.277,0.433,118.523,445027,4,True,25.0,2.0,4.0,7K4OQmcNEpZrTjeyJraEul,album
27,D12,Devils Night,2001-01-01,Fight Music,3vBv2Tp0kHyBDUBZJr9GXQ,67,Shady Records,0.75,0.849,0,-3.097,1,0.264,0,0.333,0.771,89.501,261093,4,True,66.0,1.0,11.0,22CVoj4sxsAGO02OONbkQA,album
28,D12,D-12 World,2004-01-01,American Psycho II,0Qr9Dl5b43RAZuXTSqzBzu,66,Polydor Associated Labels,0.646,0.83,6,-4.456,0,0.32,0,0.138,0.71,93.364,224240,4,True,58.0,1.0,18.0,61EgDesQnFVyYf2UneM9PQ,album
29,Gucci Mane,Evil Genius,2018-12-07,Wake Up in the Sky,2G1tXoGBaEMJ7FKGnkf6ud,67,Guwop Enterprises/Atlantic,0.8,0.578,4,-5.144,0,0.0485,0,0.367,0.367,143.01,203161,4,True,71.0,1.0,11.0,5xqQtdlJUY7Fg4BMp13LrX,album
30,Gucci Mane,Mr. Davis,2017-10-13,I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,69,Guwop Enterprises/Atlantic,0.89,0.633,11,-5.475,1,0.168,0.000343,0.0993,0.425,139.948,233087,4,True,73.0,1.0,3.0,2aTOwGU66ocsf8IQpOI0XZ,album
31,Gucci Mane,Evil Genius,2018-12-07,BiPolar (feat. Quavo),5Ta1sXtO9tXOaUacYm7tH8,67,Guwop Enterprises/Atlantic,0.745,0.576,8,-6.688,1,0.132,0,0.154,0.16,157.083,214611,4,True,54.0,1.0,3.0,5xqQtdlJUY7Fg4BMp13LrX,album
32,Gucci Mane,The Return of East Atlanta Santa,2016-12-16,Both (feat. Drake),5tFep7dXGd7vEJ668wTPux,64,Guwop Enterprises/Atlantic,0.85,0.405,7,-7.509,0,0.225,0.000118,0.0707,0.344,139.976,190312,4,True,69.0,1.0,4.0,4MoVPs5mVFmZ4N6RmNTFWB,album
33,Gucci Mane,Evil Genius,2018-12-07,Kept Back (feat. Lil Pump) - Bonus Track Version,49z1xCmcez6eIC9SjWgml8,67,Guwop Enterprises/Atlantic,0.907,0.638,10,-5.571,1,0.112,0,0.0833,0.482,130.0,177652,4,True,43.0,1.0,18.0,5xqQtdlJUY7Fg4BMp13LrX,album
34,Lil Baby,Street Gossip,2018-11-30,Realist In It (feat. Gucci Mane & Offset),2WqTKOAUmv7hz9ZzGnXHrY,71,Quality Control Music/Motown Records/Capitol Records,0.932,0.658,1,-7.708,0,0.353,0,0.118,0.695,109.973,222958,4,True,55.0,1.0,10.0,4iF44RCCybJtkBkMoqrLW2,album
35,Future,Future Hndrxx Presents: The WIZRD,2019-01-18,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,68,Epic/Freebandz,0.734,0.683,1,-6.105,1,0.0776,0,0.28,0.445,162.038,228367,4,True,64.0,1.0,17.0,3LpIwZdzFwc10psLingT8x,album
36,Scarface,Greatest Features,2013-08-15,Game Over,4x2spGXvd08mBkek8PHwlT,27,Rap-A-Lot Records,0.716,0.882,6,-1.47,0,0.216,3.6e-05,0.0467,0.526,83.199,278813,4,True,13.0,1.0,8.0,0ADaUqQiySwOZbhSJJVknS,album
37,Scarface,Deeply Rooted,2015-09-04,No Problem,7f6W393lHrfrKjxjoOLwQn,43,BMG Rights Management (US) LLC,0.566,0.732,1,-3.863,1,0.388,0,0.193,0.198,145.507,175400,4,True,30.0,1.0,14.0,719np2Q7hX5L3PebwxPSvJ,album
38,Scarface,The Best of Scarface,2013-08-15,Get Out - Mixed,1awP9vpi8qHi028PLPMefH,39,Rap-A-Lot Records,0.649,0.926,8,-2.508,1,0.348,0,0.194,0.798,93.038,154000,4,True,8.0,1.0,34.0,4O1mf1kBJiNiIRygGGBLOT,compilation
39,Scarface,The Best of Scarface,2013-08-15,Guess Who's Back - Mixed,2KCwmVVh6jprlJjTP2stop,39,Rap-A-Lot Records,0.667,0.97,1,-1.283,1,0.341,0.000339,0.283,0.772,84.336,136280,4,True,14.0,1.0,35.0,4O1mf1kBJiNiIRygGGBLOT,compilation
40,Spice 1,Hits II,2001-11-13,Strap On The Side,3ZMPYRGFsv33SNHCKDW1Qe,46,Thugworld Ent,0.753,0.675,7,-6.12,1,0.0407,0.00265,0.175,0.618,98.017,287640,4,True,35.0,1.0,1.0,7gmZpkLxeMfp38nu0ApQbP,album
41,D12,D-12 World,2004-01-01,40 Oz.,3SNIM6IPegio1UqXCYAhoc,66,Polydor Associated Labels,0.73,0.798,1,-4.105,0,0.209,0,0.339,0.448,82.986,242520,4,True,48.0,1.0,16.0,61EgDesQnFVyYf2UneM9PQ,album
42,DMX,Grand Champ,2003-01-01,Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7,64,RAL (Rush Associated Label),0.537,0.948,8,-3.063,1,0.355,0,0.356,0.792,186.151,286267,4,True,70.0,1.0,3.0,0FeqrLI13XnYNY1s414uQd,album
43,DMX,The Definition of X: Pick Of The Litter,2007-06-12,X Gon' Give It To Ya,1zzxoZVylsna2BQB65Ppcb,70,RAL,0.761,0.899,10,-3.09,0,0.183,0,0.0719,0.673,95.027,217587,4,True,77.0,1.0,11.0,2ge7Lk4Sl7hHs4AYxqDbf1,album
