,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Young M.A,PettyWap,2018-07-03,PettyWap,113O9yo2Ayl4OsKfBdzbVh,45,M.A Music / 3D,0.735,0.715,6,-3.777,0,0.113,0.00196,0.196,0.598,83.028,173889,4,True,52.0,1.0,1.0,3J9ajK8U5NU6BmuBHc99rV,single
1,Kash Doll,Ice Me Out,2018-08-24,Ice Me Out,4DTAjCuxIPAcN6Woa1V4U5,0,Republic Records,0.883,0.486,11,-9.463,1,0.368,0.000657,0.0837,0.427,150.001,182662,4,True,0.0,1.0,1.0,3rrM03eQdOgkioK6d0kXAb,single
2,City Girls,PERIOD,2018-05-11,Careless,2g5o40whwlpvbsJBk4znQs,58,"Quality Control Music, LLC",0.873,0.848,1,-6.414,1,0.202,0.0,0.395,0.279,107.976,122667,4,True,34.0,1.0,8.0,1Lj2lKxrwpvuZkKjZAgrKl,album
3,Lil Mama,Lip Gloss,2007-03-06,Lip Gloss,1Y4ZdPOOgCUhBcKZOrUFiS,56,Jive,0.619,0.87,2,-4.956,1,0.501,1.37e-06,0.0571,0.94,188.772,219773,4,False,63.0,1.0,1.0,3vgVsm9GY3i39fZ7b1sqV5,single
4,Quay Dash,Queen Of This Shit,2017-10-26,Queen Of This Shit,6WjMhuicOF6QPHG7lR903C,1,Perth Records,0.884,0.424,9,-11.622,1,0.348,8.54e-05,0.3,0.597,119.988,186070,4,True,2.0,1.0,1.0,7gCvOwpgUGYj8jZJmCy2aI,single
5,Leikeli47,Acrylic,2018-11-15,Girl Blunt,1lAGdqI4Wwa8G0XTP6VqHl,54,Hardcover/RCA Records,0.856,0.665,1,-4.618,1,0.189,0.00508,0.0695,0.367,93.953,205480,4,True,55.0,1.0,7.0,69GP3by8YMB8yz0pG03DWl,album
6,Dreezy,No Hard Feelings,2016-07-22,Bad Bitch,1vgVuQwlnq70YXHoFsYIQr,56,Interscope Records,0.853,0.512,2,-9.051,0,0.408,0.0,0.107,0.473,158.025,196520,4,True,33.0,1.0,11.0,5D8kaq2gEsI1zaha675eIy,album
7,Junglepussy,Satisfaction Guaranteed,2014-06-10,Nah,0S24ACYeJh8rupmDWpSo08,43,Junglepussy,0.528,0.851,7,-5.72,0,0.126,0.0,0.277,0.887,77.655,141798,4,True,26.0,1.0,2.0,1LGNcwOY4Ro9eEDJwohBez,album
8,Nitty Scott,Creature!,2017-07-21,Pxssy Powah!,5E4FfwendWNaDCKmfPdAG4,37,Indigenous Digital,0.806,0.637,1,-9.842,0,0.289,0.000312,0.117,0.577,140.028,155580,4,True,34.0,1.0,4.0,4DcsUwb7h7ZxuGffs9q3Gd,album
9,Various Artists,Insecure: Music from the HBO Original Series,2016-12-16,Top Down (feat. Leikeli47),4We9Os0m2qgDlMJCsYYmvn,42,RCA Records Label,0.817,0.507,6,-7.77,0,0.127,0.0,0.101,0.619,169.974,149107,4,False,36.0,1.0,5.0,768HEXhXFM0O8cP2ObI3RA,compilation
10,Princess Nokia,1992 Deluxe,2017-09-08,G.O.A.T.,7iKxMLDKwAnEfWY8lsF69C,54,Rough Trade,0.629,0.616,2,-9.122,1,0.443,0.0,0.0984,0.463,113.486,163034,4,True,37.0,1.0,12.0,0HDrblLFAsyyytu3xKtbnL,album
11,Dreezy,F.D.N,2017-07-28,F.D.N,1o4sVq9s0MMEonVHJxMtJC,24,Interscope Records,0.884,0.692,1,-6.223,1,0.126,0.000636,0.0648,0.44,150.001,192561,4,True,31.0,1.0,1.0,14M6fBi9czsaw23qXQLRbI,single
12,Lil' Kim,The Notorious K.I.M.,2000-06-16,Notorious Kim,64g9rRpBCtuP4vEZZb09gZ,50,Queen Bee/Undeas/Atlantic,0.711,0.816,1,-4.006,0,0.306,0.0,0.36,0.756,101.959,220307,4,True,31.0,1.0,8.0,1C3I7LjJaNnY5VQE59iWtb,album
13,Saweetie,High Maintenance,2018-03-16,B.A.N.,3vrrU6sZcWCzUddVNPUXHU,66,ICY/Artistry Records/Warner Records,0.689,0.606,5,-5.997,1,0.0752,1.62e-05,0.158,0.661,157.962,180069,4,True,44.0,1.0,2.0,4Sz0PugCLKo0CEA7zgPplW,album
14,Junglepussy,Pregnant with Success,2015-11-17,Get to Steppin',32wjv0wuhsCEkRm2u45Cs2,35,DistroKid.com,0.686,0.864,7,-3.753,1,0.419,0.0,0.57,0.672,168.058,207472,4,True,24.0,1.0,8.0,46xmphHLldxkMVx79bd7D6,album
