,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Junglepussy,Pregnant with Success,2015-11-17,Only Way,7HuzGUqQSVyIQgfglJjTqY,35,DistroKid.com,0.549,0.658,2,-7.291,1,0.386,0,0.237,0.488,136.166,221319,1,True,21.0,1.0,6.0,46xmphHLldxkMVx79bd7D6,album
1,Junglepussy,Pregnant with Success,2015-11-17,Get It Right,5AXXSJx4MIWN7Ymgsi055P,35,DistroKid.com,0.711,0.781,10,-5.534,0,0.243,0,0.0725,0.716,150.096,111181,4,True,20.0,1.0,7.0,46xmphHLldxkMVx79bd7D6,album
2,Junglepussy,Pregnant with Success,2015-11-17,'Bout You,5NiB5Gqqqv204uydY7zhkP,35,DistroKid.com,0.755,0.692,6,-4.896,0,0.351,0,0.367,0.55,146.074,153572,4,True,22.0,1.0,9.0,46xmphHLldxkMVx79bd7D6,album
3,Junglepussy,Pregnant with Success,2015-11-17,Dear Diary,7tJM8hhQLGnyynEjNIwGSM,35,DistroKid.com,0.518,0.81,8,-6.181,1,0.911,0,0.244,0.577,74.854,226083,4,True,24.0,1.0,10.0,46xmphHLldxkMVx79bd7D6,album
4,Junglepussy,Satisfaction Guaranteed,2014-06-10,Want Some Mo',6BXTlB6rf5mdfy0UQ9TyaT,43,Junglepussy,0.693,0.784,9,-6.339,0,0.225,0,0.283,0.221,119.927,179467,4,True,22.0,1.0,1.0,1LGNcwOY4Ro9eEDJwohBez,album
5,Junglepussy,Satisfaction Guaranteed,2014-06-10,Kick It,2w57gTWjLoFbYiPvzH3ZQ1,43,Junglepussy,0.448,0.78,9,-6.643,0,0.437,0,0.852,0.393,101.907,245653,3,True,20.0,1.0,5.0,1LGNcwOY4Ro9eEDJwohBez,album
6,Junglepussy,Satisfaction Guaranteed,2014-06-10,Curve ' Em,3LdZgmUvD3MTvf3vGRZyRG,43,Junglepussy,0.672,0.974,8,-3.963,1,0.392,0,0.61,0.46,139.996,201996,4,True,21.0,1.0,7.0,1LGNcwOY4Ro9eEDJwohBez,album
7,Junglepussy,Satisfaction Guaranteed,2014-06-10,Mi Nuh Care,2usnXvtQNyCNiOMZGOMYkB,43,Junglepussy,0.517,0.903,10,-6.333,0,0.568,0,0.69,0.643,84.792,196338,4,True,21.0,1.0,8.0,1LGNcwOY4Ro9eEDJwohBez,album
8,Junglepussy,Satisfaction Guaranteed,2014-06-10,Ready 4 Action,2I7WfUczKQNNgksvFBElMk,43,Junglepussy,0.502,0.881,0,-4.097,1,0.353,0,0.31,0.595,101.535,172347,5,True,19.0,1.0,9.0,1LGNcwOY4Ro9eEDJwohBez,album
9,Azealia Banks,Fantasea,2012-07-11,Out of Space,0jjsYeWe71sv4cywQJoc1T,50,Azealia Banks,0.709,0.865,9,-9.489,1,0.148,2.55e-05,0.133,0.419,140.982,153502,4,True,32.0,1.0,1.0,2Nj39YNwq6SDzLBM6gVumD,album
10,Azealia Banks,Fantasea,2012-07-11,Neptune (feat. Shystie),3wAq0i1kPn3kiFuEYRuif3,50,Azealia Banks,0.567,0.751,9,-6.517,0,0.105,5.49e-06,0.14,0.249,132.047,237273,4,True,28.0,1.0,2.0,2Nj39YNwq6SDzLBM6gVumD,album
11,Azealia Banks,Fantasea,2012-07-11,Atlantis,1XisSTt2kuN3Elg5k0rHLw,50,Azealia Banks,0.747,0.822,11,-12.096,0,0.25,0.16,0.145,0.862,136.036,149440,4,True,33.0,1.0,3.0,2Nj39YNwq6SDzLBM6gVumD,album
12,Azealia Banks,Fantasea,2012-07-11,Fantasea,5JrpOFhxNEjB7QwNX6uDt3,50,Azealia Banks,0.592,0.831,6,-7.772,0,0.408,1.85e-06,0.124,0.402,147.961,268674,4,True,31.0,1.0,4.0,2Nj39YNwq6SDzLBM6gVumD,album
