,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Rapsody,Eve,2019-08-23,Cleo,3mMpLkkVjO69cEo5E2wq4Y,48,Jamla Records,0.784,0.628,1,-5.982,1,0.367,0,0.12,0.346,96.599,240027,4,True,35.0,1.0,2.0,4W5qCJNSN3oNHB986TdO9S,album
1,Rapsody,Eve,2019-08-23,Whoopi,6OTWVOnGpVRUyWS4r5A9Jg,48,Jamla Records,0.904,0.634,1,-6.86,0,0.312,0,0.322,0.842,120.499,192693,4,True,33.0,1.0,5.0,4W5qCJNSN3oNHB986TdO9S,album
2,Rapsody,Eve,2019-08-23,Serena,0cSiOUEG3hl59NDMAIBC6K,48,Jamla Records,0.575,0.574,6,-7.124,0,0.4,0,0.0782,0.415,73.958,174280,4,True,31.0,1.0,6.0,4W5qCJNSN3oNHB986TdO9S,album
3,Rapsody,Eve,2019-08-23,Tyra,1kyY5L7TZeIZdPE55nmGAd,48,Jamla Records,0.521,0.795,1,-5.695,1,0.544,0,0.443,0.594,173.559,121800,4,True,27.0,1.0,7.0,4W5qCJNSN3oNHB986TdO9S,album
4,Rapsody,Eve,2019-08-23,Maya,73U3E2GEh66B5nW8Pf5DhG,48,Jamla Records,0.57,0.785,5,-5.081,0,0.332,0,0.0997,0.625,80.806,221733,4,True,34.0,1.0,8.0,4W5qCJNSN3oNHB986TdO9S,album
5,Rapsody,Eve,2019-08-23,Ibtihaj,3E0e6xSwnavQzRK1iLKvuw,48,Jamla Records,0.664,0.711,1,-6.435,1,0.319,0,0.831,0.912,87.302,280387,4,True,44.0,1.0,9.0,4W5qCJNSN3oNHB986TdO9S,album
6,Rapsody,Eve,2019-08-23,Myrlie,0T6LfYUj8eIZZRsIYaewfm,48,Jamla Records,0.564,0.63,2,-5.909,1,0.285,0,0.319,0.507,136.548,141093,4,True,28.0,1.0,10.0,4W5qCJNSN3oNHB986TdO9S,album
7,Rapsody,Eve,2019-08-23,Reyna's Interlude,2Kegba3QEJc55Jj5VCjABX,48,Jamla Records,0.436,0.474,10,-8.061,0,0.124,5.06e-05,0.23,0.213,170.026,229413,4,True,26.0,1.0,11.0,4W5qCJNSN3oNHB986TdO9S,album
8,Rapsody,Eve,2019-08-23,Michelle,2OTB3NfBYhnaekqYT2Rbbx,48,Jamla Records,0.671,0.682,6,-6.635,0,0.309,0,0.272,0.599,99.008,229733,4,True,29.0,1.0,12.0,4W5qCJNSN3oNHB986TdO9S,album
9,Rapsody,Eve,2019-08-23,Iman,2SbJ2Ab1MqQWYNhOPodHot,48,Jamla Records,0.462,0.833,1,-5.497,0,0.407,0,0.132,0.573,82.434,275547,4,True,38.0,1.0,13.0,4W5qCJNSN3oNHB986TdO9S,album
10,Rapsody,Eve,2019-08-23,Hatshepsut,5hOEGETxp7cFl7YA06WS7d,48,Jamla Records,0.522,0.906,5,-4.808,1,0.698,0,0.163,0.453,171.48,195800,4,True,29.0,1.0,14.0,4W5qCJNSN3oNHB986TdO9S,album
11,Rapsody,Eve,2019-08-23,Sojourner,7lybccwE368E3JGeVKP1su,48,Jamla Records,0.675,0.784,1,-6.049,1,0.282,0,0.364,0.637,81.161,331200,4,True,33.0,1.0,15.0,4W5qCJNSN3oNHB986TdO9S,album
12,Rapsody,Eve,2019-08-23,Afeni,3yLdGLtBAymfeIJgw8zx0s,48,Jamla Records,0.621,0.642,6,-7.631,1,0.375,0,0.257,0.319,87.23,353467,4,True,36.0,1.0,16.0,4W5qCJNSN3oNHB986TdO9S,album
13,Rico Nasty,Nasty,2018-06-15,In The Air (feat. BlocBoy JB),4rNcajJ4guG6OnbMp7TkgK,59,Sugar Trap,0.844,0.931,11,-2.01,0,0.239,0,0.119,0.849,139.924,178405,4,True,39.0,1.0,4.0,4RKiTVGT9pCVRnqIkwKWo1,album
14,Rico Nasty,Nasty,2018-06-15,Ice Cream,0ZuxznxNDb5yKYmpgVWWK3,59,Sugar Trap,0.858,0.816,2,-4.795,1,0.285,1.02e-05,0.212,0.54,162.138,130370,4,True,43.0,1.0,6.0,4RKiTVGT9pCVRnqIkwKWo1,album
15,Chinese Kitty,Kitty Bandz,2019-10-02,Hitstick,6cbWhDuLr3vVrOxsb3Vt3q,35,Kitty Gang Music,0.909,0.713,11,-4.337,1,0.178,0,0.144,0.616,101.994,134191,4,True,27.0,1.0,3.0,0kpG3FOYMvwNEf3n4AXV0s,album
16,Young M.A,Herstory in the Making,2019-09-27,No Mercy (Intro),7iRIG5FikWiaVRRrPyNlnK,68,M.A Music / 3D,0.666,0.764,4,-3.16,0,0.304,0,0.194,0.555,180.105,131289,4,True,50.0,1.0,1.0,1F1JJHhqMo5DETJkesqGpG,album
17,Young M.A,Herstory in the Making,2019-09-27,Smoove Kriminal,2SULeROPQ6q2kx1Lb2ylDX,68,M.A Music / 3D,0.78,0.629,2,-3.593,1,0.101,0,0.309,0.371,90.99,161984,4,True,40.0,1.0,7.0,1F1JJHhqMo5DETJkesqGpG,album
18,Young M.A,Herstory in the Making,2019-09-27,Stubborn Ass,1Rbd7I1oCXx4LIIRtlykSE,68,M.A Music / 3D,0.605,0.422,1,-5.288,1,0.277,5.52e-06,0.342,0.205,87.273,200670,4,True,49.0,1.0,8.0,1F1JJHhqMo5DETJkesqGpG,album
19,Young M.A,Herstory in the Making,2019-09-27,RNID,6ImEbbpQlgNAiPU0lP7cuL,68,M.A Music / 3D,0.709,0.71,4,-5.183,1,0.317,0,0.0864,0.234,139.954,203832,4,True,38.0,1.0,9.0,1F1JJHhqMo5DETJkesqGpG,album
20,Young M.A,Herstory in the Making,2019-09-27,She Like I'm Like,2W2txJXyjPO61rD7xAxwAp,68,M.A Music / 3D,0.871,0.545,0,-5.386,1,0.311,0,0.291,0.275,135.081,191263,4,True,51.0,1.0,10.0,1F1JJHhqMo5DETJkesqGpG,album
21,Young M.A,Herstory in the Making,2019-09-27,Foreign,5hp38gaZUvwjFrqYkru886,68,M.A Music / 3D,0.789,0.79,1,-4.726,1,0.239,0,0.364,0.6,152.073,206188,4,True,44.0,1.0,16.0,1F1JJHhqMo5DETJkesqGpG,album
22,Cuban Doll,Savage Life,2019-11-15,Ohchee Walla,2ZtSqbVkklzROdai0UP21O,33,Savage Music LLC,0.803,0.566,1,-6.432,0,0.296,0,0.0946,0.643,145.918,184315,4,True,34.0,1.0,6.0,3XAkqBQ9qYuC9amQ5ZoAbH,album
23,Lioness,Xox,2019-09-06,Xox,5CDFRJFYbozcJ09LahPgmo,21,Independent,0.727,0.648,9,-6.554,0,0.241,0,0.5,0.749,97.987,225358,4,True,28.0,1.0,1.0,68XDeKQHIHbtz99Mar8915,single
24,Quay Dash,Transphobic,2017-07-07,Queen Of Ny,7ESDd1Z3IqLqhX5RkCuMQC,0,Perth Records,0.618,0.745,5,-12.936,0,0.139,1.73e-05,0.36,0.852,92.371,190000,4,True,0.0,1.0,3.0,3vxUxQ7xDLbUvHLHOphjak,single
25,Bree Runway,Be Runway,2019-08-16,2ON,6sv6sQ9LtlZvSM7M1BynDb,49,EMI,0.675,0.839,10,-4.826,0,0.114,0,0.163,0.5,89.09,174905,4,True,33.0,1.0,1.0,1wcAS2gv91Vi63QWrTn5GB,single
26,Azealia Banks,Broke with Expensive Taste,2014-11-07,Gimme a Chance,3tAejsmbuMLZhdYkAM1FqA,32,Prospect Park,0.742,0.833,7,-5.925,1,0.21,0.000115,0.12,0.574,113.064,233718,4,True,7.0,1.0,2.0,1YmJl4Cm06bArz3D560pzk,album
27,Azealia Banks,Broke with Expensive Taste,2014-11-07,Yung Rapunxel,3wuiE55ue858A0xVWkQUmd,32,Prospect Park,0.701,0.807,11,-7.234,0,0.105,0.657,0.0769,0.196,133.012,240170,4,True,10.0,1.0,10.0,1YmJl4Cm06bArz3D560pzk,album
28,Azealia Banks,Broke with Expensive Taste,2014-11-07,Miss Amor,3i6q5OcoRcr61v1wjHnFu5,32,Prospect Park,0.582,0.899,7,-6.456,1,0.112,0.00014,0.307,0.827,126.996,268539,4,True,10.0,1.0,15.0,1YmJl4Cm06bArz3D560pzk,album
29,Azealia Banks,Broke with Expensive Taste,2014-11-07,BBD,2hnarrTddhxPyRJ2XQ630C,32,Prospect Park,0.842,0.821,10,-7.759,0,0.0802,2.33e-05,0.252,0.676,139.982,198296,4,True,7.0,1.0,8.0,1YmJl4Cm06bArz3D560pzk,album
30,Tierra Whack,Whack World,2018-05-30,Bugs Life,4lLdrM9fpLA1Pcng9WNMLp,64,Tierra Whack,0.786,0.18,0,-18.114,1,0.47,0.0177,0.11,0.319,120.158,58413,4,True,46.0,1.0,2.0,3ogNAkUhvQy0cFOfLoR6Y8,album
31,N.E.R.D,Lemon (Edit),2017-12-06,Lemon - Edit,2LKlHBPHxLG5ArAXfF148n,50,Columbia,0.805,0.71,1,-6.642,1,0.309,2.64e-05,0.358,0.147,190.044,146907,4,True,57.0,1.0,1.0,2xGzVkqqc7CFi74fAoIbAa,single
32,Salt-N-Pepa,"Hot, Cool & Vicious",1986-12-08,Push It,6sT9MWlJManry3EQwf4V80,60,Island Def Jam,0.913,0.596,11,-12.477,0,0.0707,0.00349,0.078,0.973,127.215,272133,4,False,67.0,1.0,1.0,5QFYPgLGw6DYz8S3TrLM2d,album
33,Lil' Kim,The Notorious K.I.M.,2000-06-16,Revolution (feat. Grace Jones and Lil' Cease),0mkzAKycyfOhCj2gNJVzCJ,50,Queen Bee/Undeas/Atlantic,0.677,0.852,2,-2.758,1,0.254,0,0.165,0.312,88.023,294867,4,True,28.0,1.0,6.0,1C3I7LjJaNnY5VQE59iWtb,album
34,Lil' Kim,The Notorious K.I.M.,2000-06-16,"Single Black Female (feat. Mario ""Yellowman"" Winans)",6jhfpKTGWDpc3CGyANP5iL,50,Queen Bee/Undeas/Atlantic,0.456,0.832,7,-3.822,1,0.405,0,0.159,0.554,174.422,254200,4,True,24.0,1.0,5.0,1C3I7LjJaNnY5VQE59iWtb,album
35,Lil' Kim,The Notorious K.I.M.,2000-06-16,Queen Bitch Pt. 2 (feat. Puff Daddy),1H798rubxuPjf1UMbmEbjM,50,Queen Bee/Undeas/Atlantic,0.892,0.907,4,-3.831,0,0.296,0,0.101,0.724,83.743,237960,4,True,28.0,1.0,11.0,1C3I7LjJaNnY5VQE59iWtb,album
36,Lil' Kim,The Notorious K.I.M.,2000-06-16,Lil' Drummer Boy (feat. CeeLo of Goodie Mob and Redman),3eKz1BvHxd4pzEMq8nqfFH,50,Queen Bee/Undeas/Atlantic,0.735,0.846,7,-5.383,1,0.523,0,0.0747,0.474,82.55,271800,4,True,24.0,1.0,1.0,1C3I7LjJaNnY5VQE59iWtb,album
37,Lil' Kim,The Notorious K.I.M.,2000-06-16,Custom Made (Give It to You),5lR8HYGChfgtwp2iPvTN7K,50,Queen Bee/Undeas/Atlantic,0.748,0.922,6,-4.093,0,0.293,0,0.327,0.531,96.536,186600,4,True,26.0,1.0,2.0,1C3I7LjJaNnY5VQE59iWtb,album
38,Lil' Kim,The Notorious K.I.M.,2000-06-16,Who's Number One?,0McJbaD4XLosytU1JM6wcy,50,Queen Bee/Undeas/Atlantic,0.869,0.906,8,-4.943,0,0.217,9.64e-06,0.211,0.716,90.797,253773,4,True,26.0,1.0,3.0,1C3I7LjJaNnY5VQE59iWtb,album
39,Lil' Kim,The Notorious K.I.M.,2000-06-16,She Don't Love You,3YJ0vJLmN6uvCtiGSpCRF3,50,Queen Bee/Undeas/Atlantic,0.813,0.753,1,-6.399,0,0.126,3.56e-06,0.286,0.673,95.039,211400,4,True,27.0,1.0,10.0,1C3I7LjJaNnY5VQE59iWtb,album
40,Lil' Kim,The Notorious K.I.M.,2000-06-16,Don't Mess with Me,48hOGES9g7uu1oXhSOPQ1D,50,Queen Bee/Undeas/Atlantic,0.713,0.676,8,-5.193,0,0.44,0,0.547,0.56,91.041,288240,4,True,27.0,1.0,12.0,1C3I7LjJaNnY5VQE59iWtb,album
41,Lil' Kim,The Notorious K.I.M.,2000-06-16,Do What You Like (feat. Junior Mafia),3LTGoqdVnXaFudUcj3v2lF,50,Queen Bee/Undeas/Atlantic,0.498,0.89,5,-3.069,0,0.36,0,0.0814,0.423,177.748,316333,4,True,20.0,1.0,13.0,1C3I7LjJaNnY5VQE59iWtb,album
42,Lil' Kim,The Notorious K.I.M.,2000-06-16,Off the Wall (feat. Lil' Cease),3bvWcHdthfBjwXjVh20wNt,50,Queen Bee/Undeas/Atlantic,0.921,0.907,9,-2.656,1,0.296,0,0.113,0.465,105.029,245067,4,True,22.0,1.0,14.0,1C3I7LjJaNnY5VQE59iWtb,album
43,Lil' Kim,The Notorious K.I.M.,2000-06-16,Right Now (feat. Carl Thomas),2zCMRfqX44tDaNnE4GMTF4,50,Queen Bee/Undeas/Atlantic,0.87,0.787,11,-3.939,1,0.0803,0.0066,0.154,0.647,112.157,152493,4,True,21.0,1.0,15.0,1C3I7LjJaNnY5VQE59iWtb,album
44,Lil' Kim,The Notorious K.I.M.,2000-06-16,Aunt Dot (feat. Lil' Shanice),6Mqxapc8qQ801o6wtDAT3H,50,Queen Bee/Undeas/Atlantic,0.661,0.909,11,-3.83,0,0.322,9.22e-06,0.309,0.782,83.237,325773,4,True,27.0,1.0,16.0,1C3I7LjJaNnY5VQE59iWtb,album
45,Lil' Kim,The Notorious K.I.M.,2000-06-16,Hold On (feat. Mary J. Blige),4aKNr4yGZUfwhF5NMuVt5e,50,Queen Bee/Undeas/Atlantic,0.714,0.759,10,-4.545,0,0.375,0,0.395,0.691,79.326,364627,4,True,26.0,1.0,17.0,1C3I7LjJaNnY5VQE59iWtb,album
46,Lil' Kim,The Notorious K.I.M.,2000-06-16,I'm Human,3XYCoIkmGNDiG4a0T5KOiL,50,Queen Bee/Undeas/Atlantic,0.67,0.871,7,-3.787,1,0.123,8.04e-05,0.229,0.297,99.464,262627,4,True,19.0,1.0,18.0,1C3I7LjJaNnY5VQE59iWtb,album
47,Missy Elliott,Supa Dupa Fly,1997-07-11,They Don't Wanna Fuck wit Me (feat. Timbaland),2VlFVARpC0DB5qmntc0pOI,58,Atlantic Records/ATG,0.847,0.729,10,-5.589,0,0.212,0.0161,0.345,0.832,165.99,198227,4,True,33.0,1.0,6.0,6UkdyvPElK6JDkyeRClbI2,album
48,Missy Elliott,Miss E... So Addictive,2001-05-14,Lick Shots,4TnIpa8I85Y4bMQVriqzDA,64,Atlantic Records/ATG,0.894,0.761,11,-7.262,0,0.24,1.83e-05,0.214,0.556,123.754,230827,4,True,42.0,1.0,4.0,20t54K6C80QQH7vbcpfJcP,album
