,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
13,mwami,rektless,2019-04-12,rektless,53ieS7pA76pdBS3dig8Vuk,30,AMPRSND,0.797,0.523,2,-12.992,1,0.297,0,0.0655,0.76,114.036,134187,4,True,37.0,1.0,1.0,6IGKWpDBZDwntsLmdGIrCT,single
14,Caleb Giles,Diamonds,2020-05-04,Diamonds,2jGWXjo4EdcDhDSCNUw44j,23,Caleb Giles,0.718,0.705,7,-8.683,1,0.326,0,0.138,0.503,82.93,150723,4,True,30.0,1.0,1.0,29fV0NXn5NtnXvQ197o0Jr,single
15,Shameik Moore,Mhmm,2020-05-01,Mhmm,6aSjUMzD4KeNDzXKRPvibV,33,Shameik Moore,0.658,0.637,4,-5.822,0,0.068,2.33e-05,0.146,0.276,159.982,111750,4,True,40.0,1.0,1.0,6fBEy5djCTw7DHSByBx4CQ,single
16,Keith Harris Experience,The Keith Harris Experience,2020-06-26,Get It,08fTf48T2Nzc1EZNZMoj5w,23,Harris Productions,0.689,0.733,1,-3.982,1,0.306,2.45e-06,0.126,0.575,119.977,291883,4,True,29.0,1.0,1.0,00yD9nCQECMsGPa7M1zmu8,single
17,Sam Stan,Happy Raps 2,2020-04-20,Look Like Art,4lAiyz0D8nCBw5cL4VXUMn,30,Happy Raps LLC,0.929,0.435,7,-9.311,1,0.224,0,0.104,0.713,140.017,181286,4,False,36.0,1.0,5.0,6VxgNY5xrbQn6eUy3r3WUW,album
18,Javion Bishop,Bandana Baby,2020-04-16,Bandana Baby,4uFuA4OlUjfYLTu0cCnPs3,26,DUALIS Records,0.877,0.568,11,-9.68,1,0.108,2.59e-06,0.103,0.513,150.022,115914,4,True,33.0,1.0,2.0,2Rq5CBy7SEFmjpevOfqQ68,album
19,Boslen,VULTURES,2020-04-22,VULTURES,6x9q8zyUs4vOiZmKqbFkCl,42,Chaos Club Digital / Opposition,0.724,0.489,2,-6.762,1,0.0788,4.64e-05,0.117,0.268,75.01,152346,4,True,49.0,1.0,1.0,1meGBETwmbQMnTnwZKHD2K,single
20,Stockz,MANHATTAN (Remix),2020-08-14,MANHATTAN - Remix,3bLTzVOx3S26yn8IAY0ua8,36,Invest in Stockz LLC,0.966,0.288,5,-11.863,0,0.486,0,0.102,0.739,115.044,160696,4,True,43.0,1.0,1.0,2tKLQZwoUSYttvoc42MkX6,single
21,Asoh Black!,Black Ocean: Season One,2020-02-21,Foolie,6Up0zYrC158RxXWmXfOBeX,35,FREE.ALL.MIND$,0.755,0.716,4,-8.132,0,0.228,2.7e-06,0.3,0.685,94.014,166384,4,True,41.0,1.0,9.0,5JT0MU5PxApXLxa8oLpOwn,album
22,Oranj Goodman,Vienna 1971,2020-04-07,Vienna 1971,6OAv9ZH0vmpS5L4FPIzIhl,28,Oranj Goodman,0.752,0.68,11,-6.97,0,0.224,0.166,0.524,0.293,146.018,159789,4,True,35.0,1.0,1.0,7ePsMU3rH678G3fIpqRuU6,single
23,Bawo,Smilk,2020-07-16,Smilk,3ojtkadq1d3UBklf7ix1gs,29,Bawo,0.889,0.949,4,-4.465,1,0.313,7.97e-05,0.0857,0.898,95.205,100860,4,False,36.0,1.0,1.0,2Fa3sPEEl8yo6bq3mIuYHC,single
24,3xbravo,Die Young,2020-09-02,Die Young,5Zl4VMcBAiQLvhCjfoZOPL,38,3TimesBetterThanU,0.789,0.427,8,-11.146,1,0.223,0,0.162,0.818,143.988,203474,4,True,45.0,1.0,1.0,77gWnMP7Jij93fSLRCKmwW,single
25,7DAY$,BOOMING,2020-05-07,BOOMING,2ud5Hjz6vDWjqbCQpWXAxR,21,Oui Hustle 4 It,0.852,0.617,6,-6.946,1,0.139,2.66e-06,0.297,0.553,129.994,195228,4,True,28.0,1.0,1.0,5cP6cF9ZiJX0mqSuwtq4Cp,single
26,OD,CHIPS,2020-07-17,CHIPS,0dnV9nndxTcwY2Lvf6MJ9A,25,Wk,0.736,0.714,1,-6.718,1,0.409,0,0.108,0.771,152.276,171803,4,True,32.0,1.0,1.0,2i4EbzZ6TG2hrdqOer9VpU,single
27,PNK FME,Body Language,2020-06-24,Body Language,7Gpg0aCHjTIpm9ORDzmQqE,27,PNK FME,0.54,0.456,8,-9.744,1,0.401,0,0.166,0.142,129.023,196120,4,False,34.0,1.0,1.0,5NjC1qCgtZ5T3WJ71XL21m,single
28,POLLOMADEiT,Just Fine,2020-06-14,Just Fine,3xUn4I8wKVmZWJip2GrYcU,25,PolloMadeIt,0.83,0.722,11,-4.758,0,0.0971,0,0.105,0.46,154.931,137856,4,False,32.0,1.0,1.0,16eWGZGeFYnCTrs2Wmcyun,single
29,Pardyalone,5:30,2020-05-01,Stuck in a Dream,2e36hg4aMuevVR6xqoA398,28,The Avenue,0.812,0.585,9,-10.642,0,0.0509,0.00189,0.0913,0.468,135.004,170736,3,True,32.0,1.0,5.0,7kQ6TjvAK2bm7oiJ3LFFqn,album
30,Chris Allen,Good Morning,2020-08-05,Good Morning,7cRRH0PhSzHBd2FDkp8Jse,24,Creative District,0.891,0.541,8,-11.359,0,0.127,0,0.118,0.393,125.05,159000,4,True,31.0,1.0,1.0,5FgquwB55o7wpzPwov0Q28,single
31,JYDN,Patience,2020-08-21,Patience,6vrbyssrSFmuMwnSmYxiMO,43,1Sept,0.645,0.489,9,-13.322,0,0.0951,0,0.15,0.252,184.524,171211,3,True,50.0,1.0,1.0,3dRHAhWW2TKH52Y7I1UkGI,single
32,ES.KAY,End of the world,2020-07-24,End of the world,7zbG5JzsNSVmXvJQEkVNbL,26,ES.KAY,0.762,0.785,5,-5.619,0,0.24,2.78e-05,0.178,0.783,149.877,214401,4,False,33.0,1.0,1.0,5Gs2wkdXnNwZ5DvInqVW0b,single
33,Gxlden Child,All the Way,2020-06-19,All the Way,3ZBScVMUjBQJfYbs9V8e3N,32,Blckchain Ent.,0.836,0.558,6,-9.572,0,0.0387,1.55e-05,0.107,0.708,125.978,137143,4,True,39.0,1.0,1.0,0jJ0K0tqQmusKEHIdOKcNU,single
34,Evans Junior,Party,2020-07-03,Party,0yGX0w0rljoViFpUeMGRja,26,Trust It Entertainment,0.681,0.559,11,-8.699,0,0.0946,0,0.151,0.385,140.085,203728,4,True,33.0,1.0,1.0,2DlaxNUHyDifjpgshFYAXU,single
35,David Wolves,Kids,2020-08-24,Kids,7rmvToyLvEvwF278o9GQcR,26,No Matter,0.583,0.425,7,-9.035,0,0.0319,0,0.727,0.234,79.976,270000,4,True,33.0,1.0,1.0,1ZT4px9CK9RjxUML1BPuhm,single
36,theMIND,Don't Let It Go To Your Head,2020-11-13,Faux Desires,3E5FLYSytaEPfSpRNmkCka,40,theMIND,0.818,0.323,7,-12.325,0,0.403,0,0.0954,0.438,120.089,177500,4,True,38.0,1.0,3.0,1EUDOyNBx4zUKHgKHvNz0P,album
37,Half-Tyme Slim,Pressure,2020-06-22,Pressure,5MFmhmHC38owsUwDGpLd9H,27,Digital Native Culture,0.611,0.431,1,-10.411,1,0.457,0,0.239,0.387,159.666,223080,4,True,34.0,1.0,1.0,4qn2u3bgp1gJIG8DXQAG3y,single
38,Clariyah Bo$$,Green Hunnids,2020-05-29,Green Hunnids,07jRqNjiX0rRcOJIro2B7T,22,S.M.G Ent.,0.873,0.536,5,-11.23,1,0.0479,0,0.104,0.459,104.041,152308,4,True,29.0,1.0,1.0,39nX4RkRPZeSejHRBgpdCd,single
39,PmBata,I Would Never,2020-06-26,I Would Never,1an64ZKa9DPED6Tooszg4r,26,Seven Entertainment,0.76,0.47,6,-8.51,0,0.215,0,0.11,0.577,91.968,157038,4,True,33.0,1.0,1.0,2WivrEHPtPJE87iPXLTkC2,single
40,Aubrey Omari,Cold,2020-07-03,Cold,5o3nTXDjvoRAgGiZXPW5gd,34,Starrboss Music Group,0.771,0.598,6,-6.469,0,0.0619,7.4e-05,0.154,0.715,74.507,240324,4,True,40.0,1.0,1.0,5UczGrUBqUk3T0HpXA4hZK,single
41,Ty James,Wasted,2020-06-05,Wasted,6VfmvGw7okwIPPMZkq2VKe,25,Loyalty Records,0.732,0.597,6,-8.438,1,0.104,0,0.103,0.732,89.402,129125,4,True,32.0,1.0,1.0,52VOVJkHMNxNY118u1flPF,single
42,Ello. C,ENLYTENUS,2020-05-29,ENLYTENUS,346RpySNxumV0SgXsJCJgD,20,651902 Records DK,0.659,0.829,11,-4.984,0,0.279,0,0.329,0.823,91.926,161454,4,True,27.0,1.0,1.0,4wDdvxXDvZ6UBNciJwyoFi,single
43,Sequence,Free,2020-08-14,Free,5ITaZQswbU9q3hy0y9LPrA,23,Sequence,0.699,0.537,8,-10.599,0,0.0893,0,0.0968,0.159,143.13,151101,4,True,29.0,1.0,1.0,4N7jxmMR8Izevk4mDNAFyI,single
44,Montae Harri$,No Cosign,2020-09-25,No Cosign,1WFJ1SirGa0qVhWDc4EHhF,31,Montae Harri$,0.535,0.71,10,-5.205,0,0.164,0,0.198,0.496,100.896,156500,3,True,38.0,1.0,1.0,241eLG8cq59ApHpanmn4DI,single
45,j whit,Options,2020-06-19,Options,7o6hAF1APePRh4FNZb9m6i,33,Waveonerecords,0.767,0.612,7,-10.562,1,0.301,0,0.0601,0.782,82.065,157440,4,True,40.0,1.0,1.0,601p9SYYtGE99ZZPQvEbUW,single
46,Pyrex Pryce,USED 2 ME,2020-07-24,USED 2 ME,0au08qaHgRhgAYuvpDzXuO,32,Noisenoir,0.715,0.497,5,-7.968,0,0.1,0,0.16,0.462,150.029,154410,4,True,39.0,1.0,1.0,1qZCNkeu1HnsZwR7rvtOpc,single
47,Muka Vhatti,$he,2020-07-03,$he,0qrzTQf8Bm2IB7fYRG0yAT,19,Samesame records,0.525,0.719,9,-5.302,1,0.0403,2.14e-06,0.367,0.199,79.968,195671,4,False,26.0,1.0,1.0,22R4LEsEnHpKQoT7iyCKD0,single
48,Dandila,Trinity Beta,2020-09-29,Trinity Beta,17j3iIbvSyyaeUKxplB7M8,31,P.S. 4080,0.666,0.583,10,-6.647,0,0.618,0,0.116,0.38,138.927,196760,4,True,38.0,1.0,1.0,59UVfXfAfGyOsX3y6bbhJM,single
49,Sways,Sweet One,2020-08-06,Sweet One,1HXtMiwXWhWVeBFCovhigZ,27,Noise From South Records,0.887,0.886,8,-4.982,1,0.148,6.85e-05,0.0915,0.746,140.043,168000,4,True,34.0,1.0,1.0,79I1wDSQyqkHaBMQ3KvNGS,single
50,Tbi$h,Trenches,2020-07-10,Trenches,0bsa8d6vgEQx4LLr6TAjWt,29,2020 Tbi$h,0.779,0.395,4,-12.825,0,0.348,0,0.252,0.68,141.133,151000,4,True,36.0,1.0,1.0,72W1V7r2yzE6ffy0PJ0c4x,single
51,OG Spliff,FLEUR DE VIE,2020-09-18,ST NICK,5B7e3xE6N3c0fb8wrSgwKF,27,steady:hyperactive,0.524,0.636,3,-7.174,1,0.345,0,0.375,0.803,82.829,105000,4,True,34.0,1.0,1.0,7JAigLsjIDGNc2aceY2Dxq,single
52,ES.KAY,MAX OUT,2020-06-19,MAX OUT,3dLYIkswArS4lUO4L3HMXM,4,ES.KAY,0.824,0.558,7,-5.962,1,0.295,0,0.11,0.568,139.976,175294,4,True,8.0,1.0,1.0,2cgJ2hQKdhw9b4W42Kknbb,single
53,Plantain Papi,Lie2u,2020-09-18,Lie2u,14xuZ00Cx8UmxEgFlHRWxC,26,PlantainSound,0.782,0.456,5,-11.854,1,0.0808,0.000557,0.114,0.357,110.037,181250,4,True,33.0,1.0,1.0,3Jd7Piqce860np1RCZkvox,single
54,Miles Powers,Caged and Carefree,2020-05-28,Caged and Carefree,4bkoNMmQ8xfmfqlvxeE8Eu,5,Fifty Six,0.891,0.493,6,-9.988,0,0.285,0.103,0.107,0.594,82.489,200553,4,True,9.0,1.0,1.0,6AlFtTsIYQLw73b6bFZ7CM,single
55,BenjaminFriday,"I Say, I Say",2020-08-01,"I Say, I Say",13cD7D5CTumqmfiA0y7O1q,25,Benjamin Friday,0.763,0.745,10,-7.417,0,0.184,0,0.099,0.658,120.932,174565,4,False,32.0,1.0,1.0,0i2q1Oa2nZHvW5hMoUhDU8,single
56,andy polk,phantom,2020-07-31,toyota ae86,6dm84fLmLwdDGaY7c1z6uM,31,andy polk,0.612,0.882,7,-6.288,1,0.235,8.95e-05,0.593,0.398,180.091,178667,4,False,34.0,1.0,2.0,5gADzvWxtwayfFAw2xrVsq,album
57,BoyW1DR,Broken Feelings,2020-08-07,Broken Feelings,0XPqP5BvKqYY1GChUgl1lh,22,Trust It Entertainment,0.847,0.407,7,-10.304,0,0.104,0,0.217,0.702,129.982,206864,4,True,28.0,1.0,1.0,6RfQr0taiLy01W9QSIG1Gu,single
58,Paris Michael,1017ALYX9SM,2020-07-28,1017ALYX9SM,0DG02PdH4iyC5HgDDpSvxx,27,FOURTEEN05,0.543,0.766,0,-6.854,1,0.273,0,0.167,0.676,142.313,188000,4,True,34.0,1.0,1.0,2NLNjJKzlOeSUwYl6by9I9,single
59,King Green,Life Goes On,2020-10-02,Life Goes On,1rtaHauB4l1OFtD6thohhV,41,Deuce Day World LLC,0.88,0.515,0,-9.55,0,0.176,3.95e-06,0.0858,0.634,90.043,136000,4,False,48.0,1.0,1.0,3vOzjE1upvGptrWs9usmoe,single
60,Joey XL,Friday Love,2020-09-11,Friday Love,2R9SbQdqwbyMJVIlw8LLC4,29,GRADUATION*,0.767,0.526,4,-8.071,0,0.106,0,0.287,0.628,93.018,188387,4,True,36.0,1.0,1.0,5WZO6Ea0GYuVJmOHyjwwUX,single
61,elias,i guess?,2019-12-27,i guess?,235m3adTb5WObAJWOonO4f,43,elias,0.758,0.844,10,-6.738,0,0.267,0,0.1,0.615,89.994,194674,4,True,50.0,1.0,1.0,2z7HUrHkpJxvDixk8Seqlm,single
62,Dex Channels,Guns Go Off in the Summertime (EP),2020-09-25,Last Sunday,22RtEG9lP1YxjMkJLsRhSh,32,The 4288 L.L.C,0.757,0.463,9,-9.05,1,0.446,0,0.636,0.37,80.425,189531,4,True,38.0,1.0,1.0,4eiDufQtFlsJRoRBqm3bsd,single
63,Terry Presume,Don't Play Yourself,2020-08-19,Don't Play Yourself,668H8vsvwHj1T1fqcYFuYf,26,Terry Presume,0.826,0.566,6,-5.562,0,0.0428,0,0.0841,0.155,124.991,171180,4,False,33.0,1.0,1.0,2VrU0CM8eVRtSAc0MDf5xk,single
64,dav,Man Up High,2020-08-21,Man Up High,5vW6hFJrQT90CT4yoNiMWn,27,Home Planet Records,0.46,0.771,5,-5.303,0,0.123,1.37e-06,0.286,0.522,100.445,227184,4,False,34.0,1.0,1.0,0W2tjaIqCJHGRCNj308kWJ,single
65,ROYBOY,Bread,2020-08-13,Bread,3yTZIfnGOv0XD3hpFTQEi4,27,Independent,0.773,0.738,9,-10.361,0,0.0976,0.0127,0.169,0.51,110.012,148229,4,True,34.0,1.0,1.0,4o7rtgBbGRbNRF0HVrqUmB,single
66,Theodor Black,SUB CULTURE,2020-09-02,SUB CULTURE,0OwJVQnIqfinwr5HVi8RCm,24,Theodor Black under exclusive license to Songular Music,0.59,0.505,1,-10.964,1,0.395,0.0344,0.0983,0.307,85.065,162000,5,True,31.0,1.0,1.0,04O0GNb96fO7hmKkTVfvlZ,single
67,Bxbyphaze,Unavailable,2020-09-13,Unavailable,3Wv24Pl2jvgVDNyHsGKFoN,29,BP7 Music,0.683,0.655,10,-8.305,1,0.0556,0,0.161,0.737,91.581,159460,4,True,36.0,1.0,1.0,3aowgP273hFxAq3DWHEVVS,single
68,Danté Knows,Act Back,2020-07-08,Act Back,0MHmLOSio2FQZ0UJCXDtFc,20,Bodega Collective,0.796,0.488,5,-7.107,0,0.051,0,0.092,0.447,79.971,132000,4,False,27.0,1.0,1.0,4WwUCjI4yyyIHscZNn3KiI,single
69,Will Diaz,New Level,2020-04-18,New Level,4mMyvs26KwTiewZF5FmIDd,35,Will Diaz,0.665,0.743,0,-6.005,1,0.062,0,0.1,0.496,139.021,124369,4,True,42.0,1.0,1.0,5Vw8GoZemyR5s6zsawSHhF,single
70,Cuttino,2k,2020-09-01,2k,0zLmCMhA8Ly30tZhSmUhAy,33,Pleigha House Music Group/ Robinson Ltd.,0.838,0.613,4,-4.281,1,0.0451,0,0.374,0.782,115.043,258783,4,True,40.0,1.0,1.0,5ArS7OdTk1ItCHwYdg1SHU,single
71,Nolan The Ninja,GO'HEAD,2020-09-16,GO'HEAD,66xIGXvMoE0wMBEAjYrs9h,21,Fat Beats Records,0.636,0.788,1,-6.544,1,0.398,0.000568,0.199,0.508,177.902,100353,4,True,28.0,1.0,1.0,1P36DTHnHJFDQa3JDJQVzf,single
72,Exmiranda,Steam,2020-09-25,Steam,3rpjITXrhxmKpmOM8syGVs,32,Ear Appeal,0.915,0.482,9,-9.603,0,0.125,7e-05,0.0846,0.381,128.032,149880,4,False,39.0,1.0,1.0,3OKIE9wCtbVyL7jtKTlXpB,single
73,Rex Evans,New Day,2020-08-28,New Day,04plLJn5hWZ3bBV09s09lm,28,Sosovisions Records,0.766,0.705,2,-5.063,1,0.121,2.9e-06,0.0922,0.399,172.057,125581,4,True,34.0,1.0,1.0,6irS7luqhyRF3QH6jB1CkZ,single
74,Rohan,Mercedes,2020-09-18,Mercedes,0tF97NSdDtl89yP7nzbSEa,31,A.R.T. Sound,0.724,0.557,0,-9.062,0,0.129,5.86e-05,0.11,0.325,157.02,171210,4,True,38.0,1.0,1.0,16VoTfufRKtBtIlbXtS5F0,single
75,Bocha,I Like U,2020-05-29,Brown Skin,1NIugoD1cx0p65jgI5RtiX,19,EYRST,0.544,0.604,11,-8.508,0,0.366,3.09e-06,0.109,0.409,143.655,215000,4,True,25.0,1.0,2.0,4Gebfn2mWH1t2HBvrbx6z5,single
76,VGO,Suttin' Special,2020-09-25,Suttin' Special,4fDgQUNG3851Wnc67aK1hO,29,Equity Distribution,0.839,0.335,9,-14.418,1,0.175,9.3e-06,0.0967,0.566,127.053,151181,4,True,36.0,1.0,1.0,5GX86T53PV56AvKQ5v9Fw3,single
77,Gucci Mane,World War 3 (Lean),2013-12-11,Confused (feat. Future),2tT0H3A0hNTPbJFRoiZc6x,9,RBC Records,0.78,0.619,7,-6.071,0,0.0698,0,0.253,0.588,146.283,239073,4,True,9.0,1.0,2.0,2LpaWlkLrQIUpPVtoVX46C,album
78,Gucci Mane,Mr. Davis,2017-10-13,Miss My Woe (feat. Rico Love),5gLJFqhjXwsxJdrugDIQDq,69,Guwop Enterprises/Atlantic,0.693,0.682,9,-6.131,1,0.331,0,0.186,0.193,159.95,258480,4,True,48.0,1.0,16.0,2aTOwGU66ocsf8IQpOI0XZ,album
79,Bebe Rexha,That's It (feat. Gucci Mane & 2 Chainz),2017-08-03,That's It (feat. Gucci Mane & 2 Chainz),5smaUuzvwMXtiuBPvzVBLE,0,Warner Bros.,0.783,0.36,0,-7.947,0,0.1,0.00795,0.0862,0.412,74.999,207090,4,True,0.0,1.0,1.0,2dIVuSU6EmGNRHAHcofkUG,single
80,Gucci Mane,Mr. Davis,2017-10-13,Tone It Down (feat. Chris Brown),3l4ha5okkyLgMAFIKRSNVG,69,Guwop Enterprises/Atlantic,0.759,0.656,8,-5.596,1,0.0679,0,0.102,0.59,130.949,218840,4,True,52.0,1.0,12.0,2aTOwGU66ocsf8IQpOI0XZ,album
81,Gucci Mane,Last Time (feat. Travis Scott),2016-09-02,Last Time (feat. Travis Scott),04QJWGv98RZSE4lBOttx5A,45,Guwop Enterprises/Atlantic,0.772,0.626,5,-6.354,0,0.0403,0,0.204,0.295,137.82,251060,4,True,52.0,1.0,1.0,0STjpQNkautdy2ZFylIUPX,single
82,Gucci Mane,Mr. Davis,2017-10-13,Make Love,2jIT1TfSIjVik7Qu1B6P5h,69,Guwop Enterprises/Atlantic,0.972,0.563,11,-6.983,1,0.156,0.00257,0.111,0.217,129.984,300160,4,True,49.0,1.0,13.0,2aTOwGU66ocsf8IQpOI0XZ,album
83,Mike WiLL Made-It,Ransom 2,2017-03-24,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",3A2OHirUAlQp2x73BJlEDA,63,Mike WiLL Made-It,0.741,0.562,4,-5.474,0,0.165,0,0.0751,0.292,180.068,240926,4,True,61.0,1.0,6.0,0jqcY0azNzkluuC8hxNGlw,album
84,Gucci Mane,Mr. Davis,2017-10-13,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),17DjWsC0G9YQtAiepG3c5v,69,Guwop Enterprises/Atlantic,0.86,0.71,7,-5.705,1,0.285,0,0.0865,0.764,122.993,316053,4,True,54.0,1.0,4.0,2aTOwGU66ocsf8IQpOI0XZ,album
85,Gucci Mane,Trap God,2012-10-17,Fuck the World,3RsCs0SdSK91vp0Ng8IUai,47,101 Distribution,0.765,0.445,3,-12.725,1,0.229,0,0.198,0.25,144.961,229042,4,True,37.0,1.0,7.0,1PdibECcUStPNmeTZxtoBY,album
86,Gucci Mane,Mr. Davis,2017-10-13,Enormous (feat. Ty Dolla $ign),17HlhTU351nr8MncIGppDk,69,Guwop Enterprises/Atlantic,0.844,0.486,3,-6.915,0,0.368,0,0.0976,0.493,142.606,244453,4,True,47.0,1.0,6.0,2aTOwGU66ocsf8IQpOI0XZ,album
87,Rae Sremmurd,SremmLife 2 (Deluxe),2016-08-12,Black Beatles,6fujklziTHa8uoM5OQSfIo,74,Mike WiLL Made-It,0.794,0.632,0,-6.163,1,0.0649,0,0.128,0.355,145.926,291893,4,True,76.0,1.0,5.0,5v6iBhIlflzR9rEd1LAMbd,album
88,Gucci Mane,Mr. Davis,2017-10-13,Curve (feat. The Weeknd),2yuyaYAELoMG4ApV5wJsWR,69,Guwop Enterprises/Atlantic,0.76,0.476,8,-8.103,1,0.241,0,0.1,0.354,147.01,161990,4,True,62.0,1.0,5.0,2aTOwGU66ocsf8IQpOI0XZ,album
89,Bruno Mars,That's What I Like (feat. Gucci Mane) [Remix],2017-04-21,That's What I Like (feat. Gucci Mane),1BEMASUZQDqN5UGxMb1m6A,51,Atlantic Records,0.854,0.564,1,-4.964,1,0.0485,0,0.0849,0.899,134.071,234596,4,False,58.0,1.0,1.0,1z4Zl2hcCiRyB4uIPeqEfr,single
90,Various Artists,"We Run This, Vol. 5 (mixed by Mr. E of RPS Fam)",2010-12-03,"Freeze Me (feat. Gucci Mane, T.I.) Mr. E Blend",7fa7xXIHbfV8ptUxnG9QsD,36,RPS Fam & Grand Hustle,0.461,0.81,6,-8.444,0,0.478,0,0.367,0.423,133.18,216213,4,True,31.0,1.0,15.0,1GBhTm8ndgzGhw1jD7dFcK,compilation
91,Gucci Mane,Mr. Davis,2017-10-13,Money Make Ya Handsome,3hrOvNITonGR2U41YUfaPW,69,Guwop Enterprises/Atlantic,0.697,0.663,10,-6.0,0,0.0512,0,0.282,0.548,134.108,205027,4,True,47.0,1.0,8.0,2aTOwGU66ocsf8IQpOI0XZ,album
92,Gucci Mane,The Green Album,2015-06-09,1017 (feat. Young Thug),7x3eTGGi34Ejm4xtVtRU55,4,RBC Records,0.879,0.388,1,-9.409,1,0.468,0,0.108,0.534,160.017,180080,4,True,4.0,1.0,1.0,6r9ryZTveNqFVOmoN0LEum,album
93,Gucci Mane,Mr. Davis,2017-10-13,Jumped Out the Whip (feat. A$AP Rocky),7te8KmPRNtKd1iScZEQMjR,69,Guwop Enterprises/Atlantic,0.811,0.46,2,-5.924,1,0.351,0,0.13,0.4,141.937,216373,4,True,46.0,1.0,15.0,2aTOwGU66ocsf8IQpOI0XZ,album
94,Gucci Mane,Ferrari Boyz,2015-12-11,She Be Puttin On (Feat. Slim Dunkin),5ZnPLhlOYn7Gy2GJkV7JhV,5,RBC Records,0.753,0.711,9,-10.162,1,0.366,0,0.0409,0.77,139.995,259918,4,True,2.0,1.0,11.0,4EmgKFAJ6nvaNRbtCOQdyi,album
