,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
10,JAY-Z,The Dynasty,2000-10-31,"You, Me, Him And Her",7tu5qaPBGFaqUfhrKUP6M7,58,Roc Nation / Jay-Z,0.737,0.93,11,-4.749,0,0.245,0.0,0.19,0.66,100.038,224507,4,True,45.0,1.0,8.0,3VfeeJElCEDeXlDiNZbn3E,album
11,DMX,It's Dark And Hell Is Hot,1998-05-01,How's It Goin' Down,5hOrYYtUd96bIOBjuSEArP,65,Def Jam Recordings,0.912,0.596,6,-9.959,1,0.451,0.000369,0.107,0.816,90.463,282907,4,True,50.0,1.0,10.0,2xIhksIizs6gWdRBYdiTLc,album
12,Nas,The Essential Nas,2013-08-20,Oochie Wally - Remix,56DPW47j6NZnRye792oACa,40,Columbia/Legacy,0.655,0.759,7,-6.408,1,0.321,0.000586,0.589,0.711,93.704,297907,4,True,44.0,2.0,6.0,2iCCHHtCaJkMJllROVYDGo,compilation
13,Mobb Deep,Murda Muzik,1999-08-17,Quiet Storm (feat. Lil' Kim) - Remix,47w8ZDr5nBClBgMS92FBDQ,59,LOUD Records,0.792,0.79,9,-9.033,1,0.407,0.0,0.0705,0.411,97.517,244333,4,True,50.0,1.0,19.0,25NNQGZBd9oLAO1xTeq5oQ,album
14,Lost Boyz,Legal Drug Money,1996,Renee,71mNLAZsr1frFhpCa3JI8G,52,UNI/MOTOWN,0.783,0.457,4,-9.747,0,0.18,0.0,0.121,0.539,91.996,293867,4,True,55.0,1.0,6.0,6DciMZgZkLpqsjJUd5XgpF,album
15,Shyne,Shyne,2000,Bad Boyz (feat. Barrington Levy),2MNQMtZbOb7rBWli3TSok0,53,Bad Boy Records,0.788,0.594,6,-4.864,0,0.336,1.65e-05,0.0534,0.691,83.84,228907,4,True,56.0,1.0,4.0,3HjNR0QUTdQ5xPBp7ymw2N,album
16,Nas,Illmatic XX,1994,It Ain't Hard to Tell,0ySCYRXVugL9xDBecGc0jr,64,Columbia/Legacy,0.69,0.729,11,-5.819,0,0.221,0.0431,0.152,0.357,91.376,202107,4,True,51.0,1.0,10.0,6oSHgr3TZJPCFshYUfBDqE,album
17,JAY-Z,The Dynasty,2000-10-31,This Can't Be Life,4UPyqSVCf0ukiBbi0MvLDW,58,Roc Nation / Jay-Z,0.658,0.809,6,-5.462,0,0.302,1.17e-06,0.389,0.648,84.525,288227,4,True,48.0,1.0,5.0,3VfeeJElCEDeXlDiNZbn3E,album
18,Jadakiss,Kiss Tha Game Goodbye,2001-01-01,We Gonna Make It,3FYSNSTUCqAZGfwEd8ui4l,51,Ruff Ryders RECORDS,0.514,0.961,2,-3.726,0,0.347,1.64e-06,0.146,0.686,87.211,213827,4,True,54.0,1.0,5.0,0w0pkKJYucpsDacKMKZ3SR,album
19,DMX,It's Dark And Hell Is Hot,1998-05-01,Get At Me Dog,64Jvj5JVttGkVHXHN21wiG,65,Def Jam Recordings,0.596,0.623,1,-8.444,1,0.496,0.0,0.729,0.476,97.002,243240,4,True,48.0,1.0,6.0,2xIhksIizs6gWdRBYdiTLc,album
20,Diddy,No Way Out,1997,"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",3GMR3hyv8BccozoebVMve3,66,Bad Boy Records,0.856,0.696,6,-3.51,1,0.226,8.75e-06,0.0901,0.718,89.738,278200,4,True,56.0,1.0,10.0,4OGaOZUHLhSeiicZB909aL,album
21,The LOX,"Money, Power & Respect",1998-01-13,"Money, Power & Respect (feat. DMX & Lil' Kim)",3MbBa8FMMgp9D39s7Cozl9,51,Bad Boy Records,0.706,0.747,9,-3.901,0,0.286,0.0,0.204,0.505,95.547,270493,4,True,54.0,1.0,5.0,1fkGVz3LWxjax7F0Mrj3f5,album
22,Nas,Illmatic,1994-04-19,Represent,6DPrhGVJ1WTZvM9fKptnGe,68,Columbia,0.702,0.832,1,-4.964,1,0.318,2.8e-06,0.189,0.619,92.362,252600,4,True,58.0,1.0,9.0,3kEtdS2pH6hKcMU9Wioob1,album
23,Memphis Bleek,The Understanding,2000-01-01,Is That Your Chick (The Lost Verses),4aWxp4mBOnWIUDlXb4ngaV,44,Roc-A-Fella,0.841,0.835,8,-6.191,0,0.308,0.0,0.108,0.702,133.024,294040,4,True,49.0,1.0,13.0,1Uu3MJOr7kj0qRWgc4UZDw,album
24,Diddy,No Way Out,1997,Victory (feat. The Notorious B.I.G. & Busta Rhymes),2B9aYvlGefTIgKLhM6ia8t,66,Bad Boy Records,0.609,0.731,9,-6.846,1,0.322,0.0,0.664,0.685,91.778,296267,4,True,61.0,1.0,2.0,4OGaOZUHLhSeiicZB909aL,album
25,Freeway,Philadelphia Freeway,2003-01-01,What We Do,5kDkWHFx0AEvJ1Pfm2i0ac,52,Roc-A-Fella,0.569,0.894,9,-4.931,0,0.318,0.0,0.158,0.293,188.892,229107,4,True,56.0,1.0,2.0,41guLY5GEPG3GLREh0ck19,album
26,The LOX,We Are The Streets,2000-01-01,Wild Out,4HEjOCSLPqqaz5j0eq9dVX,49,Ruff Ryders Records,0.689,0.918,8,-4.53,1,0.348,0.0,0.414,0.645,88.246,327600,4,False,41.0,1.0,7.0,6nHyCP4Vr02kFvuwmxhBHC,album
27,Ghostface Killah,Ghostface Killah...Shaolin's Finest,1996,Cherchez LaGhost (feat. U-God),5vKPSbwck6yojUAZIHTsFj,42,Epic,0.866,0.554,11,-7.782,1,0.045,3.52e-06,0.0946,0.536,103.537,183160,4,True,45.0,1.0,9.0,3noGXNL92NgUyTnHrC58oZ,album
28,2Pac,Greatest Hits,1998-01-01,I Get Around,74kHlIr01X459gqsSdNilW,72,2Pac Greatest Hits,0.84,0.717,10,-4.368,0,0.105,1.29e-05,0.298,0.675,96.224,258640,4,True,54.0,2.0,4.0,1WBZyULtlANBKed7Zf9cDP,compilation
29,The Pharcyde,Bizarre Ride II The Pharcyde,1992-11-24,Passin' Me By,4G3dZN9o3o2X4VKwt4CLts,64,The Bicycle Music Company,0.759,0.756,4,-8.145,0,0.266,2.36e-06,0.265,0.613,87.059,303493,4,False,68.0,1.0,12.0,48kU5gP41TqZEw32Cwhsna,album
30,Coolio,It Takes a Thief,1994-07-19,Fantastic Voyage,3QlTzofanSqDWywxEzGGE2,51,Tommy Boy Music,0.888,0.584,7,-13.308,1,0.112,3.25e-06,0.0625,0.762,104.704,334440,4,False,58.0,1.0,1.0,3AZYNdRI9wD3xaRYuqMmZB,album
31,Too $hort,Get In Where You Fit In,1993-10-24,I'm a Player - Street Version,4XiZFtOlgXYtrp88tGNnk8,55,Jive,0.88,0.558,9,-10.426,1,0.217,3.35e-05,0.119,0.597,89.024,361267,4,True,57.0,1.0,2.0,21dTXIKc4O3tNNHMiOsOQ1,album
32,The Game,The Documentary,2005,Westside Story,0lOe1dR2TNkJMCjIcRuw6T,74,Geffen,0.876,0.647,11,-3.917,1,0.28,0.0,0.238,0.961,86.993,223067,4,True,61.0,1.0,2.0,4PrPbmm0gKvaD3rerOXFg8,album
33,Snoop Dogg,Doggystyle,1993,"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)",4rLpAOk5KVNcqEMK3m6Lje,6,Death Row Records,0.84,0.798,8,-5.079,1,0.0699,4.32e-05,0.172,0.695,100.175,246347,4,True,2.0,1.0,10.0,7f9KDGqY7X2VLBM5aA66KM,album
34,DJ Quik,Safe + Sound,1995,Dollaz + Sense,5xEm63lXBhJKZgjRDMWH3H,52,Arista,0.833,0.64,10,-5.674,0,0.219,0.0,0.102,0.465,99.284,352907,4,True,56.0,1.0,10.0,2b0TUn2yyN7BH7LzoqYIRe,album
35,Nate Dogg,Music and Me,2001-12-04,I Got Love,52riputZ4Vo5PG9MOSy6r5,62,Elektra Records,0.912,0.416,10,-5.943,0,0.164,0.306,0.09,0.677,90.013,236227,4,True,62.0,1.0,1.0,1MCA50GzswxscAouRWnrES,album
36,Digital Underground,Sex Packets,1990-03-26,The Humpty Dance,3OcQkcvTcohs8vO8Rd3sKF,57,Tommy Boy Music,0.813,0.693,10,-8.0,0,0.266,0.0,0.121,0.618,103.508,391693,4,False,63.0,1.0,1.0,1qUuOtsaAWlD6D83AebzD0,album
37,Westside Connection,Bow Down,1996-10-22,Bow Down,2Vpj5colB0MPy3Zg5SITEC,57,Priority Records,0.897,0.458,9,-11.01,1,0.279,0.0,0.419,0.513,92.928,206827,4,True,58.0,1.0,2.0,5VCY0uIkkoaaji9ciCLS0D,album
38,Tha Dogg Pound,Dogg Food,1995,"New York, New York",3ooAjhyOZ1xttGD0iq1GVO,1,Death Row Records,0.827,0.532,2,-4.775,1,0.302,2.91e-05,0.127,0.694,87.257,290440,4,True,0.0,1.0,4.0,7l1KUvadF1rcUXRhviJXXD,album
39,Domino,Domino,1993,Getto Jam,2mGxDOaHdBWnJY7V0In8Vx,45,Century Park Records,0.802,0.547,9,-12.085,1,0.131,1.34e-06,0.326,0.492,86.576,259280,4,True,51.0,1.0,2.0,0RePnBPZPGezxSLMAKXBzR,album
40,Shade Sheist,Informal Introduction,2002-01-01,Where I Wanna Be,3wQ8RcbLwNRH53FelAVCkX,46,Geffen*,0.837,0.568,8,-6.899,1,0.0574,0.0203,0.0781,0.429,96.899,260027,4,True,53.0,1.0,14.0,6QpwsJgsrPeiL65GlKbY4o,album
41,Souls Of Mischief,93 'til Infinity,1993-02-13,93 'Til Infinity,0PV1TFUMTBrDETzW6KQulB,62,Jive,0.59,0.672,1,-11.792,1,0.412,1.04e-06,0.147,0.688,206.247,286440,4,False,68.0,1.0,8.0,7aSjaEi3OQ2aZemcJDhMb1,album
42,Dilated Peoples,Expansion Team,2001-10-23,Worst Comes To Worst,4bHrZLxaOU1gfAz0rZAnCx,47,Capitol Records,0.801,0.732,8,-7.211,0,0.359,0.0,0.49,0.832,92.044,216000,4,False,52.0,1.0,2.0,5l8eNNfdgghJbhPtOf0aw2,album
43,WC,Ghetto Heisman,2002-01-01,The Streets - Re-Twist,5a251qN4R86hro8UZGuO4E,50,Island Records,0.92,0.811,4,-2.892,0,0.117,0.0026,0.0935,0.602,97.117,227867,4,True,56.0,1.0,3.0,6oFqjPc6qSFepKCWgO8BGw,album
44,Dove Shack,This Is The Shack,1995-01-01,Summertime In The LBC,7yOze3trRklt4gGPGyjVwN,45,RAL (Rush Associated Label),0.697,0.364,5,-9.504,1,0.0316,4.84e-05,0.0828,0.482,99.025,238800,4,True,51.0,1.0,4.0,3BlvmwV8FoCQdTs36eHTWU,album
45,DJ Quik,Quik Is The Name,1991,Tonite,2hluGQtmPypU3tsQudCQ3U,51,Arista,0.965,0.449,0,-15.225,1,0.237,1.17e-06,0.267,0.722,105.392,323267,4,True,55.0,1.0,2.0,6qzvk2A6wQpy1f69hrWj3B,album
46,Kurupt,Kuruption!,1998-10-06,We Can Freak It,2OCTC6cPRdI3Dvdb25jRDC,53,A&M,0.784,0.576,10,-8.171,0,0.157,0.0,0.332,0.582,99.05,250040,4,True,56.0,1.0,5.0,4dSH1oNZoziNjKAanUimWd,album
47,J.J. Fad,Supersonic The Album,1988,Supersonic,3G3lahQSMk4BHnap1i853u,44,Rhino/Elektra,0.825,0.391,7,-15.962,1,0.202,0.00188,0.0608,0.396,132.104,232307,4,False,51.0,1.0,1.0,0iYRcCHvNapsAaN15ChZOH,album
48,Mac Dre,Ronald Dregan For President 2004: Dreganomics,2004-07-20,Fellin' Myself,4sqGlfDc7QCPvAvUBk4OKn,50,Thizz Nation,0.836,0.575,0,-6.483,0,0.0585,5.45e-05,0.231,0.656,99.985,224813,4,True,54.0,1.0,1.0,2xvk51ccjE7SThC1PM5E0b,album
49,E-40,My Ghetto Report Card,2006-03-14,Tell Me When to Go (feat. Keak da Sneak),7eJ5kRpMNPAk7ccCDKywjH,59,Reprise,0.857,0.751,1,-7.086,1,0.323,0.000257,0.104,0.293,106.888,237667,4,True,57.0,1.0,2.0,3VqKqWHOHYfZqttJ0WwQHl,album
50,Kid Frost,Hispanic Causing Panic,1990-01-01,La Raza,3zCg6CUmhxHukbUs0nd7ar,47,Virgin Records,0.801,0.529,1,-14.875,1,0.0962,0.000609,0.0936,0.721,106.965,209067,4,False,54.0,1.0,1.0,54du51RSgc4enNk2K2E2JX,album
51,Mack 10,Mack 10,1995-01-01,Foe Life,28SF0lKRqso9SSTDpbv991,49,Priority Records,0.917,0.665,8,-6.053,1,0.0924,0.0,0.196,0.808,91.082,253800,4,True,53.0,1.0,2.0,0SIJmYjQu1tjhRpZpdPyAO,album
52,Mack 10,Best Of Mack 10,2007-01-01,Nothin' But The Cavi Hit,2rwmKpWW6o6anOhvcyiJOw,50,Priority Records,0.852,0.741,1,-5.435,0,0.134,0.00106,0.0974,0.535,97.894,241360,4,True,55.0,1.0,3.0,2esSqztHIhZfXup4PihEoD,compilation
53,A$AP Ferg,Floor Seats II,2020-09-25,Marilyn Manson (feat. Marilyn Manson),65fJstSvVhS8qzHDxy1B4d,52,A$AP Worldwide/Polo Grounds Music/RCA Records,0.698,0.786,2,-2.814,1,0.0412,0.0045,0.101,0.419,124.019,209293,4,True,42.0,1.0,1.0,7o1zifwaRKlcJ7gmmXCyNW,album
54,GoldLink,Dunya (feat. LukeyWorld),2020-12-04,Dunya (feat. LukeyWorld),3L23Jgif3sjgwEApqn3Go3,53,Squaaash Club/RCA Records,0.884,0.595,5,-5.832,1,0.0588,3.91e-05,0.09,0.396,131.046,180552,4,True,60.0,1.0,1.0,2lAlbPqGVAxv0ZnUQ5GRQw,single
55,Lil Tracy,Messy,2020-09-04,Messy,4B4kCE93q1jLdH4tXyKjaO,47,"TORESHI, LLC",0.765,0.578,10,-8.895,0,0.0937,4.04e-06,0.12,0.642,113.995,156587,4,True,54.0,1.0,1.0,5C1CcjBMY3ZRmxRbHdtNyj,single
56,RMR,DEALER (feat. Future & Lil Baby),2020-05-07,DEALER (feat. Future & Lil Baby),2Phy6PupYrV7yn1cjV8kTL,50,CMNTY CULTURE/Warner Records,0.885,0.525,1,-5.087,1,0.075,0.000124,0.132,0.058,119.975,192794,4,True,57.0,1.0,1.0,5T8tAKBlBK2y8WlfG2Dr4u,single
57,YVS Village,Rugrat (feat ppcocaine),2020-08-28,Rugrat (feat ppcocaine),3nLnaBu7nEgyuzd1BaJt6Y,48,Fyed Up,0.897,0.411,10,-8.547,0,0.196,0.0,0.114,0.206,102.055,212767,1,True,55.0,1.0,1.0,6kJMevu4CCDVymTsVGr2VO,single
58,Trippie Redd,I Got You (ft. Busta Rhymes),2020-09-11,I Got You (ft. Busta Rhymes),6cF39bo8KFmLbsSdP0qoJa,57,1400 Entertainment/TenThousand Projects,0.557,0.614,1,-8.479,0,0.25,0.0,0.173,0.854,83.743,185114,4,True,64.0,1.0,1.0,1IoPOM6tK3gjUe5s9taAaA,single
59,Yung Tory,Work,2020-08-21,Work,1RvoFSOLzvQ82HphVo6DmX,42,Roadman,0.672,0.724,10,-9.49,0,0.483,0.0,0.0752,0.742,177.251,141017,4,True,49.0,1.0,1.0,5WbGTjQZK33ecl7W2l4BE9,single
60,Aminé,Limbo (Deluxe),2020-12-04,Gelato,4Iu1qo1mao86Moi52O9b7u,68,Republic Records,0.742,0.648,5,-5.849,0,0.0756,0.0,0.067,0.56,146.067,128816,4,True,56.0,1.0,3.0,7v9X4S8SFPAgbhCQOM6RuR,album
61,Joji,Nectar,2020-09-25,Pretty Boy (feat. Lil Yachty),0f1G5SHFoFC9lO03gHCGVS,86,"88rising Music/12Tone Music, LLC",0.656,0.776,6,-6.184,1,0.0672,0.378,0.372,0.638,156.049,156759,4,True,75.0,1.0,11.0,5EzDhyNZuO7kuaABHwbBKX,album
62,Teezo Touchdown,SUCKA! (feat. Fred Flippstone),2020-07-29,SUCKA! (feat. Fred Flippstone),1Dkm8ZYorAmnhIHFLGiCch,29,Not specified,0.929,0.619,1,-6.576,1,0.343,3.38e-06,0.0821,0.531,112.09,174665,4,True,36.0,1.0,1.0,3GEkkX3xvV3WO2XMgB6tyK,single
63,Internet Money,B4 The Storm,2020-08-29,Blastoff (feat. Juice Wrld & Trippie Redd),2rFsFjq0D9JAmc0APpCO6P,79,Internet Money Records/ TenThousand Projects,0.761,0.517,5,-6.916,1,0.0927,0.0,0.157,0.46,147.912,174730,4,True,79.0,1.0,9.0,6U5j597olXfdjtd6wHd3Cu,album
64,MadeinTYO,Square Bitch (feat. A$AP Ferg),2020-07-09,Square Bitch (feat. A$AP Ferg),3JrYhotuvJMiK6OuqYRBIp,19,CMSN,0.961,0.665,1,-6.395,1,0.136,0.0,0.11,0.0515,120.887,182533,4,True,25.0,1.0,1.0,1wGFwwFtJl7UAcDCFuTUJc,single
65,Kenny Mason,Angelic Hoodrat,2020-04-15,Firestarter,02sJ6RLnu3g57TUeIj3kkp,54,Not specified,0.579,0.684,10,-6.978,0,0.177,1.17e-06,0.109,0.561,80.633,156960,4,False,46.0,1.0,1.0,48xxKST8oEwMRSVjF93gB3,album
66,Danger Incorporated,You / Me,2020-07-31,You / Me,7Af1qQHM7LDPra19rMKnwg,32,Awful Records/RCA Records,0.65,0.637,0,-7.481,0,0.11,3.43e-06,0.621,0.277,101.16,151848,4,True,38.0,1.0,1.0,1z1VdYv0vjQt1BNNEw5ahF,single
67,JPEGMAFIA,living single,2020-07-27,living single,1K8MgzVyx6MMo8Y0rfDx1O,42,"EQT Recordings, LLC",0.826,0.697,1,-5.031,1,0.228,1.94e-05,0.307,0.286,92.974,159118,4,True,49.0,1.0,1.0,2CX9YvpuJCZ5yqoXvsg6OT,single
68,RMR,I'M NOT OVER YOU,2020-05-29,I'M NOT OVER YOU,7azKwxRJQYTjshRkbLQVQS,30,CMNTY CULTURE/Warner Records,0.72,0.842,8,-3.465,0,0.0305,0.115,0.11,0.737,125.052,173939,4,False,37.0,1.0,1.0,2oSGH56krq0Sr3lcH0fBj4,single
69,A$AP NAST,Designer Boi,2020-04-17,Designer Boi,5ZHdSdhLl9d79wasqTn3Ax,53,AWGE,0.667,0.534,3,-6.842,0,0.0914,2.93e-06,0.114,0.598,179.474,130958,4,True,60.0,1.0,1.0,7Lo5YxRSpt9VcQlxGbIxpa,single
70,SKYXXX,14 GRAMZ (feat. Valee),2020-07-10,14 GRAMZ (feat. Valee),55Bynun9SqtyxW6FV5RaoV,29,Warner Records,0.846,0.51,11,-8.933,1,0.377,1.85e-05,0.209,0.501,152.096,156672,4,True,36.0,1.0,1.0,22MCmK9XFGvhlFZ8ThauCN,single
71,Jarren Benton,Black Rob,2020-09-25,Black Rob,5BwmCNGL2BZMcby7SSHhru,33,Benton Enterprises,0.905,0.551,11,-8.681,1,0.251,5.71e-06,0.115,0.223,128.819,167442,4,True,40.0,1.0,1.0,0thYWfpRFQp5Ng6ogBRJbi,single
72,clipping.,'96 Neve Campbell,2020-09-24,'96 Neve Campbell,0YmuDdjjbnesyrU7R0lr26,24,Sub Pop Records,0.713,0.612,1,-8.276,1,0.371,0.0,0.295,0.426,98.694,201227,4,True,29.0,1.0,1.0,0R5mXYqDe5V5gIyib69yBX,single
73,Andrew Broder,Bloodrush,2020-10-13,Bloodrush,5VrvHUYRdYRdBRcoB7MekM,40,Lex Records,0.693,0.613,11,-10.16,0,0.261,0.000137,0.108,0.294,130.113,203731,4,True,47.0,1.0,1.0,75AxR1P7ift5hm1VuSm7u5,single
74,Father,Uncut,2020-08-28,Uncut,4RFFHClzZwxnmuPJpvCXf5,24,Awful Records,0.886,0.526,1,-11.241,1,0.106,2.21e-05,0.0875,0.229,130.915,146565,4,True,31.0,1.0,1.0,1UfrC8bFIU7IIzSGnnHNFS,single
75,cupcakKe,Elephant,2020-10-09,Elephant,2s1eBtPKbg1B0nYbcwEucx,41,CupcakKe,0.86,0.694,9,-5.617,0,0.32,0.0,0.107,0.717,74.98,184248,4,True,48.0,1.0,1.0,6BqxATCVBLOvYhk8fW5QPV,single
76,SiR,Hair Down (feat. Kendrick Lamar),2019-08-08,Hair Down (feat. Kendrick Lamar),6sq5mqtS3jwJjvBHALknJH,52,Top Dawg Entertainment/RCA Records,0.804,0.509,8,-10.833,0,0.132,0.00011,0.314,0.472,120.074,217006,4,True,59.0,1.0,1.0,5w27XydFTwAPV5GjsWya37,single
77,Various Artists,Road To Fast 9 Mixtape,2020-07-31,Clap - From Road To Fast 9 Mixtape,1UFyMlAdP197da7OWKP1wr,51,P2020,0.624,0.769,1,-5.116,0,0.084,0.0,0.157,0.6,147.018,140041,4,True,47.0,1.0,3.0,3x7ZBAKLo5Crfz6WFHOZWw,album
78,Smino,Backstage Pass (with Monte Booker & The Drums),2020-08-14,Backstage Pass (with Monte Booker & The Drums),4LLNd36WeJKv8pzjGeoMXZ,51,Zero Fatigue/Downtown/Interscope Records,0.688,0.477,2,-8.764,1,0.0539,0.00664,0.088,0.374,150.214,224385,4,False,58.0,1.0,1.0,4KOW0gXsh6Q736BgeF56hk,single
79,Buddy,Ain't Sweet (feat. Matt Ox),2020-08-12,Ain't Sweet (feat. Matt Ox),01RgdpK4BiCLscCwQJl8gy,40,"Cool Lil Company, LLC/RCA Records",0.889,0.594,0,-7.187,1,0.268,0.0,0.295,0.845,132.028,153731,4,True,47.0,1.0,1.0,4gc1HQkXRKjccQmQBtOT6j,single
80,Symba,Birds In The Bando,2020-04-10,Birds In The Bando,50xDdP2dl97lzUhXIXUleB,39,Starr Island/Atlantic Records,0.806,0.86,9,-5.873,1,0.384,0.0,0.235,0.284,169.963,148485,4,True,46.0,1.0,1.0,4td5nOX0hHI2GCl3SQFqNc,single
81,Deema,HASH BROWN,2020-06-16,HASH BROWN,3eIVs7HjbZOf8QO6yXJAWx,41,Different Recordings,0.833,0.466,1,-7.723,1,0.368,0.00848,0.142,0.784,160.066,181507,4,True,48.0,1.0,1.0,6COYiAa3nBk7fbs66jUHyU,single
82,Tom The Mail Man,My Bitch,2020-07-27,My Bitch,7uCSK6rnp8eHhwI4J2y9lp,34,TheDeliveryCrew,0.86,0.413,10,-11.5,0,0.39,0.0,0.215,0.556,82.497,116364,4,True,41.0,1.0,1.0,4Ddabixw55B79sbBsiQR5n,single
83,Terrell Morris,ROXY,2020-09-17,ROXY,6GdccR3irbDUNHoJ0OZirD,38,Blakk Velvet Arts,0.466,0.54,0,-10.431,1,0.381,0.0,0.123,0.511,105.083,205714,4,True,45.0,1.0,1.0,5J5JHrmTpwyrMLnupd2qux,single
84,Clairmont The Second,It's Not How It Sounds,2020-07-10,Bent,2R6boTPovvOB6wXd2b2o6q,39,Clairmont The Second,0.705,0.518,7,-8.71,1,0.354,0.0,0.0829,0.467,92.617,167742,4,True,42.0,1.0,2.0,0jf5MCii8SnGtrRUaxuIBC,album
85,whiterosemoxie,white ceilings,2020-03-27,trix,1CwkW8d3LxrMdz99PfN8SQ,45,300 Entertainment,0.828,0.474,2,-8.163,1,0.0499,0.0,0.0715,0.236,104.066,147764,4,True,48.0,1.0,1.0,1qjit4AnftNlPkptTe1ne9,album
86,seeyousoon,VIDÉ,2020-07-31,BEN AFFLECK,793PoSUjdl3IdIyy9nyzIz,42,seeyousoon,0.72,0.823,6,-8.923,1,0.296,0.000607,0.145,0.633,139.885,182707,4,True,42.0,1.0,2.0,1suAhdCYYvAPPiho9uspbD,album
87,redveil,Niagara,2020-08-25,Campbell,1yHmbFm61m6aGqemhyOv5T,53,hvmor records,0.28,0.89,8,-4.704,1,0.0585,0.0,0.408,0.52,93.954,89212,3,True,49.0,1.0,1.0,3wINP6SbT7TqiaYGo3Lj8f,album
88,Angelo Mota,Enough,2020-05-15,Enough,72rumPRo4OEWIJXnH3y79o,40,Angelo Mota,0.721,0.578,11,-7.978,0,0.0564,0.0,0.14,0.24,78.005,218462,4,True,47.0,1.0,1.0,2zsCOQA2X5aV5SiUGfMzW6,single
89,Kill Jasper,Kill Intro,2020-08-08,Kill Intro,3JdVuERNLa5Qy7fGdECESD,44,kill jasper records,0.85,0.39,1,-13.372,1,0.394,0.0,0.0651,0.622,114.974,170387,4,True,51.0,1.0,1.0,3ubOfwduGSjrFaODp9tRsj,single
90,AG Club,Halfway Off the Porch,2020-01-25,Memphis,7yPjeaoQlwF8tfbnAhNO2v,56,TheNamelessCollective,0.545,0.627,1,-7.977,1,0.525,0.0,0.226,0.486,74.475,200464,4,True,60.0,1.0,2.0,6Vr72HwhlNxaj22qlFNPQT,album
