,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,$uicideBoy$,DIRTIERNASTIER$UICIDE,2017-02-21,King Cobra (Drippin'),4mKXzcEHhm4TAPz9FpN66Z,62,"G59 Records, LLC",0.876,0.653,1,-5.329,1,0.0778,0,0.0944,0.128,127.927,120059,3,True,47.0,1.0,5.0,4ZoZXbJUwQafzW7wsjyeLf,single
1,$uicideBoy$,Now The Moon's Rising,2015-11-20,Low Key,3JnbauRAM5tvB042wbuorJ,72,"G59 Records, LLC",0.551,0.573,5,-4.153,1,0.372,2.49e-06,0.107,0.209,84.732,122331,3,True,63.0,1.0,3.0,2zQsirZE9McFbEoLkhxcpk,album
2,$uicideBoy$,HUNG UP ON THE COME UP,2018-10-23,HUNG UP ON THE COME UP,6OB7Xp69uSWA4vDwcKgEDA,42,"G59 Records, LLC",0.905,0.817,1,-4.26,1,0.397,0,0.15,0.8,140.083,89208,4,True,49.0,1.0,1.0,4Vb7GiBoYo3WhecGpb7FJz,single
3,$uicideBoy$,Scrape,2018-11-13,Scrape,6o6DWg7TwbWNOXKNQw0sFa,45,"G59 Records, LLC",0.671,0.727,1,-6.143,1,0.189,0.00168,0.156,0.302,148.005,103837,4,True,52.0,1.0,1.0,2ZSIJcQ0V5IgYyVIQ7HyeJ,single
4,$uicideBoy$,I No Longer Fear The Razor Guarding My Heel,2015-08-01,My Flaws Burn Through My Skin Like Demonic Flames from Hell,09kvhnq2ONdNo4NRtHBSvv,66,"G59 Records, LLC",0.78,0.748,11,-7.394,0,0.0352,0.000591,0.115,0.0659,125.974,167680,4,True,72.0,1.0,1.0,6zNFpwQHQS4klSVkCIigpy,single
5,$uicideBoy$,My Liver Will Handle What My Heart Can't,2015-09-21,T.R.U. (Totally Rotten Underground),0LLeuNBWPOg3XA73yab3PT,75,"G59 Records, LLC",0.694,0.711,8,-5.525,1,0.221,0,0.112,0.283,138.049,127524,3,True,55.0,1.0,8.0,1gbgmfoERh4YxIVyyjS8Hp,album
6,$uicideBoy$,KILL YOURSELF Part XIII: The Atlantis Saga,2017-05-24,Hard To Tell,72V0gNzrSDsdOQMuXlwhd4,62,"G59 Records, LLC",0.846,0.564,1,-7.436,1,0.0983,0.00836,0.219,0.237,126.047,138161,4,True,63.0,1.0,2.0,05tmKztixqB6mGyPmQKf75,single
7,$uicideBoy$,Eternal Grey,2016-09-11,Ultimate $uicide,4aRqS4w0qWT56NU75UeLYp,69,"G59 Records, LLC",0.809,0.78,11,-5.126,1,0.0983,0,0.0722,0.357,128.0,170841,4,True,60.0,1.0,13.0,3jud1ryzH2GV7T1qvWiHZx,album
8,$uicideBoy$,"KILL YOURSELF Part V: The Fuck Bitches, Get Death Saga",2014-10-30,Fuck A Hoe,0ZzBwnewcOHjpkC3z6h2GS,46,"G59 Records, LLC",0.907,0.975,10,-8.711,0,0.316,3.57e-06,0.323,0.579,133.99,261172,4,True,44.0,1.0,1.0,2iAwEaSE9rXGGMtTQNy6Me,single
9,$uicideBoy$,High Tide In The Snake's Nest,2015-06-15,DIEMONDS,44d4drNqTOl8CuH4Mfh0F7,71,"G59 Records, LLC",0.436,0.17,1,-9.549,1,0.347,0.00116,0.118,0.188,100.113,192168,4,True,63.0,1.0,1.0,4c883HVf99qEtZNFzprNli,album
10,$uicideBoy$,KILL YOURSELF Part XVI: The Faded Stains Saga,2017-09-07,I'm Done.,4SfkdEVtC16VvjCyDvN60N,57,"G59 Records, LLC",0.819,0.862,10,-6.641,0,0.0647,0.00147,0.0853,0.678,99.966,158459,4,True,63.0,1.0,1.0,0W8EuVQflfJEoAq4WYtLS7,single
11,$uicideBoy$,KILL YOURSELF Part XII: The Dark Glacier Saga,2017-05-23,Audubon,2GFcIW9RM5nlKBPDWmW5en,69,"G59 Records, LLC",0.761,0.783,1,-5.1,1,0.237,1.31e-05,0.791,0.691,84.469,134974,4,True,65.0,1.0,1.0,76f9HU4YP42WHFoyo9JWPa,single
12,Germ,GERM HAS A DEATHWISH,2019-03-08,AWKWARD CAR DRIVE,1JJW0dKiXHMijMhcRvKOoa,56,"G59 Records, LLC",0.811,0.441,1,-9.589,1,0.616,0,0.0865,0.13,82.957,109880,4,True,60.0,1.0,11.0,6TzM1Him0pwMgyUxP7CiwN,album
13,$uicideBoy$,I No Longer Fear The Razor Guarding My Heel (III),2016-12-17,Soul Doubt,0PCKaqffqRsFYxKy7uTLti,52,"G59 Records, LLC",0.76,0.726,0,-4.726,1,0.0652,0,0.0514,0.886,139.893,120059,4,True,49.0,1.0,2.0,4R1Fu0bbJiGz97xiBsne63,single
14,$uicideBoy$,$outh $ide $uicide,2015-09-01,Runnin' Thru The 7th With My Woadies,70nmZhHZLNVYWP4NON41Zw,69,"G59 Records, LLC",0.526,0.62,8,-7.244,0,0.281,0.000241,0.139,0.187,112.027,205766,4,True,74.0,1.0,3.0,0zEbhG51umfmVIzSmQk6mK,single
15,$uicideBoy$,Eternal Grey,2016-09-11,BREAKDALAW2K16,6SMf6mb3kG4pLSnofuuSA0,69,"G59 Records, LLC",0.761,0.684,1,-8.797,1,0.0819,0,0.117,0.184,87.015,110420,4,True,55.0,1.0,1.0,3jud1ryzH2GV7T1qvWiHZx,album
16,$uicideBoy$,I No Longer Fear The Razor Guarding My Heel (III),2016-12-17,"All That Glitters Is Not Gold, But It's Still Damn Beautiful",7FLSJpTIofdpQTrSomINNT,52,"G59 Records, LLC",0.838,0.803,11,-3.638,0,0.0442,0.00321,0.324,0.622,147.972,137900,4,True,54.0,1.0,3.0,4R1Fu0bbJiGz97xiBsne63,single
17,$uicideBoy$,I No Longer Fear The Razor Guarding My Heel (III),2016-12-17,"If You Were To Get What You Deserve, You Would Know What The Bottom Of A Tire Tastes Like",7mCfX230yZnJ0WsyLq5AzU,52,"G59 Records, LLC",0.646,0.788,1,-4.397,1,0.0339,0.00347,0.133,0.275,148.045,157361,4,True,49.0,1.0,1.0,4R1Fu0bbJiGz97xiBsne63,single
18,Swag Toof,IV (Foe) & IV:II (Foe Deux),2015-04-07,G Double O D (feat. $Uicideboy$),04IjhvfeuVVVrTsFkJGl4R,0,Rotten Cake,0.76,0.562,11,-7.712,0,0.101,3.68e-06,0.144,0.16,80.026,354008,4,True,0.0,1.0,2.0,1OgXCjC8vcMOxZxjiPDe5v,album
19,$uicideBoy$,KILL YOURSELF Part XIV: The Vulture Saga,2017-05-25,Venom,4jCeguq9rMTlbMmPHuO7S3,58,"G59 Records, LLC",0.798,0.624,2,-7.668,1,0.293,0,0.166,0.591,147.988,123298,4,True,63.0,1.0,3.0,34PWoTV2fT9xQlpfNihp4K,single
20,$uicideBoy$,KILL YOURSELF Part XII: The Dark Glacier Saga,2017-05-23,Planting The Roots Only To Fall Out The Tree,4XaK6jmDKtsKpH83MDMG6s,69,"G59 Records, LLC",0.798,0.676,8,-3.063,0,0.251,0,0.118,0.706,124.034,117159,4,True,52.0,1.0,3.0,76f9HU4YP42WHFoyo9JWPa,single
