,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Soulja Boy,souljaboytellem.com,2007-01-01,Donk,7n2Dqgp4iXd8Zorfj9XSYo,69,Collipark / Interscope,0.926,0.863,0,-3.391,0,0.269,0,0.0484,0.779,92.522,192907,4,False,53.0,1.0,7.0,5wFQi4xOTXILQSKQr0Ft8s,album
1,Soulja Boy,souljaboytellem.com,2007-01-01,Yahhh!,6wkfxYze6eZb5pNrplBNtk,69,Collipark / Interscope,0.72,0.81,4,-1.748,1,0.225,0,0.234,0.794,154.028,190187,4,False,38.0,1.0,8.0,5wFQi4xOTXILQSKQr0Ft8s,album
2,Young Problemz,Boi [I Got So Many],2009-03-31,Boi!,1RS6Y7BAReV80FVwCabKIK,0,Asylum/Unauthorized Entertainment,0.668,0.664,8,-4.463,1,0.329,0,0.319,0.808,151.909,180907,4,True,0.0,1.0,1.0,4x8214xZ2cqQZVvLDDlk2z,single
3,David Banner,Mississippi-The Album,2003-01-01,Like A Pimp,289MmJCmxYMxC54ZHcd9G0,0,Universal/Island Def Jam,0.846,0.858,7,-5.263,1,0.174,0,0.0772,0.911,144.082,254707,4,True,0.0,1.0,4.0,4okc4TNj7LPu0DuEnUvSKY,album
4,Three 6 Mafia,Choices II: The Soundtrack,2005-04-19,I Sho Will (feat. Lil Flip) - Remix,2jiaQKWtmODxDUirOayagf,31,Hypnotize Minds Productions,0.753,0.802,2,-5.171,1,0.101,0,0.0818,0.586,81.775,284027,4,True,18.0,1.0,17.0,5iSDDrzqdprCrGWwFt9KRb,album
5,Young Buck,Buck The World,2007-01-01,Get Buck,2t9NFNf5VipAMpo7b8SlHA,33,G-Unit Records,0.797,0.667,1,-6.095,0,0.158,0,0.0357,0.621,76.51,254493,4,True,33.0,1.0,5.0,2CLcPbO4oRVBIXWK1Gv1j5,album
6,Lil Wayne,Tha Carter,2004-01-01,The Heat,57bIFs9ipfzIHMZYl24OXD,58,CM/Republic,0.677,0.761,7,-5.483,1,0.417,0,0.114,0.69,169.776,276840,4,True,34.0,1.0,9.0,5POcKy926GgzFHZpGptJac,album
7,Lil Wayne,Tha Carter,2004-01-01,Only Way,4K8TZ1HZ5prykmbQ5mqA3f,58,CM/Republic,0.537,0.691,7,-5.242,1,0.308,0,0.135,0.779,83.389,273187,4,True,33.0,1.0,18.0,5POcKy926GgzFHZpGptJac,album
8,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Boyz N da Hood,0hIVP4psloHJZpT88sSukd,47,Bad Boy Records,0.78,0.683,8,-5.547,1,0.3,0,0.118,0.415,150.065,142040,4,False,38.0,1.0,2.0,56SzsFOWRCqayvViYU63kk,album
9,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Dem Boyz,59xyRqG06dGbTmmJFVFbyQ,47,Bad Boy Records,0.782,0.63,1,-5.683,1,0.162,0,0.151,0.295,78.516,256800,4,True,52.0,1.0,3.0,56SzsFOWRCqayvViYU63kk,album
10,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Felonies,0U6Uim2vNo4WQBscbQ71D6,47,Bad Boy Records,0.857,0.916,4,-4.547,1,0.24,0,0.116,0.615,88.014,349053,4,True,23.0,1.0,4.0,56SzsFOWRCqayvViYU63kk,album
11,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Look,1lsyORrBXvjO64GBI1iTwO,47,Bad Boy Records,0.774,0.712,1,-5.357,1,0.353,0,0.174,0.687,86.522,296813,4,False,20.0,1.0,5.0,56SzsFOWRCqayvViYU63kk,album
12,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Gangstas (feat. Eazy E),0PaK1jn2YrzWJNRucAsEX1,47,Bad Boy Records,0.85,0.753,5,-5.753,0,0.307,0,0.257,0.219,93.021,229627,4,True,26.0,1.0,6.0,56SzsFOWRCqayvViYU63kk,album
13,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Don't Put Your Hands on Me,27OTd2k7fMre2NVobZR2s3,47,Bad Boy Records,0.511,0.713,9,-5.288,1,0.389,0,0.0421,0.336,158.341,273747,4,True,22.0,1.0,7.0,56SzsFOWRCqayvViYU63kk,album
14,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Bit***s & Bizness,5hziaVnXkYTHCBQzzwtiUx,47,Bad Boy Records,0.56,0.762,2,-5.477,1,0.44,0,0.0687,0.56,106.491,258040,5,False,18.0,1.0,8.0,56SzsFOWRCqayvViYU63kk,album
15,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,Trap Nig**z,5HiI6EUQQXVhTrG09gZPpX,47,Bad Boy Records,0.42,0.914,1,-5.885,1,0.466,0,0.335,0.518,75.832,227240,4,False,35.0,1.0,9.0,56SzsFOWRCqayvViYU63kk,album
16,Boyz N Da Hood,Back Up N Da Chevy,2007-08-07,Choppa's (feat. Ice Cube),2EHTUA0DuLTQhMjwxJfZ8u,27,Bad Boy Records,0.462,0.884,11,-4.782,1,0.417,0,0.453,0.56,170.049,237880,4,True,11.0,1.0,6.0,20y8XA5pxnrjCUKpjwlQ8n,album
17,Lil Jon & The East Side Boyz,Put Yo Hood Up,2001-05-22,Bia' Bia',5s992kwS2vr9SgrQsBootT,40,The Orchard,0.676,0.746,1,-6.442,1,0.402,0,0.142,0.705,160.068,301093,4,True,42.0,1.0,4.0,75UZOjWHfAdXYWnYDGm7Wr,album
18,Lil Jon & The East Side Boyz,Put Yo Hood Up,2001-05-22,I Like Dem Girlz,1ZwLImco9n25d8oua1zkV4,40,The Orchard,0.839,0.611,10,-6.983,0,0.0708,0.000381,0.0997,0.728,114.996,267133,4,True,22.0,1.0,16.0,75UZOjWHfAdXYWnYDGm7Wr,album
19,Lil Jon & The East Side Boyz,Put Yo Hood Up,2001-05-22,Put Yo Hood Up,510ns0lDvs7LBIlLXPsJhR,40,The Orchard,0.716,0.903,7,-6.024,1,0.131,1.8e-06,0.39,0.916,150.02,307213,4,True,25.0,1.0,3.0,75UZOjWHfAdXYWnYDGm7Wr,album
20,Lil Jon & The East Side Boyz,Kings Of Crunk,2002-10-29,Knockin Heads Off,4X13MIZR2P4mon0udxgKhW,65,The Orchard,0.717,0.784,3,-3.189,0,0.179,0,0.271,0.425,76.001,317107,4,True,40.0,1.0,3.0,4htcOW08TqINNLbcSf9esI,album
21,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,Get Crunk,39jxVaEhI8R7csdu7GAjmL,61,The Orchard,0.524,0.974,1,-3.807,1,0.553,0,0.619,0.603,78.131,257853,4,True,39.0,1.0,2.0,0hk2hXNB5d65F400dhcdcV,album
22,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,What U Gon' Do,1bTphHXspys3RvvRxfzzIc,61,The Orchard,0.838,0.724,1,-6.9,0,0.242,1.02e-06,0.162,0.537,150.192,320187,4,True,54.0,1.0,3.0,0hk2hXNB5d65F400dhcdcV,album
23,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,Real N***A Roll Call,3HnhrVBybVBzp9yEQcAzfC,61,The Orchard,0.769,0.818,4,-4.724,0,0.266,0,0.845,0.786,84.028,308853,4,True,49.0,1.0,4.0,0hk2hXNB5d65F400dhcdcV,album
24,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,Da Blow,3eW3brBXFNI992RsCy3cRo,61,The Orchard,0.85,0.876,10,-4.583,0,0.167,7.79e-05,0.124,0.626,138.493,359640,4,True,43.0,1.0,6.0,0hk2hXNB5d65F400dhcdcV,album
25,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,E40 Choppin,1opCPqNpNS8SonPLrWIbBy,61,The Orchard,0.741,0.461,2,-14.654,1,0.947,0,0.674,0.919,129.352,41507,5,True,22.0,1.0,8.0,0hk2hXNB5d65F400dhcdcV,album
26,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,Grand Finale,5LBoiIPvgirvBi37QFSNem,61,The Orchard,0.565,0.757,1,-6.012,1,0.536,0,0.676,0.538,104.298,408200,5,True,34.0,1.0,19.0,0hk2hXNB5d65F400dhcdcV,album
27,Big Boi,Big Boi Presents... Got Purp? Vol. 2,2005-01-01,Kryptonite,4i2HYTGM7yHty0qVhD3lqD,46,Virgin Records,0.863,0.916,2,-4.523,1,0.137,7.09e-06,0.566,0.964,145.182,272587,4,True,52.0,1.0,4.0,4MPlsVxzNfag41woKvMm9m,album
28,OutKast,Stankonia,2000-10-31,B.O.B. - Bombs Over Baghdad,3WibbMr6canxRJXhNtAvLU,76,Arista/LaFace Records,0.746,0.978,9,-5.324,1,0.0978,4.11e-05,0.026,0.653,153.809,304227,4,True,64.0,1.0,11.0,2tm3Ht61kqqRZtIYsBjxEj,album
29,OutKast,Stankonia,2000-10-31,"Gangsta Sh*t (feat. Slimm Calhoun, C-Bone & T-Mo)",2fk55YQGYhilLmXFaKWESM,76,Arista/LaFace Records,0.873,0.798,11,-6.976,0,0.0503,0,0.0812,0.333,123.72,281267,4,True,40.0,1.0,20.0,2tm3Ht61kqqRZtIYsBjxEj,album
30,OutKast,ATLiens,1996-08-27,ATLiens,2vfvGlqCB7oertO5VLE0sz,65,Arista/LaFace Records,0.918,0.734,11,-2.832,0,0.269,8.01e-06,0.191,0.608,97.044,230693,4,True,66.0,1.0,3.0,1IaBCF26OjgYwUCEPaIyC0,album
31,OutKast,ATLiens,1996-08-27,Wheelz of Steel,5qKqRkWnRTXNVWbEOOmGxk,65,Arista/LaFace Records,0.886,0.642,11,-7.263,0,0.263,0.000545,0.113,0.489,111.649,243267,4,True,51.0,1.0,4.0,1IaBCF26OjgYwUCEPaIyC0,album
32,OutKast,ATLiens,1996-08-27,Jazzy Belle,6w4MlvpuxtbjGdL9YeTx89,65,Arista/LaFace Records,0.878,0.65,11,-8.08,0,0.252,0,0.0408,0.101,92.03,251667,4,True,58.0,1.0,5.0,1IaBCF26OjgYwUCEPaIyC0,album
33,OutKast,Aquemini,1998-09-29,Rosa Parks,0shK5iZQppbHPQYiy60xs9,66,Arista/LaFace Records,0.792,0.701,6,-7.198,0,0.283,0,0.761,0.251,103.89,324373,4,True,65.0,1.0,3.0,5ceB3rxgXqIRpsOvVzTG28,album
34,OutKast,Aquemini,1998-09-29,Skew It on the Bar-B (feat. Raekwon),6EQ4orawx8eo0aXH0pOKLE,66,Arista/LaFace Records,0.931,0.815,2,-4.801,1,0.295,4.31e-06,0.0584,0.528,107.647,195107,4,True,50.0,1.0,4.0,5ceB3rxgXqIRpsOvVzTG28,album
35,OutKast,Aquemini,1998-09-29,Synthesizer (feat. George Clinton),3sQDstyMhCcDJ3mY6onZez,66,Arista/LaFace Records,0.629,0.66,0,-6.645,0,0.376,0,0.491,0.469,189.649,311653,4,True,45.0,1.0,6.0,5ceB3rxgXqIRpsOvVzTG28,album
36,OutKast,Aquemini,1998-09-29,Da Art of Storytellin' (Pt. 1),1KQymTxNJfWk6vCD5ywKW2,66,Arista/LaFace Records,0.749,0.856,2,-5.833,1,0.235,0,0.745,0.402,103.773,222653,4,True,55.0,1.0,9.0,5ceB3rxgXqIRpsOvVzTG28,album
37,OutKast,Aquemini,1998-09-29,SpottieOttieDopaliscious,4GdB5M7GbwLZLouktYocFC,66,Arista/LaFace Records,0.828,0.656,1,-6.571,1,0.222,0.0024,0.144,0.709,124.751,426853,4,True,62.0,1.0,12.0,5ceB3rxgXqIRpsOvVzTG28,album
38,OutKast,Speakerboxxx/The Love Below,2003,Church,31tw8G1CMOf4XNAWiwj41u,76,Arista,0.837,0.831,1,-3.36,0,0.0746,2.6e-06,0.103,0.83,109.992,207267,4,False,37.0,1.0,9.0,1UsmQ3bpJTyK6ygoOOjG1r,album
39,Big Boi,Vicious Lies and Dangerous Rumors (Deluxe),2012-01-01,In The A,1k6zWOqWZQibu6Oxi8UEFf,41,Def Jam Recordings,0.648,0.733,1,-5.634,1,0.303,0,0.715,0.6,139.947,319613,4,True,30.0,1.0,5.0,03L5vIoDkCn0STNBAwTDEF,album
40,Big Boi,Sir Lucious Left Foot...The Son Of Chico Dusty,2010-01-01,Shutterbugg,6llAqB4o2GS2Sx0rKvDIK0,47,Def Jam Special Markets Premium,0.611,0.902,2,-5.213,1,0.353,0,0.125,0.519,98.252,215240,4,True,51.0,1.0,5.0,0GZMsKdDsbNhxvM1VaxB0U,album
41,Snoop Dogg,Snoop Dogg Presents: My #1 Priority,2010-01-01,How Ya Do Dat,5xt3S8HgTJwOf2PUF89aOE,21,Priority Records,0.836,0.425,1,-8.927,1,0.356,0,0.152,0.185,89.964,268293,4,True,16.0,1.0,4.0,1LybIpXAcGc39uDu26jaPq,album
42,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),2010-09-06,No Hands (feat. Roscoe Dash & Wale),6GgPsuz0HEO0nrO2T0QhDv,52,Asylum/Warner Records,0.76,0.595,1,-6.366,1,0.0391,0,0.241,0.361,131.497,263773,4,True,59.0,1.0,1.0,1Fh339u2pcihPVn4nw7I6J,single
43,Clipse,Til The Casket Drops,2009-12-08,Door Man,6EMuv1LrVLvdvw2ySo4vyE,43,Columbia,0.664,0.751,1,-4.074,1,0.105,0,0.0909,0.66,160.05,308227,4,True,22.0,1.0,7.0,3fFlGU0k3z7wle0gp4wNrU,album
44,Trick Daddy,Back by Thug Demand,2006-12-18,Bet That (feat. Chamillionaire and GoldRush),4Dfw0oi6NCxgb5NRM4KdPj,46,Atlantic/Slip N' Slide,0.836,0.722,1,-5.566,0,0.219,0,0.197,0.754,92.017,232213,4,True,43.0,1.0,5.0,5f9VbdZXw9dJYVaLCHu00m,album
45,Various Artists,The Longest Yard,2005-01-01,Let Em Fight,4fj6L74pNVpCNDYbpubyeJ,37,Motown,0.552,0.827,9,-6.019,1,0.428,0,0.337,0.771,111.399,215560,5,True,19.0,1.0,4.0,3UlT0C04NstpYyVAFqkukW,compilation
46,8Ball & MJG,Living Legends,2005-10-04,You Don't Want Drama,48F4fY1pKOTWN1H8q99dJE,47,Bad Boy Records,0.777,0.871,7,-5.588,1,0.236,0,0.366,0.624,140.098,273973,4,True,49.0,1.0,2.0,3CErIwttlfxoNd2cQhmBwW,album
47,Jadakiss,Kiss Tha Game Goodbye,2001-01-01,What You Ride For?,3A1VwQtGsLOwxFpp723pVO,51,Ruff Ryders RECORDS,0.773,0.862,10,-5.444,0,0.157,3.42e-06,0.153,0.451,159.739,270133,4,True,22.0,1.0,17.0,0w0pkKJYucpsDacKMKZ3SR,album
48,8Ball & MJG,Living Legends,2005-10-04,Forever,0jNzCrRm43esPwJ5eA1bSM,47,Bad Boy Records,0.716,0.577,6,-6.835,1,0.437,0,0.314,0.572,148.023,300067,4,True,44.0,1.0,12.0,3CErIwttlfxoNd2cQhmBwW,album
49,Yung Wun,The Dirtiest Thirstiest,2004-04-10,Yung Wun Anthem,3S78eQqtcfZZhjk7RK5MgD,37,J Records,0.584,0.829,1,-3.837,0,0.512,0,0.702,0.757,108.538,275587,5,True,15.0,1.0,4.0,6NbQKikGsAkLKGVP3oXTrT,album
50,Ruff Ryders,Ryde Or Die Vol. II,2000-01-01,Stomp,5GvEF3aqo2dNFN7rIPxmkG,44,Ruff Ryders Records,0.757,0.736,6,-7.114,1,0.301,0,0.793,0.799,152.919,253040,4,True,19.0,1.0,14.0,2scXN7xd7V21T5XRdwxRnv,album
51,Big K.R.I.T.,Country Sh*t (Remix),2011-01-01,Country Sh*t (Remix),36N2bDLedBsK9VylCszIwH,49,Cinematic Group / IDJ,0.732,0.572,0,-6.157,1,0.0386,0,0.378,0.239,128.05,242467,4,True,56.0,1.0,1.0,5ISEGqUm3wUvk00f1MLo4N,single
52,Berner,The White Album,2011-04-19,Yoko,2mK8FaJ24HSxlNsMP0PE9j,36,SMC Recordings Inc,0.736,0.731,1,-4.38,1,0.038,0,0.111,0.254,151.028,218973,4,True,29.0,1.0,8.0,36eSp8J64R3XCT5bgUS4Tc,album
53,Big K.R.I.T.,Money On The Floor,2011-01-01,Money On The Floor,4DzDVlmdh3bJHJXM2xI3i1,0,Def Jam Records,0.796,0.848,9,-4.136,1,0.278,0,0.091,0.41,139.993,247973,4,True,0.0,1.0,1.0,16WJwxGsLg2m4ZDTcXK8YB,single
54,Shawty Lo,They Know [Dey Know],2007-12-04,They Know (Dey Know),6TQANhh0iV17xMeExcH6qj,46,Asylum,0.428,0.714,8,-5.574,1,0.399,0,0.766,0.678,110.017,198093,3,True,53.0,1.0,1.0,59ufCjp6Z4A84OcOvA4VTt,single
55,Shawty Lo,Units In The City,2008-02-26,Foolish,2nCZpDBapqGNUujYZuSKsb,0,Asylum/D4L Records,0.68,0.931,0,-4.219,1,0.134,0,0.335,0.714,147.997,233667,4,True,0.0,1.0,4.0,0OnLsbjCB2PzOWWrjwYuA7,album
56,Shawty Lo,Units In The City,2008-02-26,"Dunn, Dunn",0N36P6STU8JjldP0btByqw,0,Asylum/D4L Records,0.574,0.777,1,-6.478,1,0.0502,0,0.146,0.499,149.947,197387,4,True,0.0,1.0,3.0,0OnLsbjCB2PzOWWrjwYuA7,album
57,Chamillionaire,Controversy Sells,2005,Still (N Luv Wit My Money),2YND8t4dQXqtJDA7JsCbTM,36,Paid In Full,0.914,0.451,11,-4.241,1,0.519,0,0.0895,0.349,128.003,405653,4,True,24.0,1.0,3.0,1gJdbzEE5ozFsdOyFR0vx1,album
58,Chamillionaire,The Sound of Revenge,2005-01-01,In The Trunk,41rPctNLnHkCyfNDRBSBUG,65,Universal/Chamillitary,0.77,0.902,2,-4.519,1,0.319,5.8e-06,0.178,0.798,170.103,278093,4,True,30.0,1.0,2.0,31dzB4ULKZfOH71tuaBiR8,album
59,Chamillionaire,The Sound of Revenge,2005-01-01,Turn It Up,3KcsyKN0GyGQYGZJJhIx3L,65,Universal/Chamillitary,0.859,0.773,7,-4.549,1,0.266,0,0.129,0.691,166.824,274227,4,True,50.0,1.0,3.0,31dzB4ULKZfOH71tuaBiR8,album
60,Chamillionaire,The Sound of Revenge,2005-01-01,Ridin',3kZoay4ANo86ehb6s4RwS9,65,Universal/Chamillitary,0.787,0.799,8,-4.68,0,0.0993,0,0.3,0.835,143.052,303053,4,True,71.0,1.0,4.0,31dzB4ULKZfOH71tuaBiR8,album
61,Chamillionaire,The Sound of Revenge,2005-01-01,No Snitchin',2RLdxUEXJXsgwIqSsQ0Vun,65,Universal/Chamillitary,0.796,0.879,0,-5.379,1,0.273,1.38e-06,0.457,0.558,95.99,272587,4,True,27.0,1.0,5.0,31dzB4ULKZfOH71tuaBiR8,album
62,Chamillionaire,The Sound of Revenge,2005-01-01,Frontin',26O5PaeYXj8RmiUcxQro1Y,65,Universal/Chamillitary,0.844,0.781,10,-5.791,0,0.211,0.0301,0.154,0.296,170.006,250680,4,True,28.0,1.0,8.0,31dzB4ULKZfOH71tuaBiR8,album
63,Chamillionaire,The Sound of Revenge,2005-01-01,Grown And Sexy,7byNthDvnrJovLZ1hX1SY8,65,Universal/Chamillitary,0.682,0.805,2,-6.36,1,0.159,0.00569,0.221,0.373,172.055,243013,4,True,34.0,1.0,9.0,31dzB4ULKZfOH71tuaBiR8,album
64,Chamillionaire,The Sound of Revenge,2005-01-01,Think I'm Crazy,6dTzXnoN3veeZrlBlDgbFo,65,Universal/Chamillitary,0.718,0.785,11,-6.129,0,0.34,2.25e-05,0.0999,0.403,180.154,303907,4,True,26.0,1.0,10.0,31dzB4ULKZfOH71tuaBiR8,album
65,Chamillionaire,The Sound of Revenge,2005-01-01,Rain,6dKVQHrZwHO4RkYZGkWg0S,65,Universal/Chamillitary,0.723,0.597,7,-8.005,1,0.237,0,0.227,0.594,92.81,311173,4,True,30.0,1.0,11.0,31dzB4ULKZfOH71tuaBiR8,album
66,Chamillionaire,The Sound of Revenge,2005-01-01,Picture Perfect,2OgZcd8qj1k2kFyrG5qcNN,65,Universal/Chamillitary,0.723,0.557,1,-7.17,1,0.283,0,0.348,0.48,160.037,288507,4,True,28.0,1.0,12.0,31dzB4ULKZfOH71tuaBiR8,album
67,Chamillionaire,The Sound of Revenge,2005-01-01,Fly As The Sky,05JNG1bQpkLsuva1gJjhY6,65,Universal/Chamillitary,0.667,0.743,8,-4.782,1,0.22,0,0.0929,0.502,167.982,298560,4,True,27.0,1.0,13.0,31dzB4ULKZfOH71tuaBiR8,album
68,Chamillionaire,The Sound of Revenge,2005-01-01,Peepin' Me,5pFYfoMtwkKkX9yPjMFJnq,65,Universal/Chamillitary,0.827,0.739,6,-7.433,1,0.26,0.000513,0.189,0.574,81.605,261427,4,True,22.0,1.0,14.0,31dzB4ULKZfOH71tuaBiR8,album
69,Chamillionaire,Ultimate Victory,2007-01-01,Hip Hop Police - Main,6GWqwdGYwEfwv0caDQj082,41,Universal/Chamillitary,0.816,0.906,7,-5.052,1,0.209,0,0.39,0.704,98.009,251320,4,False,38.0,1.0,2.0,5WHXx8VC5fJVwteDaGeN3L,album
70,Chamillionaire,Ultimate Victory,2007-01-01,The Bill Collecta,0J0V9kTf8dd58vn1lyqxjK,41,Universal/Chamillitary,0.714,0.676,7,-6.545,1,0.108,0,0.846,0.396,145.1,225480,4,False,19.0,1.0,9.0,5WHXx8VC5fJVwteDaGeN3L,album
71,Chamillionaire,Ultimate Victory,2007-01-01,The Morning News,3ExuyxdRnetXUexrqSIYU8,41,Universal/Chamillitary,0.693,0.883,5,-4.501,0,0.251,6.83e-06,0.329,0.678,149.975,238293,4,False,20.0,1.0,1.0,5WHXx8VC5fJVwteDaGeN3L,album
72,Chamillionaire,Ultimate Victory,2007-01-01,Pimp Mode,3s0JK9cW4yJySY7E6vXQk9,41,Universal/Chamillitary,0.807,0.734,2,-6.488,1,0.0563,1.64e-06,0.037,0.825,136.024,270880,4,False,28.0,1.0,6.0,5WHXx8VC5fJVwteDaGeN3L,album
73,Chamillionaire,Ultimate Victory,2007-01-01,The Evening News,3c5lKJaDvFUq1yChEfn0F9,41,Universal/Chamillitary,0.743,0.724,2,-6.144,1,0.287,0,0.456,0.582,141.605,248173,4,False,26.0,1.0,13.0,5WHXx8VC5fJVwteDaGeN3L,album
74,Chamillionaire,Ultimate Victory,2007-01-01,We Breakin Up,0tolVFJ8U5EV1zsYwQdqA9,41,Universal/Chamillitary,0.779,0.899,5,-5.908,0,0.284,1.33e-05,0.234,0.872,143.33,280480,4,False,14.0,1.0,16.0,5WHXx8VC5fJVwteDaGeN3L,album
75,Chamillionaire,Good Morning,2009-01-01,Good Morning,2VkD1v3tYy51yHdalZzEgJ,42,Universal/Chamillitary,0.701,0.822,5,-4.181,1,0.0738,0,0.157,0.392,88.025,212520,4,False,49.0,1.0,1.0,3H6vplgx5uGnFxXtGTXAYm,single
76,Swishahouse / Mike Jones and Magno,1st Round Draft Picks,2008-03-25,Day 2 Day Grinding,1q4WWpddX2OpeQhKSdiCfR,0,Swishahouse,0.83,0.772,1,-6.412,1,0.337,3.55e-06,0.272,0.793,156.043,265160,4,True,0.0,1.0,2.0,6oR26EqRK4onO68a3cZ4Cr,album
77,Paul Wall & Chamillionaire,Get Ya Mind Correct - Mobile,2002,Game Over,63Wt6FtTemAcS9pT9wKeHy,0,Paid In Full,0.758,0.571,11,-6.201,0,0.275,5.56e-06,0.0827,0.644,85.096,250600,4,True,0.0,1.0,9.0,1dOSACVfcr91znIu08df1j,album
78,Paul Wall & Chamillionaire,Get Ya Mind Correct - Mobile,2002,Balla Talk II,7ycK18gP6QQ96SVp0qU1Aj,0,Paid In Full,0.835,0.577,6,-5.532,0,0.33,0,0.116,0.658,86.895,260627,4,True,0.0,1.0,11.0,1dOSACVfcr91znIu08df1j,album
79,Paul Wall & Chamillionaire,Get Ya Mind Correct - Mobile,2002,Play Dirty,7yLBPsyNkSc1wWgBJJ2xcv,0,Paid In Full,0.792,0.812,7,-4.656,1,0.235,0,0.185,0.672,89.993,244867,4,True,0.0,1.0,16.0,1dOSACVfcr91znIu08df1j,album
