,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Jay Portal,Bad Guy,2020-09-04,Bad Guy,0m3ufDNuEvvzw2JY9LCraC,34,RINST,0.72,0.608,7,-9.329,1,0.143,0,0.123,0.138,81.007,166674,4,True,40.0,1.0,1.0,7lLHczFNsyYcf3FAdATjE5,single
1,iann dior,I'm Gone,2020-06-12,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),0DILU9jjSTnCv1dcbUH3ib,78,"TenThousand Projects, LLC",0.748,0.492,11,-8.584,1,0.0498,0,0.146,0.483,145.097,144000,4,False,76.0,1.0,6.0,4Wb5bU9FkmZ84WkkL37rKA,album
2,Elko,I'm falling apart fast feels like I'm flying,2020-06-12,I'm falling apart fast feels like I'm flying,16ZHjPPoTEJ5TXPydW3zLR,23,elkoisreal,0.638,0.602,8,-4.607,1,0.0254,0,0.217,0.376,109.967,168507,4,False,29.0,1.0,1.0,5JNoIeBuh2Ikeoj7z5Cx9h,single
3,Dutch Revz,Hate My Life,2020-02-19,Hate My Life,08qoOpiAcRX5GsdnsrjUUQ,37,Elite Choice/CDM Music Group,0.644,0.621,1,-7.771,1,0.037,1.26e-06,0.102,0.269,119.997,175987,4,True,44.0,1.0,1.0,41m26UzWKcPTGJqi4rLf6b,single
4,Brevin Kim,i need water / he doesn't love her,2020-06-24,he doesn't love her,4RB4p9IJ4cktm4p8c7hVlx,38,No Matter,0.398,0.55,9,-4.909,0,0.0375,0,0.119,0.119,99.663,201601,4,False,44.0,1.0,2.0,6hBICUK9gDsr1ILYBSg9b7,single
5,Yung Pinch,OTHERSIDE,2020-11-20,OTHERSIDE,7HYSJ78HVvbBsdZO8QLpey,51,TWNSHP,0.831,0.401,7,-10.477,1,0.214,0,0.437,0.385,100.003,187200,4,True,58.0,1.0,1.0,40zUph0lNM31d6fvPtOpNg,single
6,Colby Lafayette,SO BAD SO WHAT,2020-10-27,SO BAD SO WHAT,1AKk2TFBIVfjHQBIm60Z3F,39,Dreams Never Die,0.714,0.445,6,-7.417,1,0.0596,0.000399,0.112,0.307,159.984,156000,4,True,46.0,1.0,1.0,21VTVBAaGLYuLd5RBOklHo,single
7,Jez Dior,Smile (feat. Jutes),2020-08-21,Smile (feat. Jutes),24rMRFBEmKMeAuvR1Pgctq,38,Funeral Crew / Steel Wool,0.601,0.646,6,-4.588,1,0.0392,0,0.0642,0.376,156.922,149809,4,False,45.0,1.0,1.0,3Vmw7FtmzR2SBjHSHOjwPz,single
8,ION LIL GUT,Up Nexxx Vol. 1,2018-12-19,HighSchool,5A5I22otsloR7rmsiIq0R8,57,Illasound Productions,0.712,0.668,4,-8.526,0,0.0386,0,0.253,0.217,86.018,123587,4,True,63.0,1.0,5.0,5e2xxywiMT8nDFiwRCUjuZ,album
9,ilyTOMMY,Forever,2019-03-08,Forever,7uHRKSQ9WIlBBuBY7BHcbq,71,haroinfather,0.613,0.339,5,-14.908,0,0.135,0,0.166,0.292,106.582,108696,5,False,78.0,1.0,1.0,6eCvWduBT4UJSYpseMSnXO,single
10,guccihighwaters,candy,2020-02-14,candy,5IrC1UAnYw3SyfV9ER03ON,47,Epitaph,0.644,0.595,6,-5.824,0,0.0371,0,0.125,0.31,82.561,156730,4,True,54.0,1.0,1.0,1pjwcBuODo2cE3KkHGuRRB,single
11,shattered,tell me that you miss me,2018-03-30,tell me that you miss me,1YEwBpbhJ8KCNaQTGAL6mM,39,© 2018 SHATTERED,0.602,0.547,8,-7.294,1,0.0535,1.15e-06,0.109,0.201,99.847,211238,4,True,46.0,1.0,1.0,1WS73WK52OlAUhGlXv6Woy,single
12,Curtis Waters,Pity Party,2020-10-09,Subaru,400OdPGgNEI3MmfV1oUXW3,69,BMG Rights Management (US) LLC,0.673,0.689,5,-5.739,1,0.046,0,0.163,0.592,134.972,223076,4,True,52.0,1.0,10.0,6f5E0fgEQox4MmTJqxOnrD,album
