,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,T-Pain,Rappa Ternt Sanga,2005,I'm N Luv (Wit a Stripper) (feat. Mike Jones),1lih9AUGlOI2qbAkptdBsr,65,Jive,0.731,0.368,8,-10.38,1,0.0688,0,0.193,0.512,145.171,265333,4,True,68.0,1.0,3.0,67kj88d9xbscqqG8EdMpIu,album
1,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,Lovers And Friends,41PWz0hAiU9FqsmjR9Wh62,61,The Orchard,0.675,0.501,10,-6.183,1,0.22,0,0.429,0.532,139.861,260600,4,True,65.0,1.0,12.0,0hk2hXNB5d65F400dhcdcV,album
2,T-Pain,T-Pain Presents Happy Hour: The Greatest Hits,2014,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),1Q1jlFs004vwB0DOznii3K,57,Nappy Boy/Konvict Muzik/RCA Records,0.691,0.542,1,-8.161,1,0.145,0,0.098,0.587,80.052,230853,4,False,50.0,1.0,5.0,184XWylq7ZF0Hn7da4Tr6W,compilation
3,Lil Jon,Snap Yo Fingers - Single,2006-05-02,Snap Yo Fingers,6o3s08kk2fQI37vxGZDrJ1,61,The Orchard,0.835,0.757,8,-5.029,0,0.23,0,0.29,0.626,82.038,274387,4,False,68.0,1.0,1.0,5ot3hAGLgvrmfZ3ddosFZf,single
4,DJ Khaled,Victory,2010-03-02,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",6u5M4jPpYkoRV4vVHDQvkd,2,eOne Music,0.549,0.791,10,-3.535,1,0.133,0,0.444,0.292,150.093,227293,4,True,5.0,1.0,2.0,5NGFuUQ1SYIUTy10IhA0Ny,album
5,DJ Snake,Turn Down for What,2013-12-18,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,66,Columbia,0.818,0.799,1,-4.1,0,0.156,0.128,0.057,0.0815,100.014,213733,4,False,73.0,1.0,1.0,3zo0Hxh9rjJsdw2JAKReE3,single
6,The LOX,We Are The Streets,2000-01-01,Blood Pressure,5ycBaLed1LSlpHzfnrHhsh,49,Ruff Ryders Records,0.768,0.88,4,-4.602,1,0.304,0,0.0548,0.643,91.006,226560,4,True,36.0,1.0,8.0,6nHyCP4Vr02kFvuwmxhBHC,album
7,Fabolous,From Nothin' To Somethin' (Bonus Track Version),2007-01-01,Make Me Better,0YkJU6TjjwzsVXUPRIO0DB,56,Fabolous / Desert Storm,0.607,0.599,11,-6.886,1,0.0995,0,0.199,0.562,86.491,253573,4,True,62.0,1.0,4.0,6t5g3iBwXlDWXhSZbDonrJ,album
8,The LOX,We Are The Streets,2000-01-01,F*** You,5ohbRQ21LhDRHalhZFr3SS,49,Ruff Ryders Records,0.469,0.913,11,-2.611,0,0.373,0,0.45,0.733,167.96,247773,4,True,42.0,1.0,2.0,6nHyCP4Vr02kFvuwmxhBHC,album
9,JAY-Z,Volume. 3... Life and Times of S. Carter,1999-12-28,Snoopy Track,1dbeJjvOsZEnskAH5uDOZd,61,Roc-A-Fella,0.724,0.852,2,-6.568,1,0.391,0,0.191,0.708,171.191,241360,4,True,36.0,1.0,7.0,3rWJsuu7ukoZZhp7YYkjNZ,album
10,The LOX,"Money, Power & Respect",1998-01-13,All for the Love,72sEC2u151SyHeAzmZjyBd,51,Bad Boy Records,0.647,0.729,4,-6.991,0,0.318,0,0.0997,0.533,174.054,213827,4,True,45.0,1.0,16.0,1fkGVz3LWxjax7F0Mrj3f5,album
11,DMX,"Flesh Of My Flesh, Blood Of My Blood",1998,Blackout,5MfOhYcRuklBmaJRx4DkeD,56,RAL (Rush Associated Label),0.7,0.723,11,-8.797,0,0.366,0,0.254,0.657,85.68,300160,4,True,43.0,1.0,13.0,3dNsHWAS8t7AiAqj9ofG5T,album
12,JAY-Z,Volume. 3... Life and Times of S. Carter,1999-12-28,Come And Get Me,1rkUnbH3Wqumnu41h75gPS,61,Roc-A-Fella,0.765,0.739,8,-7.838,0,0.413,2.01e-05,0.293,0.524,82.998,402867,4,True,35.0,1.0,13.0,3rWJsuu7ukoZZhp7YYkjNZ,album
13,JAY-Z,Volume. 3... Life and Times of S. Carter,1999-12-28,It's Hot (Some Like It Hot),03QlwMUdrHSxj5P5vZ0A4T,61,Roc-A-Fella,0.765,0.864,11,-5.593,0,0.505,0,0.239,0.677,81.68,255467,4,True,36.0,1.0,6.0,3rWJsuu7ukoZZhp7YYkjNZ,album
14,JAY-Z,Watch The Throne (Deluxe),2011-08-08,Who Gon Stop Me,3R1k8P1MrDdLSRhlTaaWAS,77,Roc Nation/RocAFella/IDJ,0.593,0.73,0,-4.638,0,0.159,0.000156,0.715,0.377,133.879,256707,4,True,58.0,1.0,9.0,2P2Xwvh2xWXIZ1OWY9S9o5,album
15,JAY-Z,Vol.2 ... Hard Knock Life,1998-11-29,"Nigga What, Nigga Who (Originator 99)",5MnXRG5LzgSzdpIkg5nagT,64,Roc Nation / Jay-Z,0.879,0.626,9,-8.788,1,0.323,0,0.058,0.75,132.784,233173,4,True,52.0,1.0,5.0,3j1xCJdBMCl6wYQXurz2tb,album
16,Ruff Ryders,"Ryde Or Die, Vol.1",1999-01-01,Jigga My Nigga,0Db1a7sL9MOjXgO5Z7zRM4,49,Ruff Ryders Records,0.76,0.775,1,-4.194,1,0.42,0,0.245,0.836,86.773,279960,4,True,47.0,1.0,4.0,1mQkCjNNs32GHM7nlEpA2N,album
