,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
10,DreamDoll,Ah Ah Ah,2020-07-10,Ah Ah Ah,5P7TytllTzHPk5taf6Hcw5,43,Not specified,0.832,0.777,11,-4.929,1,0.386,7.16e-06,0.0799,0.819,142.969,193845,4,True,50.0,1.0,1.0,7I7uecPMxDLII9zWQikDt6,single
11,Tierra Whack,CLONES,2019-02-26,CLONES,6zlBoRMKQv2UyrafMVoQlq,49,Tierra Whack,0.791,0.494,9,-8.705,1,0.347,0.0182,0.482,0.6,146.003,171392,4,True,56.0,1.0,1.0,2WdbAWRuaVLIT1BvcVP0sR,single
12,CHIKA,INDUSTRY GAMES,2020-03-13,DESIGNER,1QIEXv2ZWIiuZObNJWzoJz,58,Warner Records,0.712,0.61,8,-6.441,0,0.244,0,0.803,0.593,77.998,263554,4,True,43.0,1.0,5.0,0tTGA5SQN17ewHMpisb0n0,album
13,CHIKA,INDUSTRY GAMES,2020-03-13,BALENCIES,4faQeZKwEU7HWo5VO8GD65,58,Warner Records,0.746,0.415,8,-8.565,0,0.172,0,0.323,0.695,95.022,144530,4,True,48.0,1.0,4.0,0tTGA5SQN17ewHMpisb0n0,album
14,Rico Nasty,Nightmare Vacation,2020-12-04,Girl Scouts,4TrOi3CGlZttVYfGFEec46,69,Sugar Trap,0.814,0.584,1,-4.887,1,0.287,0,0.141,0.263,141.974,161695,4,True,54.0,1.0,7.0,0jJEiaA2W9eFhTXC1EGMqG,album
15,BbyMutha,BbyShoe,2018-02-22,Black and Mld,0Bl9RuGqpkd4uZbfvKpcNw,32,SmokeOuts Music,0.685,0.59,1,-11.156,1,0.435,0,0.116,0.151,126.492,200882,4,True,24.0,1.0,2.0,6mRJoLxbaQRTSULMr7Mlw8,album
16,Tay Money,Bussin 2.0 (with Saweetie),2020-07-31,Bussin 2.0 (with Saweetie),6xkbKc532RwCOQzcYlu7y4,57,Tay Money,0.859,0.714,5,-4.502,1,0.267,0,0.0826,0.92,73.964,136509,4,True,64.0,1.0,1.0,5IugVRf3MX2fKszvy4Eyt5,single
17,Saweetie,ICY,2019-03-29,Tip Toes (feat. Quavo),6001xXfECxjyKrrbbRF0Vl,71,ICY/Artistry Records/Warner Records,0.911,0.636,1,-6.202,1,0.198,0,0.0959,0.431,88.956,171236,4,True,59.0,1.0,2.0,7mdpibDh6Sec6o6zItcSEH,album
18,LightSkinKeisha,Clones,2020-09-02,B.R.A.T. (feat. Blac Youngsta),2NPLua7PXNHyMY51HBMrTe,53,LightSkinKeisha,0.861,0.835,8,-8.894,1,0.32,0,0.344,0.624,159.885,206976,4,True,55.0,1.0,3.0,3V9ndv8QPZIByP6ch3VTDi,album
19,Eve,Eve-Olution,2002-01-01,Gangsta Lovin',0WgLpgUdThEpA5L5K0SKq7,53,Ruff Ryders RECORDS,0.723,0.84,1,-3.523,0,0.0608,0,0.0945,0.827,94.332,239267,4,True,59.0,1.0,3.0,4hnjhj3GcyzUDatpKFHQVR,album
20,Lil' Kim,The Jump Off (feat. Mr. Cheeks) [Remixes],2003,The Jump Off (feat. Mr. Cheeks) - Remix,3CZlTOyNnKVMb021IYEY6r,41,Rhino Atlantic,0.853,0.752,1,-8.831,1,0.339,4.65e-06,0.0553,0.935,104.946,234800,4,True,48.0,1.0,1.0,4ODmc5z57TpFAVTSe6PVSE,single
21,Salt-N-Pepa,Very Necessary,1993-10-12,Shoop,0Pu71wxadDlB8fJXfjIjeJ,64,Mercury Records,0.939,0.675,0,-7.232,1,0.211,0,0.0565,0.795,96.918,248573,4,False,68.0,1.0,7.0,2W2EmEpud13QHlhCFS9P8g,album
22,Eve,Scorpion,2001-01-01,Who's That Girl?,3uVE5vLKkigiWBOQEgmdDk,68,Ruff Ryders RECORDS,0.77,0.86,6,-3.702,1,0.19,0.000713,0.0682,0.547,96.428,281907,4,True,63.0,1.0,3.0,6ZWL1xSTEvqs5A6dBh8vZw,album
23,Various Artists,100 Greatest Hip-Hop,2019-04-05,Magic Stick,72LDmbkNgeHcsaBhjSaFPA,42,Rhino,0.849,0.499,2,-7.872,1,0.271,4.97e-05,0.268,0.504,92.982,359973,4,True,47.0,1.0,52.0,7gODFQhnrWl0teeQ7SoLzT,compilation
24,Saweetie,My Type (feat. City Girls & Jhené Aiko) [Remix],2019-08-23,My Type,5dp0AAwl2O3PJAJEBvxlIm,59,ICY/Artistry Records/Warner Records,0.899,0.811,2,-6.294,1,0.258,0,0.0672,0.587,105.038,126446,4,True,30.0,1.0,2.0,3zA4avOuepGbVtebFZzAz5,single
25,M.I.A.,Matangi,2013-01-01,Bad Girls,6nzXkCBOhb2mxctNihOqbb,63,Interscope,0.639,0.912,1,-2.621,1,0.0615,0,0.097,0.343,143.448,227520,4,False,68.0,1.0,8.0,3dAxXNscIj0p53lBMEziYR,album
26,Doja Cat,Rules,2019-10-24,Rules,0S56ARhyAIZ5OzFX54H2pH,50,Kemosabe Records/RCA Records,0.604,0.712,7,-5.53,1,0.198,0,0.141,0.685,71.976,188173,4,True,57.0,1.0,1.0,10DxF4SANihXldT7kGlmGQ,single
27,Beanz,This Side,2020-04-23,This Side,1V0aJ1KzEgeLdjvxZKfLYH,10,Artisan,0.605,0.698,7,-5.63,0,0.0494,0,0.143,0.0971,89.832,184842,4,True,16.0,1.0,1.0,0YRx0wCh1KF5tTDSbiBtuP,single
28,Lady Leshurr,Queen's Speech 4,2015-07-31,Queen's Speech 4,2l4UVfs8CyBJWLqUmjekDw,41,Independent,0.661,0.531,7,-10.113,0,0.548,0,0.136,0.672,93.287,196615,5,False,48.0,1.0,1.0,6p1yAti1CrKEMHD4wzgzXI,single
29,Lady Leshurr,Queen's Speech 5,2016-01-01,Queen's Speech 5,6lmtMjxyKYGIej1e3kg198,30,Independent,0.911,0.431,2,-13.111,1,0.589,0,0.132,0.381,129.071,182674,4,False,37.0,1.0,1.0,6Mqx9iYabWteSqQlmkoZhV,single
30,Qveen Herby,EP 1,2017-06-02,BUSTA RHYMES,0ItoMRUIZjZLkbkaemk46l,43,Checkbook Records,0.745,0.66,2,-5.986,1,0.165,0,0.133,0.357,147.055,187981,4,True,44.0,1.0,2.0,38SLICftfoV0QO6tK4bbbQ,single
31,Saweetie,Pretty Bitch Freestyle,2020-07-02,Pretty Bitch Freestyle,7Hhtz9zeiTz03DSIcXjV4V,54,ICY/Artistry Records/Warner Records,0.717,0.66,6,-5.887,0,0.467,0,0.388,0.596,200.011,129380,4,True,60.0,1.0,1.0,4AFMc41peNA5Pf2JbXEpdK,single
32,Salt-N-Pepa,Very Necessary,1993-10-12,Whatta Man,7sJN693sYKEIEMu7fc5VnJ,64,Mercury Records,0.757,0.544,5,-10.722,1,0.219,6.07e-05,0.226,0.921,173.208,308360,4,False,61.0,1.0,4.0,2W2EmEpud13QHlhCFS9P8g,album
33,Stefflon Don,16 Shots,2017-05-22,16 Shots,2169IKAivSUUFGcedGASXc,64,Polydor Records,0.684,0.79,3,-4.871,0,0.0735,0.000371,0.0854,0.549,95.083,224728,4,True,71.0,1.0,1.0,7fhtLker4wksK42E4hyhxK,single
34,Qveen Herby,EP 6,2019-05-03,Mozart,3sxUm18yPkjuF9xcZuRvbP,54,Checkbook Records,0.814,0.652,8,-7.018,1,0.102,0.00751,0.257,0.493,115.995,192995,4,True,46.0,1.0,3.0,0Yzow7aZwWazhSRZvyzyy4,single
35,Qveen Herby,EP 7,2019-11-05,Cheap Talk,5sHe6fUJFaPgXEKJtEyjvb,53,Checkbook Records,0.878,0.692,1,-6.742,1,0.0559,2.93e-05,0.0748,0.141,141.986,130000,4,True,48.0,1.0,3.0,76Y7NZJC5RZQ5rxGVSMDTI,single
36,Qveen Herby,EP 7,2019-11-05,Vitamins,5ysrRd2EiGlPoEVVHu9nGF,53,Checkbook Records,0.908,0.699,11,-7.08,1,0.17,1.82e-05,0.131,0.655,100.003,140000,4,True,58.0,1.0,1.0,76Y7NZJC5RZQ5rxGVSMDTI,single
37,Sally Sossa,A Letter To The Streets,2020-08-07,A Letter To The Streets,3xl4y9Zh61iLWPNEsCHBVi,27,LISTEN TO THE KIDS,0.67,0.47,2,-9.446,1,0.404,0,0.112,0.074,87.788,152727,4,True,34.0,1.0,1.0,6DCcCqAtncp2dzAiDAJK8j,single
38,Missy Elliott,Miss E... So Addictive,2001-05-14,4 My People (feat. Eve),3GhuNU58hVUuzKY7LHmFRB,64,Atlantic Records/ATG,0.969,0.701,1,-7.503,1,0.156,0.00161,0.201,0.905,121.392,289373,4,True,47.0,1.0,9.0,20t54K6C80QQH7vbcpfJcP,album
39,Rico Nasty,OHFR?,2020-11-10,OHFR?,3IBGU1NgiTjDsIJn2Jtdg4,64,Sugar Trap,0.86,0.717,1,-5.542,0,0.48,0,0.0843,0.812,158.019,120964,4,True,70.0,1.0,1.0,7EEZMn5jGnbUgrfHlwUDCF,single
40,Lakeyah,Windows,2020-11-13,Windows,5ySgoLDkm2yzeFlpay5YBB,48,Quality Control Music (Caroline),0.662,0.52,6,-8.193,1,0.335,4.84e-06,0.0905,0.294,117.057,199395,4,True,55.0,1.0,1.0,0dCqYrAJ4IDlSfYmu5mizn,single
41,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Bronx Season,5rsH1ezDwyf4o8JJguPgRc,56,KSR,0.808,0.593,5,-5.063,0,0.247,0,0.124,0.239,88.057,142456,4,True,48.0,1.0,1.0,47IM97GbpNyDREWlr2HtNM,album
42,Cardi B,Gangsta Bitch Music Vol 1,2016-03-07,Washpoppin,4GDhJN2w2fLMovXBvjWywV,55,KSR Group,0.562,0.637,2,-9.655,1,0.386,0,0.616,0.645,111.814,200229,5,True,48.0,1.0,4.0,4hRSrC7bRqBqDDSfhe5qRO,album
43,Nicki Minaj,MEGATRON,2019-06-21,MEGATRON,1ZDmxwg7Lywlx68b7SsJjj,64,Young Money/Cash Money Records,0.893,0.641,1,-3.051,1,0.272,8.06e-05,0.086,0.771,94.017,190747,4,True,71.0,1.0,1.0,4PsIFkX5QIvAI0xB7qHugW,single
44,Ashley Brinton,Homer,2020-12-04,Homer,0L1XLSf5eRy7JEipBJHyda,6,LA Dstar,0.845,0.494,1,-12.356,0,0.151,0.00695,0.0977,0.375,142.046,115500,4,True,11.0,1.0,1.0,5IaxIRUN1EC5bTulLn3BtP,single
45,Ashley Brinton,Lil Miss Santa,2020-10-30,Lil Miss Santa,2EogF5lypmGVpj50zu2wCP,17,LA Dstar,0.798,0.69,1,-6.737,1,0.0354,0.0409,0.819,0.0711,115.076,126549,4,True,24.0,1.0,1.0,5r60lCEsW0MEZ5OoHJPMl4,single
46,Kanye West,Graduation,2007-09-11,Stronger,4fzsfWzRhPawzqhX8Qt9F3,82,Roc-A-Fella,0.617,0.717,10,-7.858,0,0.153,0,0.408,0.49,103.992,311867,4,True,81.0,1.0,3.0,5fPglEDz9YEwRgbLRvhCZy,album
47,Watson,Formula 50,2020-08-14,Formula 50,0nIVma2UAEtWsGFH0VRqX6,32,TRUCOLORS/Bungalo/Universal Music Group,0.686,0.63,2,-5.677,1,0.0506,0,0.114,0.376,144.946,221864,4,False,39.0,1.0,1.0,2StQTePKVZggL4tlQIlzS0,single
48,Kash Doll,Stacked,2019-10-18,Ice Me Out,6lJl03rkDmbmP5dtmY7MiI,64,Republic Records,0.864,0.488,1,-9.463,1,0.52,0.000678,0.0837,0.425,75.036,182662,4,True,64.0,1.0,5.0,3p8Vf5t8GAAJ72a6AFCMam,album
49,Ashley Brinton,Good Mawnin',2019-03-29,Good Mawnin',6IaZkS2XtPn8H8MpkK0tvX,12,LADSTAR,0.671,0.688,11,-7.926,0,0.0383,0,0.0932,0.343,149.987,172304,4,False,18.0,1.0,1.0,1ebHM0GQ33tmAZSmnzsIiC,single
50,Flo Milli,Not Friendly,2020-04-06,Not Friendly,0Tb5CCa5fdrKzTT2wYCVxq,45,Not specified,0.881,0.781,1,-4.932,1,0.184,0,0.0928,0.659,139.977,234991,4,True,52.0,1.0,1.0,4bnFzrB3kbRcM3OoDpYA8G,single
51,Ashley Brinton,POTUS,2020-10-02,POTUS,7MNqWPpQGrqokbh22mFmlv,11,LA Dstar / Bungalo / Universal Music Group,0.752,0.549,7,-8.443,1,0.0963,4.26e-06,0.333,0.525,160.04,150698,4,True,17.0,1.0,1.0,46vLpzolwJ3AgtbaETJRpN,single
52,Rico Nasty,Popstar,2020-04-09,Popstar,6Ww2sVKm8i3ONuCmZomqft,36,Sugar Trap,0.667,0.637,5,-5.18,0,0.204,0,0.123,0.331,160.136,191856,4,True,43.0,1.0,1.0,2ncFkx2mSNPJEgCI14mSLO,single
53,Kehlani,Toxic,2020-03-12,Toxic,1Zm9qGPQkTAOBiVpGSnJUq,4,TSNMI / Atlantic,0.656,0.453,7,-5.395,0,0.0351,0.00102,0.113,0.0407,111.804,168183,4,True,8.0,1.0,1.0,0VmhkVmT0aDiRMwGac9B1Y,single
54,Jhené Aiko,Happiness Over Everything (H.O.E.),2020-02-28,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),3Wol2exesJNRrj6hGZ6R8s,50,Def Jam Recordings,0.518,0.702,1,-6.91,0,0.208,0,0.075,0.878,134.965,193833,4,False,57.0,1.0,1.0,7nvANymVllz1oUQYUotMVf,single
55,Ashley Brinton,Nobody,2020-03-27,Nobody,5zTfSug3IA4Xr4XCyDTD5j,17,LA Dstar / Bungalo / Universal Music Group,0.792,0.596,5,-7.523,0,0.212,2.49e-06,0.22,0.692,141.968,230829,4,True,24.0,1.0,1.0,43RBLa41EZtfQPH6aHYJHP,single
56,Summer Walker,Over It,2019-10-04,Come Thru (with Usher),3TTMUI5dFcbeNSDTTDY9M8,80,LVRN/Interscope Records,0.679,0.728,5,-3.092,0,0.154,0,0.107,0.46,152.001,181013,4,True,75.0,1.0,5.0,1qgJNWnPIeK9rx7hF8JCPK,album
57,Asian Doll,Doll SZN Reloaded,2020-04-08,Pull Up (feat. King Von),4txEx7xISGfhCCTkbgk9sX,48,Asian Doll,0.818,0.639,2,-6.642,1,0.149,0.000865,0.0649,0.677,75.987,177818,4,True,52.0,1.0,6.0,63qtlJwQD3OLJhs9mdJEZR,album
58,Jucee Froot,Black Sheep,2020-03-11,Sidewalk,4DybX9mYVZdDXE5RTSCd5w,44,Loyal 100 Entertainment/Art@War/Atlantic,0.87,0.754,1,-4.654,1,0.288,0,0.11,0.689,160.064,161949,4,True,47.0,1.0,6.0,0573zeMbhml7URGVyy8wDu,album
59,Tokyo Jetz,Respect,2020-04-16,Respect,43OUtKQWllu6UBBUttshHI,25,Grand Hustle / EMPIRE,0.862,0.508,10,-10.884,1,0.342,6.41e-05,0.105,0.468,99.951,129724,4,True,32.0,1.0,1.0,1Wrnd7R6fJMdHxcVuKPTzu,single
60,Jhené Aiko,Chilombo,2020-03-06,B.S. (feat. H.E.R.),63wx9vdskaXbYxyDx4oJCZ,76,Def Jam Recordings,0.617,0.525,8,-10.426,0,0.12,1.1e-06,0.135,0.377,135.781,212867,4,True,77.0,1.0,5.0,5jlE1zlhT3mEWw0mRpN920,album
61,DeJ Loaf,Bubbly,2020-02-07,Bubbly,22fnQo7GLVeaI0XhQOzpN0,32,BMG Rights Management (US) LLC,0.783,0.745,5,-4.798,1,0.27,0,0.155,0.371,157.051,200320,4,True,39.0,1.0,1.0,1cJ7DLIPbk2JSGgGKq5QBP,single
62,Ashley Brinton,Say the Word,2018-09-07,Say the Word,3qZdWX9n6p6hl10NoDweK6,9,LADSTAR,0.793,0.676,1,-5.219,1,0.0579,5.72e-06,0.0343,0.817,103.982,152308,4,False,15.0,1.0,1.0,69cepIoJmmlvpweUoPxl4H,single
63,Doja Cat,Hot Pink,2019-11-07,Say So,3Dv1eDb0MEgF93GpLXlucZ,86,Kemosabe Records/RCA Records,0.787,0.673,11,-4.577,0,0.158,3.57e-06,0.0904,0.786,110.962,237893,4,True,86.0,1.0,5.0,1MmVkhiwTH0BkNOU3nw5d3,album
64,Megan Thee Stallion,Suga,2020-03-06,Hit My Phone (feat. Kehlani),6DxQb1QXBymgaMBZJujxV2,78,300 Entertainment,0.831,0.627,11,-6.614,0,0.176,0,0.199,0.76,108.042,150767,4,True,59.0,1.0,4.0,6Lo6ylJg4qbFfxicPEOzMI,album
65,Iggy Azalea,Survive The Summer,2018-08-03,Kream (feat. Tyga),5mu1uv8RmzDkF8foePK5qa,66,Island Records,0.785,0.425,10,-6.665,1,0.137,4.36e-06,0.108,0.192,174.028,166627,4,True,73.0,1.0,3.0,4jzYKkhMfaEFxDRevZqDdK,single
66,Brooke Candy,Das Me,2012-10-16,Das Me,0V0cRtuqgx3Syr9vFNUzgn,37,Brooke Candy,0.732,0.657,6,-5.919,0,0.0816,0,0.145,0.6,180.006,243826,4,True,44.0,1.0,1.0,1Hknxm56B1MRc9YGByrpGn,single
67,Kreayshawn,Somethin 'Bout Kreay,2012-09-14,Gucci Gucci,1ea97AUSazu2QZw9BnHJqK,53,Columbia,0.712,0.924,10,-2.802,0,0.0683,1.77e-05,0.906,0.901,77.508,187840,4,False,53.0,1.0,3.0,3vLsCsD7k1yiuTZysDOM2a,album
68,Azealia Banks,Broke with Expensive Taste,2014-11-07,212,6no1mklq4BJBg7KJ6Dly7N,32,Prospect Park,0.847,0.769,11,-5.761,0,0.258,0.00012,0.0767,0.626,126.017,204957,4,True,36.0,1.0,5.0,1YmJl4Cm06bArz3D560pzk,album
69,Natalia Kills,Trouble,2013-01-01,Problem,089XJfZCapAEf3dkVoGQtq,58,Will I Am / A&M,0.549,0.955,8,-3.145,1,0.27,3.21e-05,0.441,0.669,169.886,223227,4,False,54.0,1.0,2.0,1XdmaPUzFqEPwowQ0UPiRp,album
70,Doja Cat,Amala,2018-03-30,Cookie Jar,4QdjPwwCCq3ifWVHiRj3jx,71,MAU Records,0.722,0.864,0,-3.317,1,0.107,0,0.164,0.466,148.025,199440,4,True,53.0,1.0,2.0,54tInqO543zy0Y5F2VsUQI,album
71,Ashnikko,"Hi, It's Me",2019-07-12,"Hi, It's Me",2QClD0hEJbn3BmqUtwzuWs,73,Digital Picnic,0.504,0.605,11,-4.156,1,0.236,0,0.381,0.576,84.974,193594,4,True,65.0,1.0,1.0,5eKuModdAdZRmc51241r4D,single
72,KAROL G,Tusa,2019-11-07,Tusa,7k4t7uLgtOxPwTpFmtJNTY,82,TUSA - Karol G & Nicki Minaj,0.803,0.715,2,-3.28,1,0.298,0.000134,0.0574,0.574,101.085,200960,4,False,89.0,1.0,1.0,7mKevNHhVnZER3BLgI8O4F,single
73,Jhené Aiko,P*$$Y Fairy (OTW),2020-01-17,P*$$Y Fairy (OTW),48KXAIruJ07kJVCWOGohMV,67,Def Jam Recordings,0.572,0.519,2,-7.092,0,0.212,0,0.102,0.35,128.331,181860,4,True,74.0,1.0,1.0,0NC1AcoK5y2cBLwzej6tqE,single
74,Allie X,Cape God,2020-02-21,Susie Save Your Love,32tUYhAygMdx9XxFxxj3It,62,Twin Music Inc,0.646,0.595,10,-6.709,0,0.0512,5.79e-06,0.0527,0.772,73.973,238880,4,False,62.0,1.0,9.0,4J8jmljF3FvpyhPjyB1fae,album
75,Jessie Reyez,FAR AWAY,2019-10-04,FAR AWAY,12H6iTEgiX4HPnCPphYSMk,47,FMLY,0.8,0.533,11,-6.594,0,0.223,0.00279,0.311,0.663,90.045,161360,4,True,54.0,1.0,1.0,6oSnvw7yQpDFFTZIZA4Rxx,single
76,Doja Cat,Hot Pink,2019-11-07,Addiction,2OAcH9SD8ehxuG0tWNe0cU,86,Kemosabe Records/RCA Records,0.775,0.708,7,-6.073,1,0.166,0.000517,0.128,0.549,90.006,208480,4,True,61.0,1.0,8.0,1MmVkhiwTH0BkNOU3nw5d3,album
77,Kim Petras,Reminds Me,2020-02-11,Reminds Me,4KNlASXNNrYYmNZj4KG8qX,46,BunHead,0.705,0.496,9,-8.681,1,0.106,0,0.205,0.267,149.929,157954,4,True,53.0,1.0,1.0,39YqiiIeV7BjNSZEggvI0F,single
78,Doja Cat,Hot Pink,2019-11-07,Rules,1TMWcbxL5YF8rKsFHv5hAP,86,Kemosabe Records/RCA Records,0.664,0.724,7,-5.457,1,0.116,0,0.13,0.697,144.052,187040,4,True,78.0,1.0,3.0,1MmVkhiwTH0BkNOU3nw5d3,album
79,SZA,Ctrl,2017-06-09,Drew Barrymore,06u5LrUpbosQlQ1QJFhPpG,83,Top Dawg Entertainment/RCA Records,0.577,0.523,0,-5.538,0,0.0429,0,0.147,0.29,134.93,231400,4,True,71.0,1.0,4.0,76290XdXVF9rPzGdNRWdCh,album
80,Cardi B,Invasion of Privacy,2018-04-06,I Like It,58q2HKrzhC3ozto2nDdN4z,82,Atlantic/KSR,0.816,0.726,5,-3.998,0,0.129,0,0.372,0.65,136.048,253390,4,True,82.0,1.0,7.0,4KdtEKjY3Gi0mKiSdy96ML,album
81,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,70,Beluga Heights/Warner Records,0.696,0.817,1,-3.862,1,0.109,0,0.187,0.782,98.064,216409,4,True,77.0,1.0,1.0,2e5CxfyEwBW115beiwh7Mc,single
82,H.E.R.,I Used To Know Her,2019-08-30,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,71,MBK Entertainment/RCA Records,0.45,0.352,1,-11.733,0,0.267,3.8e-06,0.249,0.408,102.679,252747,4,False,74.0,1.0,13.0,0IMTA2Wz6p8CNZ0MDK2zvg,album
83,Doja Cat,Purrr!,2014-08-05,Control,43uFv6f0uBYBhfr6XncqAe,60,MAU Records,0.497,0.619,2,-7.836,0,0.0388,0.0285,0.218,0.0393,128.083,220267,4,True,49.0,1.0,5.0,6qLRpElUtErtN1VJa8tS5Y,single
84,Jhené Aiko,Chilombo,2020-03-06,Tryna Smoke,4CqSF73VXQcpDTXsCy97CV,76,Def Jam Recordings,0.644,0.451,8,-11.079,1,0.154,4.17e-05,0.593,0.779,149.854,269853,4,True,57.0,1.0,11.0,5jlE1zlhT3mEWw0mRpN920,album
85,Kali Uchis,Isolation,2018-04-06,Just A Stranger (feat. Steve Lacy),1HA2V2EfAgJUBVOju4YfiB,78,EMI,0.745,0.672,9,-5.738,1,0.0346,0,0.103,0.641,108.031,177697,4,False,66.0,1.0,3.0,4EPQtdq6vvwxuYeQTrwDVY,album
86,Ashnikko,Unlikeable,2018-11-23,Invitation (feat. Kodie Shane),46aopTu45teng25ROkoeXk,62,Digital Picnic,0.592,0.654,8,-6.91,0,0.146,0,0.135,0.816,128.013,159141,4,True,64.0,1.0,3.0,3UScUhqhOIpRVeYhKHSxSe,single
87,Doja Cat,Hot Pink,2019-11-07,Shine,5xIDCYGTyLaDkiaaulVPcJ,86,Kemosabe Records/RCA Records,0.567,0.629,11,-6.075,0,0.241,0,0.102,0.289,112.087,160133,5,True,59.0,1.0,10.0,1MmVkhiwTH0BkNOU3nw5d3,album
88,WILLOW,ARDIPITHECUS,2015-01-11,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,77,Roc Nation W Smith P&D,0.764,0.705,3,-5.279,0,0.0278,1.94e-05,0.0943,0.672,101.003,196520,4,False,83.0,1.0,13.0,0wfne2JijoxJm0qzJd3V5h,album
89,Steve Lacy,Apollo XXI,2019-05-24,N Side,24G1PXBWoRgV0wDXZKwxzz,64,3qtr,0.838,0.536,2,-6.288,1,0.0435,0.000259,0.208,0.89,119.956,224444,4,False,64.0,1.0,11.0,3IhDL1HDvlujs6ZcIfL9gE,album
90,Omar Apollo,Stereo,2018-05-30,Erase,7AszVgcyqnhmIzo6TutnCd,62,Omar Apollo,0.657,0.376,9,-6.534,1,0.0463,2.54e-05,0.272,0.575,84.905,236794,4,False,61.0,1.0,3.0,0sSIXkYfRqXomRPrK4wYYe,album
91,Doja Cat,Amala (Deluxe Version),2019-03-01,All Nighter,3tUdpqlrhZONJBRVXDxegM,72,Kemosabe Records/RCA Records,0.797,0.556,2,-7.08,1,0.168,0.00752,0.0795,0.197,130.07,193053,4,True,45.0,1.0,13.0,3wOMqxNHgkga91RBC7BaZU,album
92,Qveen Herby,EP 6,2019-05-03,Mint,2cBsRp8JD9XZV573ua5ONi,54,Checkbook Records,0.749,0.662,9,-5.639,1,0.0574,0,0.218,0.245,89.994,178167,4,True,58.0,1.0,2.0,0Yzow7aZwWazhSRZvyzyy4,single
