,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Megan Thee Stallion,Make It Hot,2017-09-18,Intro- Make It Hot,6fTGUS9sJRJZxEhKvNRSN3,53,Megan Thee Stallion,0.923,0.751,1,-9.496,1,0.259,0,0.0468,0.687,130.95,174462,4,True,35.0,1.0,1.0,1KqDByzl8ka4U4OhcgqLKq,album
1,Megan Thee Stallion,Make It Hot,2017-09-18,Pull up Late,1g1AqFNWaX1wf9LzqnyILo,53,Megan Thee Stallion,0.691,0.652,5,-9.434,0,0.126,0.0119,0.723,0.459,78.015,237105,4,True,45.0,1.0,2.0,1KqDByzl8ka4U4OhcgqLKq,album
2,Megan Thee Stallion,Make It Hot,2017-09-18,Naturally,6bEX50j09qv7LSgEas5gnS,53,Megan Thee Stallion,0.731,0.591,1,-11.453,1,0.269,0,0.131,0.415,189.147,189500,4,True,49.0,1.0,3.0,1KqDByzl8ka4U4OhcgqLKq,album
3,Megan Thee Stallion,Make It Hot,2017-09-18,Mustard & Mayonaise,2LBSAsqowvInpgcRXQChkS,53,Megan Thee Stallion,0.883,0.496,1,-10.459,1,0.161,3.81e-05,0.0816,0.481,140.536,168006,4,True,44.0,1.0,4.0,1KqDByzl8ka4U4OhcgqLKq,album
4,Megan Thee Stallion,Make It Hot,2017-09-18,Crazy,6RGyOfpQCDZkzA2nE6F4Pz,53,Megan Thee Stallion,0.803,0.601,6,-10.325,0,0.217,0,0.216,0.819,124.06,240000,4,True,44.0,1.0,6.0,1KqDByzl8ka4U4OhcgqLKq,album
5,Megan Thee Stallion,Make It Hot,2017-09-18,Geekin,4W04yVz5KrfQLTQlRugGVo,53,Megan Thee Stallion,0.828,0.413,1,-11.977,0,0.472,0.000183,0.11,0.364,127.038,220157,4,True,48.0,1.0,7.0,1KqDByzl8ka4U4OhcgqLKq,album
6,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Hectic (feat. DJ Hardwerk),6GBEjkFlNzM2trwa8rgnIU,56,KSR,0.718,0.715,7,-3.449,1,0.33,6.48e-06,0.14,0.616,89.088,172584,4,True,46.0,1.0,3.0,47IM97GbpNyDREWlr2HtNM,album
7,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Leave That Bitch Alone (Skit) (feat. Justvlad),1k3xls4mMxRv5do5nkun3S,56,KSR,0.685,0.329,8,-10.159,1,0.875,0,0.385,0.698,86.993,87185,5,True,31.0,1.0,4.0,47IM97GbpNyDREWlr2HtNM,album
8,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Leave That Bitch Alone,5YcPaD42EIHnDSDE5FT5Xe,56,KSR,0.762,0.658,1,-3.423,0,0.136,0,0.0885,0.389,130.003,167539,4,True,38.0,1.0,5.0,47IM97GbpNyDREWlr2HtNM,album
9,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Rollin,5FY4uYtImpQporoncKhclK,56,KSR,0.788,0.673,8,-8.203,0,0.0502,0.0226,0.108,0.419,120.972,214185,4,True,48.0,1.0,6.0,47IM97GbpNyDREWlr2HtNM,album
10,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Never Give Up (feat. Josh X),39bonbD9XI0Wv2D7tD8s2H,56,KSR,0.459,0.806,0,-3.454,0,0.196,0,0.0912,0.702,150.266,159988,4,True,35.0,1.0,8.0,47IM97GbpNyDREWlr2HtNM,album
11,Cardi B,Gangsta Bitch Music Vol. 2,2017-01-20,Pull Up,5N0jIaYartDLhYOIIv5P4S,56,KSR,0.839,0.598,9,-6.732,0,0.459,0,0.149,0.524,144.566,162730,4,True,43.0,1.0,9.0,47IM97GbpNyDREWlr2HtNM,album
