,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Lil Nas X,7 EP,2019-06-21,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,82,Columbia,0.878,0.619,6,-5.56,1,0.102,0,0.113,0.639,136.041,157067,4,False,83.0,1.0,1.0,4IRiXE5NROxknUSAUSjMoO,single
1,21 Savage,Without Warning,2017-10-30,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,79,Epic,0.88,0.428,9,-8.28,1,0.206,5.07e-05,0.114,0.333,100.007,172800,4,True,82.0,1.0,3.0,0MV1yCXcNNQBfwApqAVkH0,album
2,KRYPTO9095,Woah (feat. D3Mstreet),2019-03-29,Woah (feat. D3Mstreet),5lN7UtvhpwEHzifSjKw3z2,60,Arista Records,0.888,0.522,1,-8.936,1,0.43,0,0.0452,0.623,144.011,123373,4,True,67.0,1.0,1.0,56UHUjLsoxuEQ91pf8nirH,single
3,21 Savage,i am > i was (Deluxe),2018-12-24,1.5,2rjbWlEDTx4tfajRaMs8Fw,66,"Slaughter Gang, LLC/Epic Records",0.885,0.52,1,-8.353,1,0.359,1.16e-06,0.454,0.306,84.022,148656,4,True,50.0,1.0,6.0,6guJZpZ52v4MrJKIH7tASl,album
4,DDG,Exotics,2020-05-22,Exotics,10ebWs3RkNRmriqKytDWuS,38,Epic,0.962,0.613,2,-5.774,1,0.223,0,0.11,0.244,129.976,122780,4,True,45.0,1.0,1.0,56VhDScKgTs7t05RogmtPJ,single
5,Steve Aoki,Maldad,2020-01-17,Maldad,499kFE5yNFDRMrhKz96Vct,21,Liberator Music / Ultra Music,0.674,0.808,1,-4.168,1,0.103,7.7e-05,0.259,0.66,104.863,168159,4,False,28.0,1.0,1.0,2Pgu9J1194NsIU2dJSlXYO,single
6,Loud Luxury,Body,2017-10-27,Body,21RzyxY3EFaxVy6K4RqaU9,69,Armada Music,0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.582,121.958,163216,4,False,76.0,1.0,1.0,3HwBA7xp3XTbFiNzU7gjwp,single
7,Calvin Harris,One Kiss (with Dua Lipa),2018-04-06,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,75,Sony Music UK,0.791,0.862,9,-3.24,0,0.11,2.19e-05,0.0814,0.592,123.994,214847,4,False,82.0,1.0,1.0,7GEzhoTiqcPYkOprWQu581,single
8,A$AP Rocky,TESTING,2018-05-25,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,79,A$AP Worldwide/Polo Grounds Music/RCA Records,0.854,0.569,5,-8.151,0,0.106,0.0816,0.1,0.294,80.015,205040,4,True,81.0,1.0,5.0,3MATDdrpHmQCmuOcozZjDa,album
9,Post Malone,Wow.,2018-12-24,Wow.,6MWtB6iiXyIwun0YzU6DFP,12,Republic Records,0.833,0.539,11,-7.399,0,0.178,2.1e-06,0.101,0.385,99.947,149520,4,True,19.0,1.0,1.0,5Dcz8PZHKuvTyjbqEPL5VM,single
10,A$AP Ferg,Still Striving,2017-08-18,Plain Jane,4dVpf9jZjcORqGTLUaeYj9,71,RCA Records Label,0.797,0.844,11,-5.482,1,0.275,0,0.087,0.52,170.142,173600,4,True,76.0,1.0,8.0,0tQ7Iu6EicQTPyhYRNWjaT,album
11,G-Eazy,The Beautiful & Damned,2017-12-15,No Limit,2DQ1ITjI0YoLFzuADN1ZBW,77,BPG/RVG/RCA Records,0.838,0.771,1,-3.791,1,0.244,0,0.0853,0.405,175.957,245387,4,True,75.0,1.0,7.0,1VAc77UvK5wj8ZSWCo3V2b,album
12,French Montana,Jungle Rules,2017-07-14,Unforgettable,3B54sVLJ402zGa6Xm4YGNe,74,Bad Boy Entertainment/Epic Records,0.726,0.769,6,-5.043,1,0.123,0.0101,0.104,0.733,97.985,233902,4,True,80.0,1.0,2.0,4c2p3TdN7NcQfCXyueCNnC,album
13,A$AP Ferg,Trap Lord,2013-08-19,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,68,A$AP Worldwide/Polo Grounds Music,0.841,0.733,1,-5.077,1,0.142,0,0.174,0.284,130.009,283693,4,True,71.0,1.0,8.0,3smlfAmejcKMmAPg1G2Kki,album
14,Lil Loaded,Wit The Business,2020-04-17,Wit The Business,2ktOltOBgYAeYyo6tGkTLD,38,Lil Loaded Music,0.626,0.684,11,-7.977,1,0.299,0,0.0936,0.129,99.98,136800,4,True,45.0,1.0,1.0,2y3Z6ZbGAXrnOmc1xbPlOy,single
15,Yo Gotti,Rake It Up,2017-06-23,Rake It Up,6c7D34787LOtPm8tzhsLgH,0,Epic/CMG,0.91,0.444,1,-8.126,0,0.344,0,0.137,0.53,149.953,276333,4,True,0.0,1.0,1.0,5Tbq0fPPFF0NTu9JAp7TPX,single
16,Future,FUTURE,2017-08-04,Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,38,Epic/Freebandz/A1,0.833,0.434,2,-8.795,1,0.431,0.0219,0.165,0.281,150.062,204600,4,True,44.0,1.0,7.0,4YtTX4GPvBvewbJvBfXCS2,album
17,Blac Youngsta,223,2018-02-27,Booty,0FbSpY8RPxTRxi1Fpj9Dz9,58,Epic/CMG,0.938,0.549,1,-8.368,1,0.098,0.000243,0.082,0.412,144.005,160038,4,True,61.0,1.0,4.0,3wXTjWYl5lWpPBC3QAxhIO,album
18,21 Savage,i am > i was,2018-12-21,a lot,2t8yVaLvJ0RenpXUIAC52d,79,"Slaughter Gang, LLC/Epic Records",0.837,0.636,1,-7.643,1,0.086,0.00125,0.342,0.274,145.972,288624,4,True,79.0,1.0,1.0,007DWn799UWvfY1wwZeENR,album
19,Doja Cat,Boss Bitch,2020-01-23,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,77,Atlantic Records,0.707,0.955,10,-4.593,0,0.222,0,0.202,0.575,125.989,134240,4,False,84.0,1.0,1.0,4pmyFpGicLLIgNPc1TQXKc,single
20,Chance the Rapper,Coloring Book,2016-05-27,All Night (feat. Knox Fortune),60xaS8mYBKUW4VQQ666N0T,75,Chance the Rapper,0.704,0.777,2,-5.729,1,0.195,0,0.151,0.392,111.921,141542,4,True,67.0,1.0,10.0,71QyofYesSsRMwFOTafnhB,album
21,Dynoro,In My Mind,2018-06-08,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,75,Columbia/B1 Recordings,0.694,0.77,6,-5.335,1,0.149,1.1e-05,0.118,0.163,125.905,184560,4,False,82.0,1.0,1.0,1c79SozES9Eb3Lzf9KVaIa,single
22,Deorro,Good Evening,2017-03-31,Five More Hours - Deorro x Chris Brown,3MOECVkNshqHYTPt5DZcdN,67,"Ultra Records, LLC",0.699,0.883,5,-3.226,0,0.219,0,0.817,0.499,127.961,211975,4,False,72.0,1.0,26.0,1J6b7W1nSHH7BObK8zIoEY,album
23,Calvin Harris,How Deep Is Your Love,2015-07-17,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,70,Columbia,0.738,0.868,11,-4.373,0,0.0731,0.00171,0.388,0.336,122.003,212640,4,False,77.0,1.0,1.0,3cG32DOXJoYlOHMmJIaQsm,single
24,Polo G,Die A Legend,2019-06-07,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,83,Columbia,0.772,0.639,1,-7.119,1,0.467,0,0.0698,0.261,168.112,166560,4,True,82.0,1.0,5.0,26ztFK3E69j5THJQdyxC5w,album
25,Flipp Dinero,Rich Today,2020-07-10,Rich Today,4ORS4GRSrEKUvqeJwYUmBl,50,Cinematic/Epic/We The Best,0.863,0.381,4,-14.693,0,0.0983,0,0.145,0.858,118.034,227928,4,True,57.0,1.0,1.0,4AilbS6y93qezKx2hQlpHt,single
26,French Montana,MONTANA,2019-12-06,No Stylist (feat. Drake),1LYYsrjs2VIKB8t534B3cm,69,Epic/Bad Boy Entertainment,0.762,0.696,5,-4.795,0,0.126,1.33e-06,0.22,0.532,147.123,189692,4,True,64.0,2.0,6.0,1jJdkoOAj3Uk6Tbv3S4fsa,album
27,Carnage,Papi Gordo,2015-10-30,I Like Tuh,5MGeW5mHnqeJiM0NPBbkEZ,44,"Ultra Records, LLC",0.611,0.543,1,-5.288,0,0.0672,0,0.281,0.561,174.862,189000,4,True,41.0,1.0,5.0,6AFct76pAIPVHMuOHA80YE,album
28,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,71,Epic Amsterdam,0.661,0.723,5,-6.976,0,0.0566,1.23e-05,0.14,0.316,113.778,163805,4,True,78.0,1.0,1.0,0xbuJLlb5afBcmCpdOaszR,single
29,Yung Boi Rob,It's Typical,2020-05-22,It's Typical,1vQ10oPiEeG5c9LXBGaYmO,1,Arista Records/Mogul Vision,0.856,0.495,1,-7.712,0,0.19,1.83e-05,0.164,0.614,130.016,148000,4,False,2.0,1.0,1.0,58xS1x1t4fsLBzlvPjAzvR,single
30,Tiny Meat Gang,Broke Bitch,2020-01-24,Broke Bitch,6gqrjJXFwOHakKNGeKa4v2,23,Arista Records,0.799,0.595,8,-7.199,1,0.205,0.00056,0.114,0.566,174.075,146207,4,False,30.0,1.0,1.0,4gOgt3ytNRotBGqyvHNQ9j,single
31,DJ Khaled,Major Key,2016-08-05,For Free (feat. Drake),5TqBAOIBe0bQA0spNdcG3k,58,Epic/We The Best,0.916,0.571,10,-8.241,0,0.2,1.11e-06,0.153,0.498,103.521,183695,4,True,54.0,1.0,2.0,5qHyKDjwycRj1fJyPLt2HQ,album
32,6ix9ine,DUMMY BOY,2018-11-27,FEFE,2l8nEO0vsTRCRnGqQty6qx,78,Create Music Group,0.931,0.387,1,-9.127,1,0.412,0,0.136,0.376,125.978,179405,4,True,76.0,1.0,2.0,4f8pX9Vjs9uU5aKjqDNcDO,album
33,Beyoncé,Lemonade,2016-04-23,Formation,6g0Orsxv6glTJCt4cHsRsQ,78,Parkwood Entertainment/Columbia,0.896,0.621,5,-6.857,0,0.237,0,0.196,0.818,121.966,206080,4,True,75.0,1.0,12.0,7dK54iZuOxXFarGhXwEXfF,album
34,Calboy,Rounds (feat. Fivio Foreign),2020-06-26,Rounds (feat. Fivio Foreign),7kFPIPe6jjhFtK97mpziyn,43,Polo Grounds Music/RCA Records,0.75,0.502,8,-6.589,1,0.0795,0,0.237,0.145,140.016,167040,4,True,50.0,1.0,1.0,22iuCEGb7rn7rljY1UCMz6,single
35,Sheck Wes,Mo Bamba,2017-09-19,Mo Bamba,3QybPutx0Tjk472bBKjNWn,0,Cactus Jack Records/ISR PS,0.738,0.629,6,-4.882,0,0.0495,0.00114,0.163,0.319,146.067,180898,4,True,2.0,1.0,1.0,5q8LsoYDea4MBBJ21vr0Ne,single
36,Becky G,No Drama,2020-10-29,No Drama,5Jq958VQwRyQFujau4TMKD,72,Kemosabe Records/RCA Records/Sony Music Latin,0.708,0.815,5,-4.164,0,0.0692,0,0.523,0.855,174.024,204828,4,False,79.0,1.0,1.0,3LzwUe8NBJtLco5uK6bbGO,single
37,J Balvin,Mi Gente (feat. Beyoncé),2017-09-28,Mi Gente (feat. Beyoncé),0GzmMQizDeA2NVMUaZksv0,53,Mi Gente Remix,0.759,0.716,11,-6.36,0,0.0818,0,0.231,0.469,105.009,209733,4,False,60.0,1.0,1.0,55228F4QRlYDzJ4H02tDHA,single
38,DDG,VALEDICTORIAN,2019-11-01,"RUN IT UP (feat. YBN Nahmir, G Herbo & Blac Youngsta)",66yyYZxcK40EfVwE7IvA1A,59,DDG/Epic Records,0.772,0.702,0,-5.322,0,0.046,2.96e-06,0.126,0.583,84.043,279014,4,True,38.0,1.0,17.0,2ZD1qbIxA3CaYNSOj049bj,album
39,Nathy Peluso,SANA SANA,2020-09-17,SANA SANA,6ZzjeYAIHkIbh6VhYsMSIg,30,Sony Music Entertainment,0.616,0.733,2,-5.568,1,0.194,0.0132,0.0672,0.465,168.706,178984,4,True,37.0,1.0,1.0,6I94uMnDMEFe8EHX2QiQES,single
