,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
17,Melii,Sh*t Talk,2018-08-14,Sh*t Talk,7gtV9GNeU797beAEhAl2qA,29,Rule #1 Music Inc / Interscope P/S,0.907,0.734,8,-3.112,1,0.317,2.36e-05,0.105,0.351,133.964,152749,4,True,36.0,1.0,1.0,094QE83Reqq5ktiJDrunR7,single
18,Bri Steves,Jealousy,2018-09-28,Jealousy,5GYWABR2YFICkSEYZ3nG1M,28,Starr Island/Atlantic Records,0.792,0.716,8,-3.726,1,0.283,0,0.118,0.655,142.218,186905,4,True,35.0,1.0,1.0,7ylhykmmtmOvqBRRlDq2hf,single
19,Queen Key,My Way,2018-04-06,My Way,5EyFc6hkkLCMEnPGt2u1D6,26,Machine Entertainment Group,0.88,0.8,2,-3.805,1,0.352,0,0.0942,0.42,140.037,144097,4,True,33.0,1.0,1.0,7AX3gqEQMavUsxvGVKFNCB,single
20,Megan Thee Stallion,Stalli (Freestyle),2017-12-04,Stalli (Freestyle),7nIpGpMm3gSnL3QTrMisH7,49,Megan Thee Stallion,0.866,0.794,1,-5.085,1,0.207,0,0.091,0.225,140.043,116612,4,True,56.0,1.0,1.0,4qvqT3mL1uJrp0EITbaMb7,single
21,Taylor Girlz,One Percent (feat. Kap G),2018-04-27,One Percent (feat. Kap G),0QE5OugWlDVOLe1rV8MOqE,25,Taylor Boi Entertainment/RCA Records,0.877,0.727,7,-5.319,0,0.0612,0,0.104,0.337,130.038,236796,4,True,32.0,1.0,1.0,7jL2U8uyaL580kQ1AT4D97,single
22,Wynne,Don't Touch,2018-10-19,Don't Touch,08gwEJgv0JgsABWgskkxap,26,Wynne,0.601,0.644,10,-7.586,0,0.312,1.52e-05,0.0839,0.462,114.29,174986,4,True,33.0,1.0,1.0,2DFnUYXTCaavvdLsariWe0,single
23,DreamDoll,Life in Plastic,2017-09-20,Team Dream,4B1tmQ4gjqDkInHMKtEC2c,0,DreamDoll,0.779,0.513,1,-5.908,1,0.427,0,0.23,0.223,77.441,150753,4,True,0.0,1.0,1.0,2rl7HaBwIqarAQ6tnrUNil,album
24,Maliibu Miitch,Give Her Some Money,2018-04-18,Give Her Some Money,6hrHoJmuISU9FhbFxGgrr1,45,Atlantic Records,0.872,0.516,0,-8.826,0,0.106,0.00038,0.191,0.249,89.499,171423,4,True,52.0,1.0,1.0,5CbwRtRBOpaDOl2yuKvOtw,single
25,Trina,Blue Magic,2018-10-19,Bad Bitch Anthem,2iSSej4XF1TvnL957k86vP,44,Rockstarr Music Group,0.83,0.725,11,-7.128,0,0.36,0,0.065,0.725,160.132,121365,4,True,50.0,1.0,1.0,06NRbPzrE1fhJsay2ikpW9,album
26,Kamaiyah,How Does It Feel,2016-04-29,How Does It Feel,4FbE6naBQZdn0nhvneroGA,37,Interscope,0.858,0.521,11,-8.52,1,0.0687,5.87e-06,0.13,0.298,100.021,159453,4,True,44.0,1.0,1.0,67pNfojY1547bs0y485Ouz,single
27,Nicki Minaj,Barbie Tingz,2018-04-12,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu,61,Nicki Minaj/Cash Money,0.917,0.679,6,-6.083,1,0.266,0,0.588,0.453,102.449,191700,4,True,68.0,1.0,1.0,0cjXPqSbbBhwSJiqkoyviO,single
28,Leikeli47,Girl Blunt,2018-09-07,Girl Blunt,7pnQytvoujaBtm3fZrk6WA,24,Hardcover/RCA Records,0.86,0.66,1,-4.568,1,0.208,0.00471,0.0732,0.321,93.967,205958,4,True,31.0,1.0,1.0,3tTzAz6ggTGDQ8FFrFpvO4,single
29,City Girls,PERIOD,2018-05-11,Take Yo Man,5aOpKCKguEnViGOKZxZern,58,"Quality Control Music, LLC",0.772,0.787,2,-2.8,1,0.0737,0,0.617,0.631,98.011,176308,4,True,59.0,1.0,2.0,1Lj2lKxrwpvuZkKjZAgrKl,album
30,DeJ Loaf,No Fear,2017-06-16,No Fear,2H881m3JRA8lpuuwaQL6zy,57,Columbia,0.614,0.682,11,-4.117,0,0.102,0,0.134,0.566,100.202,169853,4,False,64.0,1.0,1.0,35uDNZkjmhAEnV3sz9A7jI,single
31,Young M.A,OOOUUU,2016-05-20,OOOUUU,0D21XvHcVsIvJM6FcGY2BT,52,M.A Music / 3D,0.64,0.819,7,-4.108,1,0.455,0,0.156,0.623,166.012,234526,4,True,59.0,1.0,1.0,0o7QxqeqhALehCfm0kpJJo,single
32,Asian Doll,So Icy Princess,2018-10-17,Facts (feat. Dreezy),5KdJAI4aYsXPyLzprOtBc3,43,1017 Eskimo / Alamo Records,0.878,0.596,7,-6.461,1,0.127,0.000738,0.108,0.131,139.941,205776,4,True,29.0,1.0,11.0,3Auk6Wl8cYEGo8LkTA3Z6W,album
33,Various Artists,Insecure: Music from the HBO Original Series,2016-12-16,No Small Talk,0TZLe9bk53zQpuq9cFK4YQ,42,RCA Records Label,0.874,0.594,1,-7.561,1,0.21,0,0.161,0.583,140.101,181680,4,False,43.0,1.0,1.0,768HEXhXFM0O8cP2ObI3RA,compilation
34,Rapsody,Laila’s Wisdom,2017-09-22,Power,4DxaBl7XTThDb9zRZjIWOB,44,Rapsody,0.441,0.854,4,-5.509,0,0.486,0,0.175,0.597,81.309,334787,4,True,40.0,1.0,2.0,0IkioqpdjITJwhbRliLoCx,album
35,Dreezy,Spar (feat. 6LACK & Kodak Black),2017-10-16,Spar (feat. 6LACK & Kodak Black),24lORMRGMv9sXpZJdN1PVm,47,Interscope Records,0.878,0.676,6,-5.198,1,0.255,0,0.101,0.534,140.013,231194,4,True,54.0,1.0,1.0,4kKQp1juHlhsnWqNuUrzIl,single
36,Lady Leshurr,Queen's Speech,2016-01-05,Queen's Speech 4,37GKEiiplYAIVdeN5fTc02,0,Independent,0.921,0.529,7,-10.329,0,0.393,0,0.133,0.655,129.936,196615,4,False,0.0,1.0,4.0,1Q5fjOpdx9dWwu2pzIVAP7,single
37,Kaash Paige,Love Songs (Remix),2020-01-28,Love Songs - Remix,5EFczt9dqrCu60udoD41Yy,56,Se Lavi Productions(Kaasha Paige)/Def Jam,0.62,0.364,5,-12.125,1,0.155,0.00149,0.0986,0.448,119.722,150000,4,True,63.0,1.0,1.0,3tvJMbFmgKCfTDAUhOi3dt,single
38,Don Toliver,Heaven Or Hell,2020-03-13,Euphoria (feat. Travis Scott & Kaash Paige),13QU8HBEBaSTZGq1HzQe9S,85,We Run It Ent./Cactus Jack/Atlantic,0.584,0.306,9,-8.401,0,0.0271,0,0.12,0.096,70.022,216004,4,True,72.0,1.0,2.0,7z4GhRfLqfSkqrj5F3Yt2B,album
39,Foxy Brown,Best Of,2014-05-27,Chyna Whyte,26m0Fv5vFz22GTZHJELG1X,42,Violator,0.832,0.743,1,-9.526,1,0.362,0,0.0828,0.546,164.021,182013,4,True,11.0,1.0,8.0,2qjqSS6tf5wbLi7w5sIfAQ,compilation
40,Lil' Kim,Hard Core,1996,Queen Bitch,1LFqcpp3k7r9nHBH7Lsos4,58,Rhino Atlantic,0.787,0.773,2,-8.533,1,0.328,0.102,0.105,0.844,85.658,197267,4,True,46.0,1.0,9.0,39xHAZmTUSQJyXt6ebpjKT,album
41,Dreezy,No Hard Feelings,2016-07-22,Spazz,6KTnmY0X7ZO2jyCWFzzLF7,56,Interscope Records,0.823,0.446,9,-8.178,1,0.288,0.000111,0.101,0.0924,141.995,206040,4,True,32.0,1.0,4.0,5D8kaq2gEsI1zaha675eIy,album
42,Tasha The Amazon,Picasso Leaning,2016-05-17,Picasso Leaning,78HMinHthEgOMAr2eGOHbT,7,The Truth Music Group / Hot Steam Entertainment,0.741,0.679,1,-7.598,0,0.049,0.000541,0.113,0.111,106.025,239753,4,True,13.0,1.0,1.0,607JjlpcbXyFP1T7Bl6VFY,single
43,Leaf,Nada (feat. Lil Yachty),2016-07-21,Nada (feat. Lil Yachty),7mg9L2YDU4JhS7Ro0wgry9,0,Fool's Gold Records,0.869,0.485,9,-5.274,0,0.0852,3.64e-06,0.219,0.522,128.986,212187,4,True,0.0,1.0,1.0,7iGTM4UaOGdkv3BVnnA3gF,single
44,Khia,Thug Misses (Digitally Remastered),2015-05-05,"My Neck, My Back (Lick It)",5r29mFrurlVBbqJzjr2XW6,55,Conscious Manifesto / Essential Media Group,0.859,0.625,9,-4.234,0,0.13,0,0.0537,0.71,102.072,222560,4,True,61.0,1.0,1.0,4Xa2dq99gQqzGj4vq0rGoV,album
45,Dreezy,From Now On,2015-12-25,Serena,4MsSXv9FoXQ1ow5jOtpABc,26,Interscope Records,0.92,0.417,1,-5.831,1,0.0854,0,0.108,0.238,139.956,233760,4,True,29.0,1.0,3.0,2E5pKQ7jrA0DEcjvFIwdDu,single
46,Young M.A,SleepWalkin,2015-11-04,Regular,3k5iWLAuPkriz4qf3E8rlb,43,M.A Music / 3D,0.802,0.728,10,-4.939,0,0.135,4.44e-06,0.0882,0.495,105.981,196178,4,True,33.0,1.0,2.0,5UcaPHZWI1ryGAaF09KH5R,single
47,Dreezy,No Hard Feelings,2016-07-22,Bad Bitch,0aHSneEDGXD79stlHw9alx,0,Universal Music Group,0.856,0.521,2,-9.337,0,0.348,0,0.107,0.514,157.975,196520,4,True,0.0,1.0,11.0,6aA6ac9XYV2FKHKWP7qius,album
48,Falcons,Terra,2015-08-07,Flame (feat. Stush),6QENibw6wMTQJSzsL4Th3h,0,Fool's Gold Records,0.76,0.841,1,-5.145,0,0.384,0,0.0913,0.769,150.173,174176,4,False,0.0,1.0,2.0,2cBdqTiDmDGgq5XdbNB6gz,single
49,Jean Grae,The Bootleg of the Bootleg (Deluxe Version),2003-10-07,A Little Story,0ehPTC2XdfvltN9OQu5mgB,33,Orchestral,0.791,0.628,10,-6.225,0,0.327,1.84e-05,0.144,0.696,172.251,158510,4,True,13.0,1.0,8.0,4Q7MFryZW2OPuwQh4EW6Yh,album
50,Soundtrack/Cast Album,Above The Rim,2001,Afro Puffs,287tdUcso07UAu5jxXB2BQ,0,Death Row Records,0.799,0.876,10,-3.661,0,0.242,1.08e-06,0.308,0.525,91.35,288333,4,True,0.0,1.0,10.0,4sVcB2ZFsFla2ltgFfjNBn,album
51,Rapsody,Crown,2016-11-17,Crown,2VpTT9dmZapkRO61WFxs3m,49,Jamla Records / Culture Over Everything,0.52,0.744,1,-7.157,0,0.378,1.49e-06,0.365,0.308,169.23,193071,4,True,23.0,1.0,1.0,2RpmZvo7tIJsMaxXfj33k2,album
52,Nicki Minaj,Pink Friday (Deluxe),2010-01-01,Did It On’em,4qhhB1wqCRU5BBzotRGov3,63,Nicki Minaj/Cash Money,0.559,0.414,9,-7.032,0,0.351,0,0.204,0.472,155.949,212347,4,True,49.0,1.0,3.0,51HDsvvActcDmYy7NQl6oL,album
53,Chynna,Ninety,2016-08-19,Paf,4DZ4449STD7XK98sTn5WY7,30,Chynna,0.854,0.414,2,-9.148,1,0.205,0,0.197,0.435,109.897,240759,4,True,29.0,1.0,2.0,3mE5oJlgCEk0Yss2xaPlxu,single
54,Little Simz,Stillness in Wonderland,2016-12-16,Picture Perfect,35sOsFocK5HbM7iZ0kYuIM,39,Age 101,0.8,0.683,7,-8.328,1,0.101,0,0.138,0.656,105.997,183197,4,False,43.0,1.0,7.0,4G50FUTTI4fCDyrxP1UEer,album
55,Young M.A,Hot Sauce,2017-03-08,Hot Sauce,3soAW4laTtwGrAwDZKgQ8v,3,M.A Music / 3D,0.731,0.818,8,-3.368,0,0.161,0,0.109,0.235,86.668,238331,4,False,6.0,1.0,1.0,62dJQf35BYPG57OrferW5B,single
56,Nitty Scott,Hieroglyphics,2016-01-15,Hieroglyphics,7nvzrF9hqFqZYxlvQwwNeI,0,Nitty Scott,0.89,0.481,2,-12.192,1,0.138,0,0.174,0.672,112.047,169846,4,True,0.0,1.0,1.0,72TSWLcEAgcEeSFbKYl2Jf,single
57,Chynna,Glen Coco,2014-07-25,Glen Coco,2Yww4T2RyES8W2HmoQVNRw,22,Marino Gang Records,0.841,0.629,2,-10.379,1,0.274,0,0.116,0.674,119.047,232777,4,True,29.0,1.0,1.0,1wg336Ae1avR911xTBa79C,single
58,Lil' Kim,The Naked Truth,2005-09-26,Durty,4mK2XBy08aSwxIVUFNrlTJ,42,Atlantic Records,0.766,0.704,11,-3.118,0,0.273,0,0.0581,0.525,81.208,250413,4,True,31.0,1.0,13.0,0f0p5YbL8yy5aFtCNGlmvg,album
59,Lil' Kim,La Bella Mafia,2003-03-03,Shake Ya Bum Bum (feat. Lil' Shanice),0LT1wa9K1uB7MgINVkBhnV,54,Atlantic Records,0.869,0.686,1,-5.459,1,0.287,0,0.11,0.396,91.687,198933,4,True,22.0,1.0,6.0,6UlNLXBFLqRDiKnyrF4oDE,album
60,Young M.A,Herstory,2017-04-27,JOOTD feat. Monica,1i3RzyUiuQ9vkxsvRMy2rI,59,M.A Music / 3D,0.798,0.719,0,-6.062,1,0.452,0,0.123,0.347,118.728,193440,5,True,35.0,1.0,3.0,23Fvpx2T1drg9lJ4WC0fXl,album
61,Foxy Brown,Broken Silence,2001-01-01,Oh Yeah,2mSLhpYdxyeKUeiSwdtS6E,45,violater,0.618,0.691,10,-7.041,0,0.308,3.17e-06,0.0614,0.762,170.446,260827,4,True,48.0,1.0,3.0,0V5LKel3fj8JvCNeYHWCuU,album
62,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,Lost Ones,0x6TCyRm4vmh81Ev0Tvylc,0,Ruffhouse,0.832,0.749,2,-6.129,1,0.37,3.74e-06,0.0837,0.65,94.899,333907,4,False,0.0,1.0,2.0,2Uc0HAF0Cj0LAgyzYZX5e3,album
63,Young M.A,Herstory,2017-04-27,JOOTD feat. Monica,1i3RzyUiuQ9vkxsvRMy2rI,59,M.A Music / 3D,0.798,0.719,0,-6.062,1,0.452,0,0.123,0.347,118.728,193440,5,True,35.0,1.0,3.0,23Fvpx2T1drg9lJ4WC0fXl,album
64,Katie Got Bandz,What I'm Doing,2017-08-29,What I'm Doing,7cmTU7jFxLr7Af26gYc6gT,1,EGL Entertainment,0.901,0.43,9,-6.513,1,0.156,0,0.0484,0.299,128.004,225071,4,True,2.0,1.0,1.0,16TyEu9zzq45ZPcdR0A0EY,single
65,Salt-N-Pepa,The Best Of Salt-N-Pepa 20th Century Masters The Millennium Collection,2008-02-05,Whatta Man,7yQsd17sVkOLaDwa4tz9dT,0,Next Plateau,0.755,0.68,5,-6.75,1,0.195,2.56e-05,0.191,0.89,173.16,308240,4,False,0.0,1.0,9.0,0nHRtMQ4TiSCZOIqW5qJBq,compilation
66,Various Artists,Totally Hits 2001,2001-09-25,Hit 'Em up Style (Oops!),5k3sanOGourYTSWNvphUnz,45,Arista,0.682,0.827,10,-2.594,0,0.042,0,0.434,0.698,89.979,248733,4,False,37.0,1.0,1.0,58ImF6AIakb2YWtLtSvMBO,compilation
67,Kamaiyah,Successful,2017-10-10,Successful,0OHDdlfKrmN8Jl4vUjHPbL,3,Interscope,0.77,0.635,4,-6.584,0,0.0397,1.18e-05,0.102,0.441,100.012,215907,4,False,6.0,1.0,1.0,5MBJsjS70l17zrWtq2Rj2C,single
68,Little Simz,Good For What,2017-10-11,Good For What,2xVq2dR81xAZD6HaTKrxeC,12,Age 101,0.521,0.791,0,-5.829,0,0.183,0,0.246,0.549,112.304,173000,4,False,19.0,1.0,1.0,37nvZG2TALLkWugT6DY1Qe,single
69,9th Wonder,The Final Adventure,2012-11-13,Get Together (feat. Rapsody),2dOaK5JU6zXMvRRSdYNa9Y,28,It's A Wonderful World Music Group/KGMG,0.583,0.826,1,-9.494,1,0.472,0,0.425,0.609,92.423,166243,4,False,17.0,1.0,1.0,3ZHUs1y4aOXHdX2DFBRnez,album
70,BIA,Whip It,2016-05-06,Whip It,1JWGPqQK0xxoiYG24S5Eo2,37,RCA Records/i am OTHER,0.845,0.551,1,-8.543,1,0.14,0,0.0965,0.235,118.044,213240,4,True,44.0,1.0,1.0,64RCa96sS1px5qoRTy3z1t,single
71,Floetry,Floetic,2002-01-01,Big Ben,0zSYcdwe71pFXFjuderS2f,56,DreamWorks Urban,0.827,0.605,1,-6.206,1,0.37,0,0.104,0.393,92.022,114400,4,False,25.0,1.0,1.0,37dLqaW3KP18Aeqesq0Exi,album
72,Rapsody,Laila’s Wisdom,2017-09-22,Black & Ugly,5TM4UBorSpaZaQaZOdsEhc,44,Rapsody,0.675,0.695,4,-6.916,0,0.405,0,0.218,0.61,80.345,249227,4,True,29.0,1.0,8.0,0IkioqpdjITJwhbRliLoCx,album
73,Missy Elliott,Supa Dupa Fly,1997-07-11,Izzy Izzy Ahh,26pX4pxghPHep5qGjI5xk1,58,Atlantic Records/ATG,0.909,0.496,1,-10.742,1,0.188,7.12e-06,0.101,0.63,87.013,234000,4,True,38.0,1.0,12.0,6UkdyvPElK6JDkyeRClbI2,album
74,Dreezy,Chanel Slides (feat. Kash Doll),2018-12-14,Chanel Slides (feat. Kash Doll),6mVD9Mp1VAckPYmHSCREYJ,0,Interscope Records,0.813,0.53,1,-6.22,1,0.0558,0,0.12,0.231,146.179,173739,4,True,0.0,1.0,1.0,1vK3figUfgvpKrwTm7qeAN,single
75,Lil' Kim,Hard Core,1996,Dreams,6ST4doINwnrFBOfHofbcuU,58,Rhino Atlantic,0.803,0.49,11,-9.483,1,0.284,0.00261,0.292,0.361,84.78,278933,4,True,34.0,1.0,10.0,39xHAZmTUSQJyXt6ebpjKT,album
76,Megan Thee Stallion,Fever,2019-05-17,Cash Shit (feat. DaBaby),2rMAtCaTj16NptyVfEIeAC,74,300 Entertainment,0.921,0.635,1,-4.904,1,0.416,0,0.0946,0.549,130.028,192540,4,True,76.0,1.0,4.0,5WLquTz7nUnsHCj80b6wci,album
77,Megan Thee Stallion,Tina Snow,2018-12-21,Big Ole Freak,3YEbLhXRDPTtctnb3ddg8g,70,300 Entertainment,0.799,0.699,2,-7.694,1,0.204,0,0.132,0.627,142.979,214851,4,True,68.0,1.0,7.0,26jEIrN7WSAnVQXXUmLRSN,album
78,Missy Elliott,Da Real World,1998-03-31,Busa Rhyme (feat. Eminem),7C6LiDgE7ro2R8A7WFQ8kv,53,Atlantic Records/ATG,0.817,0.693,6,-9.5,1,0.293,1.13e-06,0.0838,0.681,87.736,300800,4,True,33.0,1.0,3.0,47QQsqlgvkxme4jrh5QQ4i,album
79,Busta Rhymes,Touch It Remixes,2005-01-01,"Touch It - Remix/Featuring Mary J. Blige, Rah Digga, Missy Elliot, Lloyd Banks, Papoose & DMX (Edited)",7HiUa9Gkk3QddHWT4jKiXd,44,Aftermath,0.641,0.615,1,-7.475,1,0.389,0,0.105,0.411,68.938,240147,3,False,50.0,1.0,4.0,6kd4U67lfaBm2QAWdMh0iC,single
80,Da Brat,ANUTHAFUNKDAFIEDTANTRUM,1996,Fa All Y'All - Remix,5ZYEIH2qxdhgBMsdOf4MoN,48,So So Def/Columbia,0.821,0.763,8,-7.38,1,0.0906,0.00105,0.0925,0.572,95.889,192307,4,False,11.0,2.0,6.0,5LWxqzlSbXfA5M0lQn1AX0,album
81,Various Artists,Rhythm + Flow: Music Videos Episode (Music from the Netflix Original Series),2019-10-16,I Can't Change,4pjfuYz6ljyMNkJO6tbPFh,52,BMG Rights Management (US) LLC,0.759,0.534,5,-6.669,0,0.0552,0.0109,0.113,0.0666,149.969,139835,4,True,48.0,1.0,8.0,1YgxEy3FxWGrZzm63ldzPr,album
82,Eve,Eve-Olution,2002-01-01,Ryde Away,3tYhbI48B0RIcbmYVjg06A,53,Ruff Ryders RECORDS,0.805,0.706,2,-7.21,1,0.337,0,0.121,0.568,170.121,224067,4,True,16.0,1.0,14.0,4hnjhj3GcyzUDatpKFHQVR,album
83,Mulatto,ChaseDaMoney Freestyle,2019-02-25,ChaseDaMoney Freestyle,5PVfNyr3zQKiBtxG4E6JPR,28,Pitstop Ent / StreamCut,0.842,0.263,5,-16.57,0,0.433,0,0.296,0.551,70.041,120011,4,True,35.0,1.0,1.0,3jFP5koHF0Jp9ltdJB0yww,single
84,Kash Doll,Stacked,2019-10-18,Doin Too Much,3O2gpEXz5HZ5uTxeeRE1M1,64,Republic Records,0.845,0.446,7,-9.866,1,0.365,0.000432,0.328,0.801,160.091,149092,4,True,61.0,1.0,11.0,3p8Vf5t8GAAJ72a6AFCMam,album
85,Doja Cat,Amala (Deluxe Version),2019-03-01,Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,72,Kemosabe Records/RCA Records,0.822,0.654,0,-4.623,1,0.132,0,0.233,0.421,119.884,211013,4,True,73.0,1.0,15.0,3wOMqxNHgkga91RBC7BaZU,album
86,Blac Youngsta,Church on Sunday,2019-11-29,Whisper (feat. City Girls),1oHkXeW88HEtFt6P3TvBIt,50,Epic/CMG,0.893,0.783,7,-4.173,1,0.236,0,0.197,0.584,101.993,197192,4,True,44.0,1.0,8.0,3Pa7JytWVcEf3Unec8qku8,album
87,Mulatto,Hit The Latto,2019-12-12,Latto,41uW1Rgl3TUfUYWrFdboJX,48,Pitstop Ent / StreamCut,0.737,0.716,2,-6.789,1,0.294,0,0.0934,0.187,139.921,130392,4,True,41.0,1.0,1.0,3lPb5PGWUAbT2iJxBvrVeE,single
88,Mulatto,Big Latto,2019-06-19,ATL Hoe,7KZu6KVTm5cQ1XOz1iOWoX,56,Pitstop Ent / StreamCut,0.922,0.385,11,-11.545,1,0.529,0,0.477,0.484,144.064,175171,4,True,44.0,1.0,1.0,3JfwblqPm4qtegXObm9ZiM,single
89,Rapsody,Eve,2019-08-23,Oprah,3IHwH8tPmchRYNCOMYvPOl,48,Jamla Records,0.798,0.496,1,-7.755,1,0.36,0,0.119,0.581,83.022,302493,4,True,43.0,1.0,4.0,4W5qCJNSN3oNHB986TdO9S,album
90,Rapsody,Eve,2019-08-23,Aaliyah,0hzuZvrOQpFDwQZIkLhJM1,48,Jamla Records,0.54,0.664,11,-5.14,0,0.232,0,0.243,0.386,81.389,234253,4,True,31.0,1.0,3.0,4W5qCJNSN3oNHB986TdO9S,album
91,DaniLeigh,The Plan,2018-11-30,Lil Bebe (feat. Lil Baby) - Remix,2fwkl5Z8ujDtAh6qxEA5x0,64,Def Jam Recordings,0.856,0.485,5,-5.519,0,0.0597,0,0.108,0.0929,136.005,174720,4,True,63.0,1.0,13.0,5dWr9muDnTuBp3diyKHpTo,album
