,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Paigey Cakey,Boyfriend,2016-11-28,Boyfriend,117tk0mFFLonDcQjE4Zv2V,3,UD Music Ltd,0.686,0.807,6,-4.104,1,0.45,0,0.0457,0.484,108.66,156000,4,True,6.0,1.0,1.0,57hy8HzXQ9IwwUj77iu67B,single
1,Chanel West Coast,Now You Know,2016-02-19,Alcoholic,0At8Itf2k8Nx97DDislS3g,37,BornRich,0.775,0.741,8,-5.704,0,0.157,0.0026,0.439,0.449,93.958,203651,4,True,41.0,1.0,4.0,1Zbf3JCcUIXWAcJIYuyFau,album
2,K Rizz,Yes Bitch,2016-01-03,Yes Bitch,0m4ippxgzHvZTuJYXdJIkx,23,K Rizz,0.927,0.649,9,-7.327,1,0.176,0,0.13,0.339,94.039,130213,4,True,29.0,1.0,1.0,5abmMmYe2imIF7uXyPnRjp,single
3,Ruby Ibarra,Circa91,2017-10-03,"Us (feat. Rocky Rivera, Klassy & Faith Santilla)",1kjqhIzMFcUjFnSoYLkPZ1,35,Beatrock Music LLC,0.797,0.513,9,-6.822,0,0.218,0,0.101,0.188,138.022,268107,4,True,35.0,1.0,14.0,3lGb6gsSUEl4msX4q8vAZz,album
4,Sammus,1080P,2016-01-26,1080P,2mznA0FPYkxpA9h8w9NRNS,14,NuBlack Music Group,0.699,0.605,7,-6.11,1,0.371,0,0.115,0.378,82.348,248726,3,True,20.0,1.0,1.0,6zc741JGQFKHNhdcD5gfVw,single
5,Ivy Sole,Eden,2016-04-25,All Mine,1R7jnLqI2byQ6aKQYQ53g5,48,Ivy Sole,0.604,0.676,2,-6.699,1,0.359,0,0.189,0.374,146.633,225839,4,False,40.0,1.0,2.0,1eyv5apABzyFI1cUVcARFr,album
6,Sampa the Great,F E M A L E,2015-12-18,F E M A L E,40Iht60Pt8ziW802TRgvmb,6,Kitsune Musique Singles,0.686,0.792,1,-6.116,1,0.038,0.00356,0.116,0.645,98.938,112270,4,False,11.0,1.0,1.0,1M1xPs0EV5E2WEDSqN0skM,single
7,Various Artists,Insecure: Music from the HBO Original Series,2016-12-16,Broken Pussy,1IWzr4t0ymLCo8CkQ8q5oc,42,RCA Records Label,0.887,0.405,6,-10.173,0,0.346,0,0.0959,0.63,77.003,80800,4,False,25.0,1.0,2.0,768HEXhXFM0O8cP2ObI3RA,compilation
8,OKENYO,WOMAN'S WORLD 2.0,2017-12-01,WOMAN'S WORLD 2.0,6uWUBTVd9KXEH79qigDwcv,13,Elefant Traks,0.687,0.893,7,-3.425,1,0.273,0,0.217,0.909,91.979,189728,4,False,19.0,1.0,1.0,1tF22OWrqDy2cOmO4DkB35,single
9,RAY BLK,Doing Me,2017-06-08,Doing Me,7gxwtDx8fPhlgpAKc7xQHX,37,RAY BLK,0.595,0.819,5,-3.381,0,0.306,0,0.579,0.876,81.784,230464,4,False,44.0,1.0,1.0,08gjbWavfXTjZOt3FkiiRq,single
10,DaniLeigh,Summer With Friends,2017-09-08,Lurkin,1Ma7AqlQJxJdyTjklyEGOy,48,Def Jam Recordings,0.92,0.579,11,-3.957,0,0.258,0,0.32,0.598,139.983,209240,4,False,36.0,1.0,7.0,057EfT0Sq1RCnwx9Vk8hcf,album
11,Allicat,Live It Up,2017-06-23,Live It Up,0cmy5xi5B4dsnMQskIi7Ch,0,Allicat Entertainment,0.672,0.62,6,-8.431,1,0.248,0,0.598,0.392,129.923,186933,4,True,0.0,1.0,1.0,4Qh5jrX89BTaYDnoWVgdI1,single
12,Yani Mo,The Moment,2017-07-15,Saucony,5AKcztfsL5l6xmb54kAUkA,8,Bored Azz Productions,0.815,0.59,1,-10.163,1,0.0954,0,0.179,0.444,160.045,239568,4,True,8.0,1.0,2.0,6i7En8qUsnZ1B4QDLWjMHj,album
13,Sa-Roc,Forever,2018-02-16,Forever,5rvCyPCwi652DroljkMdWm,0,Rhymesayers,0.704,0.717,11,-4.118,1,0.385,0,0.218,0.339,81.753,286827,4,True,1.0,1.0,1.0,4bqmJFY3uA7pjUcyyUOtnG,single
14,BbyMutha,Weave,2017-05-07,Indian Hair,0PkmsJDPe8n3Fow8MM0JVP,30,BbyMutha Records,0.881,0.673,1,-9.868,1,0.221,0.00146,0.0914,0.526,112.551,189022,4,True,36.0,1.0,3.0,6aJhqYdrVLvwPuY3jr2G0i,single
15,LATASHÁ,Revoke Thee,2017-01-13,Revoke Thee,77Rl156eR5gbduBoEmwr1K,3,Latasha Alcindor,0.745,0.542,1,-9.853,1,0.463,9.85e-05,0.205,0.387,95.81,174375,4,True,7.0,1.0,1.0,4kIApyDI08rn9omsUki4D9,single
16,Vel The Wonder,Problematic,2017-08-13,Problematic,0BsCU55bWvgDwDbt1iRivZ,14,Sef Studios,0.691,0.912,0,-3.699,0,0.117,0,0.181,0.263,89.998,173333,4,True,20.0,1.0,1.0,6UEGF8o7yVNL8auHVPHWIO,single
17,Manic Focus,Minds Rising,2017-04-21,Habit (feat. Russ Liquid & the Rapper Chicks),0y7HLu09gngbeOOByzI1C0,40,Manic Focus Music,0.492,0.556,5,-6.6,1,0.315,0,0.263,0.331,98.436,213500,4,True,22.0,1.0,8.0,4EgA1IpIpCAVD9JLW45uui,album
18,Neisha Neshae,I’ma Go Crazy,2017-07-07,I’ma Go Crazy,7D4vuOIW97ZT5UzTdIRFK5,42,Neisha Neshae,0.725,0.646,1,-6.954,1,0.229,0,0.101,0.255,90.082,186693,4,True,49.0,1.0,1.0,5i9zUFdOXMFRMm3mvT6BAJ,single
19,DreamDoll,Life in Plastic 2,2018-09-07,Pull Up (WYA),6ck5DS9MApkNLfbqkZhkU5,0,Gwinin Entertainment,0.782,0.768,11,-7.02,0,0.109,0.26,0.16,0.46,86.065,161881,4,True,0.0,1.0,2.0,02TPDe9ECkcfo2XfBJyAoa,album
20,Nyemiah Supreme,Do Better,2018-06-22,Do Better,3ycC2hFCTYCU49fYSl8kCJ,7,Ambitious Minds,0.708,0.722,6,-7.534,1,0.208,5.66e-05,0.177,0.673,77.443,161672,4,True,12.0,1.0,1.0,1qKDZkLtgKhJKHEpTNJrjM,single
21,Molly Brazy,Last Minute,2018-02-06,Last Minute,5XHRZsSO5QRzlGwIx3yp2p,9,Molly Brazy Music LLC / EMPIRE,0.947,0.784,0,-8.249,0,0.294,0,0.159,0.637,99.496,196117,4,True,15.0,1.0,1.0,4EVuBsW1QVeuHaUiATbXTQ,single
22,Rico Nasty,Big Dick Energy,2018-07-23,Big Dick Energy,7GFRxsRFuaSgPBxvYnrYDL,37,Sugar Trap,0.812,0.837,9,-4.544,1,0.251,0,0.163,0.436,160.09,144222,4,True,44.0,1.0,1.0,6EfgoWAi9aTkmQwEI3tFwK,single
23,Whitney Peyton,iridescent,2018-08-24,Bounce (feat. UnderRated & Wrekonize),1fHLCkqG8fkRAU53Z1jtvc,23,Tragic Hero Records,0.882,0.524,7,-12.212,1,0.194,0,0.0524,0.684,128.018,341250,4,True,12.0,1.0,5.0,09U2ov6iH5pLonHxjNQh6y,album
24,Daisha McBride,Cake Up,2018-09-28,Cake Up,40CqFvbozacpd70Dbqx9Bk,3,Daisha McBride,0.973,0.562,10,-9.09,0,0.112,3.27e-06,0.11,0.593,123.019,187805,3,False,6.0,1.0,1.0,3QR2hZUZam7fTdcIwWQhyr,single
25,Bri Steves,Jealousy,2018-05-03,Jealousy,2R334BsGSyFFTTH7KEXlyW,27,Atlantic Records / Human Re Sources,0.793,0.715,8,-3.726,1,0.283,0,0.118,0.662,142.21,186905,4,True,33.0,1.0,1.0,45tlwLCQNboxURcZE2AHCf,single
26,Tommy Genesis,100 Bad (Charli XCX Remix),2018-09-07,100 Bad - Charli XCX Remix,63p9yxFQwnJr5wrwPnfuRp,0,Downtown Records,0.731,0.646,1,-5.349,1,0.102,0.000394,0.08,0.667,168.067,178603,4,True,0.0,1.0,1.0,3O5E0LBKCS0eQXCznmU39e,single
27,cupcakKe,Audacious,2016-10-14,Lgbt,0lsw4q8Jei7gEoV7kFe3DS,40,cupcakKe,0.793,0.86,0,-8.663,0,0.172,1.73e-05,0.101,0.392,124.961,161332,4,False,44.0,1.0,4.0,0Gg0Pn44Sh7FYtBDzgc5CF,album
28,Queen Key,Eat My Pussy,2018-06-01,My Way,0ChBY4SDZOrsfRCRiXAVXz,55,Machine Entertainment Group,0.846,0.809,11,-3.076,0,0.336,0,0.082,0.512,140.011,144660,4,True,62.0,1.0,2.0,6zVy1Z13ikciM5KIsStBI7,album
29,Kodie Shane,Sing to Her,2018-08-29,Sing to Her,0NdouZ83uCi0bax20fPsN6,16,Epic,0.672,0.664,10,-6.89,0,0.123,2.03e-06,0.114,0.426,159.985,167320,4,True,22.0,1.0,1.0,39haOkxge3TGpjwE7qdF7P,single
30,Kiyanne,Better Luck Next Time,2018-01-14,Better Luck Next Time,0ArdPu4gkpSP8OcrXB5BVC,13,BEATSONFILM LLC,0.899,0.472,5,-8.669,0,0.288,0,0.0814,0.633,88.016,229886,4,False,19.0,1.0,1.0,1xuIramAHtI3S95I5ZWl40,single
31,Dessa,Chime,2018-02-23,5 out of 6,2jOy8WRI0EqCYZF2BIDCbe,39,Doomtree Records – Dessa,0.648,0.765,1,-8.579,1,0.0641,0.000277,0.0647,0.832,156.044,212680,4,True,34.0,1.0,2.0,1etfft6WKY1vsqz3apooRv,album
32,Big Freedia,3rd Ward Bounce,2018-06-01,Karaoke (feat. Lizzo),4nefFqiukTvjgt8hkv73PP,49,Asylum Worldwide LLC,0.736,0.967,2,-1.284,1,0.126,0,0.398,0.497,103.937,185890,4,True,54.0,1.0,1.0,6wzAzsG8uu5DxGR1q4tVxj,single
33,Noname,Room 25,2018-09-14,Blaxploitation,1XiKRU9Dg7QPlGRSWbfXgo,0,Noname,0.891,0.827,11,-6.139,1,0.351,1.53e-06,0.221,0.861,100.987,133057,4,True,0.0,1.0,2.0,7oHM3Sj0l2nXAzGAxW0KOt,album
