,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
0,Kurtis Blow,The Best Of Kurtis Blow,1994-01-01,The Breaks,19tYXOfQFZ7gdGA3LAH76I,46,Island Mercury,0.818,0.67,11,-13.912,0,0.0757,0.00156,0.31,0.917,112.704,469267,4,False,48.0,1.0,1.0,06fLl7d6f3Yy6wSxWKVqXy,compilation
1,Public Enemy,It Takes A Nation Of Millions To Hold Us Back,1988-06-28,Don't Believe The Hype,0VAoDsKh7Or84V8xP7p1Fs,53,Def Jam Recordings,0.884,0.472,11,-13.776,1,0.346,0.0,0.142,0.826,98.425,319493,4,False,52.0,1.0,3.0,03Mx6yaV7k4bsEmcTH8J49,album
2,Various Artists,Party,2017-02-17,Rapper's Delight,6uvwazq5PsHxftSMFGuQRS,40,Warner Music Group - X5 Music Group,0.914,0.754,2,-9.669,1,0.254,0.0,0.0441,0.827,111.69,234453,4,False,47.0,1.0,4.0,4UmBYGdgCkDiTFtlMwlHi8,compilation
3,Too $hort,Shorty The Pimp,1992-07-14,So You Want to Be a Gangster,0Kd8SGOWJmdGE1v4GnfyfO,12,Jive,0.687,0.373,2,-13.988,1,0.101,0.0117,0.325,0.495,110.504,244507,5,True,15.0,1.0,10.0,32EBbOWgpOTQwkOYo1Rbqt,album
4,Eric B. & Rakim,Paid In Full,1987,Eric B. Is President,3a8r3EYOFZB7cT1OkK4zXF,51,Island Records,0.891,0.69,1,-8.649,1,0.378,0.0,0.234,0.835,96.561,378533,4,False,39.0,1.0,9.0,3miZDfDnP7SmOXAJXWdFmz,album
5,Grandmaster Flash & The Furious Five,Rhino Hi-Five: Grandmaster Flash,2005-09-20,The Adventures of Grandmaster Flash on the Wheel of Steel,16UoQhCekY039ahzwDLLVl,29,Rhino,0.854,0.689,4,-7.974,1,0.222,0.00811,0.0527,0.542,111.109,431507,4,True,18.0,1.0,2.0,1YENvLtdOUQwP7BlgpOqZj,compilation
6,DJ Jazzy Jeff & The Fresh Prince,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,1987,Parents Just Don't Understand - Edit,0Dm4GfHdXZnA78BfwuuOpv,41,Jive/Legacy,0.797,0.863,10,-5.903,0,0.233,0.0,0.259,0.844,87.95,314840,4,False,14.0,1.0,4.0,5eQ9JU8EcJprur3vZRRRwQ,compilation
7,2Pac,The Best Of 2Pac (Pt. 1: Thug),2007-01-01,Changes - Greatest Hits Version,1fkBsauD5gmsrjvf0f5VYn,40,Interscope,0.864,0.686,7,-5.973,1,0.0672,0.0,0.156,0.317,111.1,268960,4,False,43.0,1.0,7.0,0gzbg4ViKIcSwuGYkkd6GD,compilation
8,Public Enemy,It Takes A Nation Of Millions To Hold Us Back,1988-06-28,Rebel Without A Pause,1zONdCQrEJ4t3mlzKQADEN,53,Def Jam Recordings,0.755,0.692,7,-13.906,1,0.346,0.0,0.69,0.651,99.771,302800,4,False,50.0,1.0,14.0,03Mx6yaV7k4bsEmcTH8J49,album
9,Slick Rick,Best Of,2014-05-27,Children's Story,311MkelnCwIeMdnn2auwLh,32,Def Jam Recordings,0.6,0.453,1,-11.306,1,0.343,0.0,0.343,0.72,68.444,239053,5,True,28.0,1.0,1.0,4EUrQ7Trx4OuPxXWIn3MMk,compilation
